"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"Manitoba","Total, possession, other Controlled Drugs and Substances Act drugs",106.00,9.24,23.00,6.00
"Manitoba","Total impaired driving",3431.00,299.03,2957.00,0.00
"Manitoba","Total other violent violations",145.00,12.64,44.00,17.00
"Manitoba","Abduction under the age 14 contravening a custody order",11.00,0.96,6.00,0.00
"Manitoba","Trespass at night",265.00,23.10,18.00,14.00
"Manitoba","Assault, level 2, weapon or bodily harm",3314.00,288.83,1996.00,341.00
"Manitoba","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",12.00,1.05,0.00,0.00
"Manitoba","Murder, second degree",20.00,1.74,28.00,11.00
"Manitoba","Firearms documentation or administration",28.00,2.44,1.00,0.00
"Manitoba","Weapons possession contrary to order",19.00,1.66,15.00,1.00
"Manitoba","Offences relating to currency (Part XII Criminal Code)",49.00,4.27,1.00,1.00
"Manitoba","Total Federal Statute violations",6352.00,553.61,1883.00,901.00
"Manitoba","Total violent Criminal Code violations",27373.00,2385.71,10662.00,1864.00
"Manitoba","Counterfeiting",45.00,3.92,14.00,0.00
"Manitoba","Sexual assault, level 1",1321.00,115.13,506.00,91.00
"Manitoba","Abduction under the age 14, not parent or guardian",13.00,1.13,4.00,0.00
"Manitoba","Income Tax Act",0.00,0.00,0.00,0.00
"Manitoba","Betting house",0,0,0,0
"Manitoba","Assault, level 1",11481.00,1000.63,5281.00,671.00
"Manitoba","Total fail to stop or remain",33.00,2.88,13.00,0.00
"Manitoba","Cannabis, trafficking",422.00,36.78,314.00,43.00
"Manitoba","Criminal negligence causing death",5.00,0.44,3.00,1.00
"Manitoba","Excise Act",26.00,2.27,6.00,0.00
"Manitoba","Fail to appear",595.00,51.86,407.00,65.00
"Manitoba","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Manitoba","Heroin, trafficking",3.00,0.26,5.00,0.00
"Manitoba","Total possession of stolen property",931.00,81.14,444.00,239.00
"Manitoba","Theft $5,000 or under from a motor vehicle",9538.00,831.29,48.00,81.00
"Manitoba","Total mischief",22246.00,1938.86,656.00,520.00
"Manitoba","Total sexual violations against children",0,0,0,0
"Manitoba","Cocaine, trafficking",174.00,15.17,168.00,11.00
"Manitoba","Impaired operation, failure to provide blood sample",9.00,0.78,6.00,0.00
"Manitoba","Theft over $5,000",366.00,31.90,58.00,22.00
"Manitoba","Shoplifting over $5,000",38.00,3.31,5.00,5.00
"Manitoba","Sexual assault, level 3, aggravated",11.00,0.96,5.00,1.00
"Manitoba","Competition Act",0.00,0.00,0.00,0.00
"Manitoba","Other Controlled Drugs and Substances Act, trafficking",145.00,12.64,24.00,4.00
"Manitoba","Disorderly houses, gaming and betting",0,0,0,0
"Manitoba","Youth Criminal Justice Act",3178.00,276.98,374.00,624.00
"Manitoba","Corrupting morals",12.00,1.05,4.00,1.00
"Manitoba","Total firearms, use of, discharge, pointing",160.00,13.94,53.00,3.00
"Manitoba","Impaired operation, causing death",8.00,0.70,8.00,0.00
"Manitoba","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",4.00,0.35,1.00,0.00
"Manitoba","Total robbery",2090.00,182.16,506.00,275.00
"Manitoba","Impaired operation, causing bodily harm",57.00,4.97,48.00,0.00
"Manitoba","Total other violations causing death",7.00,0.61,4.00,1.00
"Manitoba","Robbery",2090.00,182.16,506.00,275.00
"Manitoba","Offences against the person and reputation (Part VIII Criminal Code)",162.00,14.12,8.00,0.00
"Manitoba","Total theft of motor vehicle",11806.00,1028.96,475.00,790.00
"Manitoba","Explosives causing death or bodily harm",2.00,0.17,0.00,2.00
"Manitoba","Offensive weapons, explosives",59.00,5.14,8.00,11.00
"Manitoba","Pointing a firearm",135.00,11.77,45.00,3.00
"Manitoba","Other violations related to gaming and betting",6.00,0.52,0.00,0.00
"Manitoba","Unauthorized importing or exporting of weapons",1.00,0.09,1.00,0.00
"Manitoba","Escape or helps to escape from lawful custody",66.00,5.75,30.00,17.00
"Manitoba","Total assaults against a peace officer",321.00,27.98,230.00,42.00
"Manitoba","Total property crime violations",80071.00,6978.64,5772.00,3992.00
"Manitoba","Corrupting morals of a child",0,0,0,0
"Manitoba","Attempted murder",21.00,1.83,23.00,3.00
"Manitoba","Total other Criminal Code traffic violations",951.00,82.88,481.00,36.00
"Manitoba","Bawdy house",0,0,0,0
"Manitoba","Breaking and entering",14213.00,1238.74,1119.00,973.00
"Manitoba","Proceeds of crime (Part XII.2 Criminal Code)",6.00,0.52,2.00,1.00
"Manitoba","Other Criminal Code traffic violations",443.00,38.61,140.00,36.00
"Manitoba","Total theft over $5,000 (non-motor vehicle)",497.00,43.32,69.00,29.00
"Manitoba","Total cannabis, trafficking, production or distribution",550.00,47.94,402.00,50.00
"Manitoba","Other assaults",127.00,11.07,53.00,6.00
"Manitoba","Conspire to commit murder",0.00,0.00,0.00,0.00
"Manitoba","Abduction under age 14, by parent or guardian",9.00,0.78,3.00,0.00
"Manitoba","Criminal harassment",961.00,83.76,233.00,3.00
"Manitoba","Attempts, conspiracies, accessories (Part XIII Criminal Code)",30.00,2.61,10.00,2.00
"Manitoba","Other Controlled Drugs and Substances Act, possession",105.00,9.15,23.00,6.00
"Manitoba","Unsafe storage of firearms",240.00,20.92,96.00,15.00
"Manitoba","Offensive weapons, prohibited",4.00,0.35,1.00,1.00
"Manitoba","Using firearm in commission of offence",16.00,1.39,1.00,0.00
"Manitoba","Criminal negligence causing bodily harm",13.00,1.13,2.00,0.00
"Manitoba","Total other Federal Statutes",1075.00,93.69,289.00,5.00
"Manitoba","Other offensive weapons",60.00,5.23,3.00,3.00
"Manitoba","Other violations against the administration of law and justice (Part IV Criminal Code)",906.00,78.96,460.00,61.00
"Manitoba","Gaming house",1.00,0.09,0.00,0.00
"Manitoba","Weapons trafficking",5.00,0.44,2.00,0.00
"Manitoba","Theft $5,000 or under",14369.00,1252.34,739.00,396.00
"Manitoba","Abduction under the age 16",1.00,0.09,12.00,0.00
"Manitoba","Heroin, importation and exportation",0,0,0,0
"Manitoba","Total abduction",34.00,2.96,25.00,0.00
"Manitoba","Murder, first degree",5.00,0.44,2.00,0.00
"Manitoba","Child pornography",19.00,1.66,2.00,1.00
"Manitoba","Unlawfully causing bodily harm",19.00,1.66,11.00,3.00
"Manitoba","Obtains or communicates with a person under age 18 for purpose of sex",1.00,0.09,1.00,1.00
"Manitoba","Discharge firearm with intent",9.00,0.78,7.00,0.00
"Manitoba","Intimidation of a justice system participant or a journalist",0.00,0.00,0.00,0.00
"Manitoba","Total weapons violations",895.00,78.00,345.00,151.00
"Manitoba","Total other Criminal Code violations",16221.00,1413.75,6304.00,1272.00
"Manitoba","Driving while prohibited",268.00,23.36,207.00,0.00
"Manitoba","Forcible confinement or kidnapping",74.00,6.45,71.00,3.00
"Manitoba","Heroin, possession",1.00,0.09,0.00,0.00
"Manitoba","Anal intercourse",0,0,0,0
"Manitoba","Arson, disregard for human life",11.00,0.96,4.00,3.00
"Manitoba","Firearms and other offensive weapons (Part III Criminal Code)",15.00,1.31,0.00,0.00
"Manitoba","Removal of children from Canada",0.00,0.00,0.00,0.00
"Manitoba","Sexual assault, level 2, weapon or bodily harm",24.00,2.09,14.00,2.00
"Manitoba","Homicide",30.00,2.61,38.00,11.00
"Brantford, Ontario","Total forcible confinement or kidnapping",0,0,0,0
"Windsor, Ontario","Total other assaults",39.00,12.42,18.00,2.00
"Windsor, Ontario","Other prostitution",104.00,33.11,104.00,1.00
"Windsor, Ontario","Other violent violations",0.00,0.00,0.00,0.00
"Windsor, Ontario","Extortion",5.00,1.59,0.00,0.00
"Windsor, Ontario","Fraud",708.00,225.39,132.00,6.00
"Windsor, Ontario","Possession of weapons",80.00,25.47,64.00,12.00
"Windsor, Ontario","Offences against rights of property (Part IX Criminal Code)",37.00,11.78,15.00,18.00
"Windsor, Ontario","Canada Shipping Act",42.00,13.37,36.00,4.00
"Windsor, Ontario","Total other violations",234.00,74.49,84.00,31.00
"Windsor, Ontario","Other sexual violations",16.00,5.09,3.00,1.00
"Windsor, Ontario","Impaired operation of motor vehicle, vessel or aircraft",393.00,125.11,391.00,0.00
"Windsor, Ontario","Uttering threats",602.00,191.65,136.00,28.00
"Windsor, Ontario","Dangerous operation, causing death",0,0,0,0
"Windsor, Ontario","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"Windsor, Ontario","Disturb the peace",267.00,85.00,211.00,5.00
"Windsor, Ontario","Cannabis, importation and exportation",644.00,205.02,5.00,1.00
"Windsor, Ontario","Theft over $5,000 from a motor vehicle",62.00,19.74,0.00,0.00
"Windsor, Ontario","Mischief",2927.00,931.81,148.00,26.00
"Windsor, Ontario","Total forcible confinement or kidnapping",7.00,2.23,4.00,0.00
"Windsor, Ontario","Total cocaine, trafficking, production or distribution",69.00,21.97,66.00,4.00
"Windsor, Ontario","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",94.00,29.92,26.00,3.00
"Windsor, Ontario","Total Immigration and Refugee Protection Act",46.00,14.64,35.00,1.00
"Windsor, Ontario","Bankruptcy Act",3.00,0.96,3.00,0.00
"Windsor, Ontario","Assault, level 1",1442.00,459.06,651.00,85.00
"Windsor, Ontario","Total fail to stop or remain",30.00,9.55,19.00,0.00
"Windsor, Ontario","Income Tax Act",0.00,0.00,0.00,0.00
"Windsor, Ontario","Betting house",0,0,0,0
"Windsor, Ontario","Abduction under the age 14, not parent or guardian",2.00,0.64,1.00,0.00
"Windsor, Ontario","Sexual assault, level 1",190.00,60.49,60.00,10.00
"Windsor, Ontario","Counterfeiting",37.00,11.78,13.00,2.00
"Windsor, Ontario","Total violent Criminal Code violations",3290.00,1047.37,1224.00,184.00
"Windsor, Ontario","Total Federal Statute violations",1624.00,517.00,578.00,181.00
"Windsor, Ontario","Offences relating to currency (Part XII Criminal Code)",0.00,0.00,0.00,0.00
"Windsor, Ontario","Weapons possession contrary to order",3.00,0.96,3.00,0.00
"Windsor, Ontario","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",1.00,0.32,0.00,0.00
"Windsor, Ontario","Murder, second degree",4.00,1.27,4.00,1.00
"Windsor, Ontario","Firearms documentation or administration",1.00,0.32,0.00,0.00
"Windsor, Ontario","Abduction under the age 14 contravening a custody order",5.00,1.59,1.00,0.00
"Windsor, Ontario","Trespass at night",28.00,8.91,4.00,1.00
"Windsor, Ontario","Assault, level 2, weapon or bodily harm",260.00,82.77,151.00,25.00
"Windsor, Ontario","Total other violent violations",26.00,8.28,8.00,1.00
"Windsor, Ontario","Total impaired driving",427.00,135.93,420.00,0.00
"Windsor, Ontario","Total, possession, other Controlled Drugs and Substances Act drugs",51.00,16.24,31.00,4.00
"Windsor, Ontario","Total administration of justice violations",2095.00,666.94,1556.00,209.00
"Windsor, Ontario","Customs Act",11.00,3.50,0.00,0.00
"Windsor, Ontario","Dangerous operation evading police, causing bodily harm",0,0,0,0
"Windsor, Ontario","Cocaine, importation and exportation",31.00,9.87,10.00,0.00
"Windsor, Ontario","Assault, level 3, aggravated",42.00,13.37,38.00,5.00
"Windsor, Ontario","Prisoner unlawfully at large",11.00,3.50,8.00,4.00
"Windsor, Ontario","Total drug violations",1324.00,421.49,476.00,59.00
"Windsor, Ontario","Possession, cannabis",380.00,120.97,260.00,39.00
"Windsor, Ontario","Breach of probation",370.00,117.79,238.00,11.00
"Windsor, Ontario","Arson",100.00,31.83,3.00,1.00
"Windsor, Ontario","Other Controlled Drugs and Substances Act, importation and exportation",58.00,18.46,2.00,0.00
"Windsor, Ontario","Firearm transfers or serial numbers",1.00,0.32,0.00,0.00
"Windsor, Ontario","Total, all violations",22554.00,7180.04,5465.00,986.00
"Windsor, Ontario","Fail to comply with order",1399.00,445.37,1105.00,149.00
"Windsor, Ontario","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",9.00,2.87,2.00,2.00
"Windsor, Ontario","Shoplifting $5,000 or under",504.00,160.45,264.00,58.00
"Windsor, Ontario","Dangerous operation of motor vehicle, vessel or aircraft",53.00,16.87,50.00,0.00
"Windsor, Ontario","Offensive weapons, restricted",0.00,0.00,0.00,0.00
"Windsor, Ontario","Impaired operation, failure to provide breath sample",32.00,10.19,27.00,0.00
"Windsor, Ontario","Other related violations causing death",0.00,0.00,0.00,0.00
"Windsor, Ontario","Possession, cocaine",30.00,9.55,37.00,0.00
"Windsor, Ontario","Manslaughter",0,0,0,0
"Windsor, Ontario","Total, all Criminal Code violations (including traffic)",20930.00,6663.04,4887.00,805.00
"Windsor, Ontario","Total Criminal Code traffic violations",559.00,177.96,534.00,0.00
"Windsor, Ontario","Canada Health Act",0.00,0.00,0.00,0.00
"Windsor, Ontario","Total breaking and entering",2313.00,736.34,155.00,99.00
"Windsor, Ontario","Dangerous operation, causing bodily harm",0,0,0,0
"Windsor, Ontario","Indecent acts",65.00,20.69,26.00,3.00
"Windsor, Ontario","Total theft under $5,000 (non-motor vehicle)",6449.00,2053.03,425.00,116.00
"Windsor, Ontario","Total prostitution",115.00,36.61,123.00,1.00
"Windsor, Ontario","Sexual interference",0,0,0,0
"Windsor, Ontario","Firearms Act",0,0,0,0
"Windsor, Ontario","Hostage-taking",0.00,0.00,0.00,0.00
"Windsor, Ontario","Other federal statutes",1.00,0.32,0.00,1.00
"Windsor, Ontario","All other Criminal Code (includes Part XII.1 Criminal Code)",7.00,2.23,0.00,0.00
"Windsor, Ontario","Procuring",2.00,0.64,2.00,0.00
"Windsor, Ontario","Indecent/Harassing communications",327.00,104.10,6.00,0.00
"Windsor, Ontario","Dangerous operation of motor vehicle evading police",0.00,0.00,0.00,0.00
"Windsor, Ontario","Obstruct public or peace officer",35.00,11.14,30.00,4.00
"Windsor, Ontario","Total, all Criminal Code violations (excluding traffic)",20371.00,6485.08,4353.00,805.00
"Windsor, Ontario","Offences against public order (Part II Criminal Code)",5.00,1.59,2.00,0.00
"Windsor, Ontario","Cannabis, production",11.00,3.50,7.00,0.00
"Windsor, Ontario","Abduction under the age 16",1.00,0.32,0.00,0.00
"Windsor, Ontario","Theft $5,000 or under",3174.00,1010.44,137.00,45.00
"Windsor, Ontario","Heroin, importation and exportation",1.00,0.32,2.00,0.00
"Windsor, Ontario","Weapons trafficking",3.00,0.96,1.00,0.00
"Windsor, Ontario","Other offensive weapons",6.00,1.91,0.00,0.00
"Windsor, Ontario","Total other Federal Statutes",121.00,38.52,76.00,6.00
"Windsor, Ontario","Other violations against the administration of law and justice (Part IV Criminal Code)",56.00,17.83,19.00,2.00
"Windsor, Ontario","Criminal negligence causing bodily harm",2.00,0.64,3.00,0.00
"Windsor, Ontario","Offensive weapons, prohibited",1.00,0.32,0.00,1.00
"Windsor, Ontario","Using firearm in commission of offence",0.00,0.00,0.00,0.00
"Windsor, Ontario","Other Controlled Drugs and Substances Act, possession",47.00,14.96,27.00,4.00
"Windsor, Ontario","Unsafe storage of firearms",23.00,7.32,10.00,0.00
"Windsor, Ontario","Criminal harassment",104.00,33.11,16.00,0.00
"Windsor, Ontario","Attempts, conspiracies, accessories (Part XIII Criminal Code)",4.00,1.27,1.00,0.00
"Windsor, Ontario","Conspire to commit murder",0.00,0.00,0.00,0.00
"Windsor, Ontario","Abduction under age 14, by parent or guardian",0,0,0,0
"Windsor, Ontario","Total cannabis, trafficking, production or distribution",700.00,222.84,56.00,9.00
"Windsor, Ontario","Other assaults",22.00,7.00,9.00,0.00
"Windsor, Ontario","Total theft over $5,000 (non-motor vehicle)",171.00,54.44,11.00,3.00
"Windsor, Ontario","Homicide",6.00,1.91,5.00,1.00
"Windsor, Ontario","Removal of children from Canada",0.00,0.00,0.00,0.00
"Windsor, Ontario","Sexual assault, level 2, weapon or bodily harm",1.00,0.32,0.00,0.00
"Windsor, Ontario","Firearms and other offensive weapons (Part III Criminal Code)",6.00,1.91,3.00,2.00
"Windsor, Ontario","Anal intercourse",0,0,0,0
"Windsor, Ontario","Arson, disregard for human life",10.00,3.18,5.00,0.00
"Windsor, Ontario","Forcible confinement or kidnapping",7.00,2.23,4.00,0.00
"Windsor, Ontario","Heroin, possession",4.00,1.27,4.00,0.00
"Windsor, Ontario","Driving while prohibited",46.00,14.64,45.00,0.00
"Windsor, Ontario","Total other Criminal Code violations",2876.00,915.57,2066.00,262.00
"Windsor, Ontario","Total weapons violations",124.00,39.48,78.00,14.00
"Windsor, Ontario","Discharge firearm with intent",0,0,0,0
"Windsor, Ontario","Intimidation of a justice system participant or a journalist",0.00,0.00,0.00,0.00
"Windsor, Ontario","Obtains or communicates with a person under age 18 for purpose of sex",0.00,0.00,0.00,0.00
"Windsor, Ontario","Child pornography",4.00,1.27,1.00,0.00
"Windsor, Ontario","Murder, first degree",2.00,0.64,1.00,0.00
"Windsor, Ontario","Unlawfully causing bodily harm",15.00,4.78,6.00,2.00
"Windsor, Ontario","Total abduction",8.00,2.55,2.00,0.00
"Windsor, Ontario","Total firearms, use of, discharge, pointing",5.00,1.59,2.00,0.00
"Windsor, Ontario","Youth Criminal Justice Act",179.00,56.98,26.00,116.00
"Windsor, Ontario","Corrupting morals",4.00,1.27,0.00,0.00
"Windsor, Ontario","Other Controlled Drugs and Substances Act, trafficking",35.00,11.14,20.00,3.00
"Windsor, Ontario","Competition Act",0.00,0.00,0.00,0.00
"Windsor, Ontario","Disorderly houses, gaming and betting",0,0,0,0
"Windsor, Ontario","Sexual assault, level 3, aggravated",1.00,0.32,1.00,0.00
"Windsor, Ontario","Theft over $5,000",105.00,33.43,9.00,3.00
"Windsor, Ontario","Shoplifting over $5,000",4.00,1.27,2.00,0.00
"Windsor, Ontario","Cocaine, trafficking",38.00,12.10,56.00,4.00
"Windsor, Ontario","Total sexual violations against children",0,0,0,0
"Windsor, Ontario","Total mischief",2927.00,931.81,148.00,26.00
"Windsor, Ontario","Theft $5,000 or under from a motor vehicle",2771.00,882.14,24.00,13.00
"Windsor, Ontario","Heroin, trafficking",0.00,0.00,2.00,0.00
"Windsor, Ontario","Total possession of stolen property",220.00,70.04,128.00,36.00
"Windsor, Ontario","Fail to appear",238.00,75.77,180.00,27.00
"Windsor, Ontario","Excise Act",18.00,5.73,2.00,0.00
"Windsor, Ontario","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Windsor, Ontario","Cannabis, trafficking",45.00,14.33,44.00,8.00
"Windsor, Ontario","Criminal negligence causing death",0.00,0.00,0.00,0.00
"Windsor, Ontario","Other Criminal Code traffic violations",3.00,0.96,0.00,0.00
"Windsor, Ontario","Breaking and entering",2313.00,736.34,155.00,99.00
"Windsor, Ontario","Proceeds of crime (Part XII.2 Criminal Code)",0.00,0.00,0.00,0.00
"Windsor, Ontario","Attempted murder",4.00,1.27,3.00,1.00
"Windsor, Ontario","Bawdy house",9.00,2.87,17.00,0.00
"Windsor, Ontario","Total other Criminal Code traffic violations",132.00,42.02,114.00,0.00
"Windsor, Ontario","Total assaults against a peace officer",87.00,27.70,100.00,9.00
"Windsor, Ontario","Total property crime violations",14205.00,4522.14,1063.00,359.00
"Windsor, Ontario","Corrupting morals of a child",0,0,0,0
"Windsor, Ontario","Escape or helps to escape from lawful custody",21.00,6.69,6.00,16.00
"Windsor, Ontario","Other violations related to gaming and betting",0,0,0,0
"Windsor, Ontario","Unauthorized importing or exporting of weapons",0.00,0.00,0.00,0.00
"Windsor, Ontario","Pointing a firearm",5.00,1.59,2.00,0.00
"Windsor, Ontario","Offensive weapons, explosives",6.00,1.91,0.00,1.00
"Windsor, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",33.00,10.51,1.00,1.00
"Windsor, Ontario","Total theft of motor vehicle",1317.00,419.27,61.00,72.00
"Windsor, Ontario","Explosives causing death or bodily harm",0.00,0.00,0.00,0.00
"Windsor, Ontario","Total other violations causing death",0.00,0.00,0.00,0.00
"Windsor, Ontario","Impaired operation, causing bodily harm",2.00,0.64,2.00,0.00
"Windsor, Ontario","Robbery",134.00,42.66,23.00,17.00
"Windsor, Ontario","Total robbery",134.00,42.66,23.00,17.00
"Windsor, Ontario","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",0.00,0.00,0.00,0.00
"Windsor, Ontario","Impaired operation, causing death",0,0,0,0
"Montréal, Quebec","Invasion of privacy (Part VI Criminal Code)",9.00,0.26,1.00,0.00
"Montréal, Quebec","Disturb the peace",401.00,11.63,122.00,5.00
"Montréal, Quebec","Total forcible confinement or kidnapping",508.00,14.73,237.00,39.00
"Montréal, Quebec","Cannabis, importation and exportation",59.00,1.71,15.00,1.00
"Montréal, Quebec","Mischief",27188.00,788.19,1095.00,396.00
"Montréal, Quebec","Theft over $5,000 from a motor vehicle",1361.00,39.46,20.00,0.00
"Montréal, Quebec","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",541.00,15.68,270.00,37.00
"Montréal, Quebec","Bankruptcy Act",24.00,0.70,13.00,0.00
"Montréal, Quebec","Total Immigration and Refugee Protection Act",146.00,4.23,21.00,0.00
"Montréal, Quebec","Total cocaine, trafficking, production or distribution",655.00,18.99,619.00,15.00
"Montréal, Quebec","Other violent violations",23.00,0.67,7.00,1.00
"Montréal, Quebec","Total other assaults",200.00,5.80,93.00,17.00
"Montréal, Quebec","Other prostitution",548.00,15.89,353.00,1.00
"Montréal, Quebec","Fraud",10354.00,300.17,2199.00,112.00
"Montréal, Quebec","Possession of weapons",313.00,9.07,172.00,24.00
"Montréal, Quebec","Extortion",241.00,6.99,88.00,11.00
"Montréal, Quebec","Total other violations",3385.00,98.13,1352.00,180.00
"Montréal, Quebec","Canada Shipping Act",27.00,0.78,6.00,0.00
"Montréal, Quebec","Offences against rights of property (Part IX Criminal Code)",264.00,7.65,185.00,29.00
"Montréal, Quebec","Uttering threats",8252.00,239.23,2096.00,234.00
"Montréal, Quebec","Dangerous operation, causing death",5.00,0.14,8.00,0.00
"Montréal, Quebec","Other sexual violations",555.00,16.09,74.00,15.00
"Montréal, Quebec","Impaired operation of motor vehicle, vessel or aircraft",5729.00,166.09,5035.00,0.00
"Montréal, Quebec","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",19.00,0.55,4.00,0.00
"Montréal, Quebec","Murder, second degree",8.00,0.23,8.00,0.00
"Montréal, Quebec","Firearms documentation or administration",1.00,0.03,1.00,0.00
"Montréal, Quebec","Weapons possession contrary to order",8.00,0.23,4.00,0.00
"Montréal, Quebec","Total other violent violations",592.00,17.16,85.00,18.00
"Montréal, Quebec","Trespass at night",228.00,6.61,62.00,13.00
"Montréal, Quebec","Assault, level 2, weapon or bodily harm",4979.00,144.34,2183.00,320.00
"Montréal, Quebec","Abduction under the age 14 contravening a custody order",22.00,0.64,5.00,0.00
"Montréal, Quebec","Total, possession, other Controlled Drugs and Substances Act drugs",392.00,11.36,201.00,53.00
"Montréal, Quebec","Total administration of justice violations",8623.00,249.99,4186.00,453.00
"Montréal, Quebec","Total impaired driving",6038.00,175.04,5313.00,0.00
"Montréal, Quebec","Income Tax Act",0.00,0.00,0.00,0.00
