"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"Windsor, Ontario","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"Windsor, Ontario","Total forcible confinement or kidnapping",19.00,5.83,11.00,0.00
"New Brunswick","Participate in activity of terrorist group",0.00,0.00,0.00,0.00
"New Brunswick","Total theft over $5,000 (non-motor vehicle)",317.00,42.30,42.00,7.00
"New Brunswick","Driving while prohibited",168.00,22.42,133.00,0.00
"New Brunswick","Theft $5,000 or under from a motor vehicle",2178.00,290.66,37.00,32.00
"New Brunswick","Shoplifting over $5,000",2.00,0.27,1.00,0.00
"New Brunswick","Cocaine, importation and exportation",2.00,0.27,0.00,0.00
"New Brunswick","Other related violations causing death",0.00,0.00,0.00,0.00
"New Brunswick","Possession of weapons",131.00,17.48,56.00,9.00
"New Brunswick","Offensive weapons, restricted",0.00,0.00,0.00,0.00
"New Brunswick","Other violations related to gaming and betting",0,0,0,0
"New Brunswick","Commit offence for criminal organization",0,0,0,0
"New Brunswick","Total, all violations",57570.00,7682.85,10331.00,2991.00
"New Brunswick","Offences against rights of property (Part IX Criminal Code)",82.00,10.94,31.00,22.00
"New Brunswick","Fail to comply with order",423.00,56.45,211.00,43.00
"New Brunswick","Criminal harassment",842.00,112.37,142.00,11.00
"New Brunswick","Total, possession, other Controlled Drugs and Substances Act drugs",171.00,22.82,50.00,8.00
"New Brunswick","Prisoner unlawfully at large",131.00,17.48,35.00,53.00
"New Brunswick","Firearms and other offensive weapons (Part III Criminal Code)",29.00,3.87,5.00,3.00
"New Brunswick","Total theft under $5,000 (non-motor vehicle)",11803.00,1575.14,1061.00,650.00
"New Brunswick","Indecent acts",158.00,21.09,32.00,2.00
"New Brunswick","Criminal negligence causing bodily harm",16.00,2.14,0.00,0.00
"New Brunswick","Impaired operation, causing death",3.00,0.40,2.00,0.00
"New Brunswick","Explosives causing death or bodily harm",7.00,0.93,0.00,0.00
"New Brunswick","Other Controlled Drugs and Substances Act, importation and exportation",15.00,2.00,4.00,0.00
"New Brunswick","Invitation to sexual touching",0.00,0.00,0.00,0.00
"New Brunswick","Sexual assault, level 2, weapon or bodily harm",9.00,1.20,5.00,0.00
"New Brunswick","Extortion",65.00,8.67,11.00,5.00
"New Brunswick","Procuring",5.00,0.67,1.00,1.00
"New Brunswick","Abduction under age 14, by parent or guardian",8.00,1.07,0.00,0.00
"New Brunswick","Sexual interference",0,0,0,0
"New Brunswick","Total forcible confinement or kidnapping",23.00,3.07,10.00,1.00
"New Brunswick","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"New Brunswick","Infanticide",0,0,0,0
"New Brunswick","Other prostitution",50.00,6.67,11.00,1.00
"New Brunswick","Obtains or communicates with a person under age 18 for purpose of sex",1.00,0.13,0.00,0.00
"New Brunswick","Shoplifting $5,000 or under",1805.00,240.88,582.00,430.00
"New Brunswick","Assault, level 3, aggravated",46.00,6.14,37.00,2.00
"New Brunswick","Impaired operation, causing bodily harm",29.00,3.87,25.00,0.00
"New Brunswick","Heroin, possession",3.00,0.40,0.00,0.00
"New Brunswick","Heroin, trafficking",1.00,0.13,0.00,0.00
"New Brunswick","Impaired operation, failure to provide breath sample",196.00,26.16,168.00,0.00
"New Brunswick","Total weapons violations",304.00,40.57,129.00,12.00
"New Brunswick","Other offensive weapons",12.00,1.60,0.00,1.00
"New Brunswick","Total abduction",31.00,4.14,3.00,0.00
"New Brunswick","Dangerous operation of motor vehicle evading police",59.00,7.87,21.00,0.00
"New Brunswick","Homicide",9.00,1.20,7.00,1.00
"New Brunswick","Indecent/Harassing communications",973.00,129.85,14.00,2.00
"New Brunswick","Total, all Criminal Code violations (excluding traffic)",50009.00,6673.82,7015.00,2549.00
"New Brunswick","Disorderly houses, gaming and betting",0,0,0,0
"New Brunswick","Invasion of privacy (Part VI Criminal Code)",1.00,0.13,0.00,0.00
"New Brunswick","Cocaine, trafficking",135.00,18.02,67.00,0.00
"New Brunswick","Arson",346.00,46.17,35.00,15.00
"New Brunswick","Total Federal Statute violations",4526.00,604.01,1122.00,442.00
"New Brunswick","Other Criminal Code traffic violations",81.00,10.81,2.00,0.00
"New Brunswick","Attempts, conspiracies, accessories (Part XIII Criminal Code)",39.00,5.20,6.00,4.00
"New Brunswick","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",56.00,7.47,3.00,0.00
"New Brunswick","Firearms documentation or administration",54.00,7.21,9.00,0.00
"New Brunswick","Disturb the peace",2738.00,365.39,181.00,30.00
"New Brunswick","Dangerous operation, causing death",20.00,2.67,11.00,0.00
"New Brunswick","Theft $5,000 or under",7820.00,1043.60,442.00,188.00
"New Brunswick","Bawdy house",1.00,0.13,1.00,0.00
"New Brunswick","Robbery",244.00,32.56,128.00,19.00
"New Brunswick","Corrupting morals of a child",0.00,0.00,0.00,0.00
"New Brunswick","Pointing a firearm",47.00,6.27,11.00,0.00
"New Brunswick","Income Tax Act",0.00,0.00,0.00,0.00
"New Brunswick","Total theft of motor vehicle",1566.00,208.99,150.00,133.00
"New Brunswick","Gaming house",0,0,0,0
"New Brunswick","Customs Act",69.00,9.21,2.00,0.00
"New Brunswick","Firearms Act",257.00,34.30,6.00,0.00
"New Brunswick","Other violations against the administration of law and justice (Part IV Criminal Code)",349.00,46.57,71.00,24.00
"New Brunswick","Total other violent violations",169.00,22.55,41.00,16.00
"New Brunswick","Fail to appear",124.00,16.55,78.00,4.00
"New Brunswick","Excise Act",96.00,12.81,28.00,0.00
"New Brunswick","Abduction under the age 14 contravening a custody order",15.00,2.00,0.00,0.00
"New Brunswick","National Defence Act",0,0,0,0
"New Brunswick","Total robbery",244.00,32.56,128.00,19.00
"New Brunswick","Dangerous operation of motor vehicle, vessel or aircraft",214.00,28.56,96.00,0.00
"New Brunswick","Luring a child via a computer",0.00,0.00,0.00,0.00
"New Brunswick","Manslaughter",3.00,0.40,2.00,1.00
"New Brunswick","Uttering threats",3392.00,452.67,503.00,204.00
"New Brunswick","Intimidation of a justice system participant or a journalist",1.00,0.13,0.00,0.00
"New Brunswick","Firearm transfers or serial numbers",0.00,0.00,0,0
"New Brunswick","Bankruptcy Act",3.00,0.40,4.00,0.00
"New Brunswick","Total Immigration and Refugee Protection Act",80.00,10.68,5.00,0.00
"New Brunswick","Total administration of justice violations",3262.00,435.32,926.00,316.00
"New Brunswick","Theft over $5,000",290.00,38.70,37.00,5.00
"New Brunswick","Removal of children from Canada",0.00,0.00,0.00,0.00
"New Brunswick","Anal intercourse",0.00,0.00,0.00,0.00
"New Brunswick","Total breaking and entering",4818.00,642.97,402.00,204.00
"New Brunswick","Escape or helps to escape from lawful custody",47.00,6.27,10.00,22.00
"New Brunswick","Total property crime violations",29196.00,3896.28,2669.00,1357.00
"New Brunswick","Cannabis, production",411.00,54.85,106.00,1.00
"New Brunswick","Trespass at night",200.00,26.69,17.00,5.00
"New Brunswick","Child pornography",9.00,1.20,2.00,0.00
"New Brunswick","Property or service for terrorist activity",0.00,0.00,0.00,0.00
"New Brunswick","Impaired operation, failure to provide blood sample",15.00,2.00,15.00,0.00
"New Brunswick","Theft over $5,000 from a motor vehicle",25.00,3.34,4.00,2.00
"New Brunswick","Canada Shipping Act",170.00,22.69,2.00,0.00
"New Brunswick","Unsafe storage of firearms",78.00,10.41,52.00,2.00
"New Brunswick","Offences against the person and reputation (Part VIII Criminal Code)",121.00,16.15,5.00,1.00
"New Brunswick","Obstruct public or peace officer",197.00,26.29,93.00,21.00
"New Brunswick","Forcible confinement or kidnapping",23.00,3.07,10.00,1.00
"New Brunswick","Abduction under the age 16",1.00,0.13,1.00,0.00
"New Brunswick","Breaking and entering",4818.00,642.97,402.00,204.00
"New Brunswick","Assault, level 2, weapon or bodily harm",654.00,87.28,300.00,69.00
"New Brunswick","Total cannabis, trafficking, production or distribution",853.00,113.83,324.00,24.00
"New Brunswick","Arson, disregard for human life",3.00,0.40,2.00,0.00
"New Brunswick","Total drug violations",2619.00,349.51,968.00,208.00
"New Brunswick","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",129.00,17.22,3.00,6.00
"New Brunswick","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"New Brunswick","Offences against public order (Part II Criminal Code)",61.00,8.14,6.00,1.00
"New Brunswick","Total mischief",7536.00,1005.70,320.00,236.00
"New Brunswick","Counterfeiting",67.00,8.94,50.00,7.00
"New Brunswick","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",157.00,20.95,56.00,5.00
"New Brunswick","Instruct offence for criminal organization",0.00,0.00,0.00,0.00
"New Brunswick","Assault, level 1",5222.00,696.89,1209.00,333.00
"New Brunswick","All other Criminal Code (includes Part XII.1 Criminal Code)",333.00,44.44,62.00,6.00
"New Brunswick","Participate in activities of criminal organization",0.00,0.00,0.00,0.00
"New Brunswick","Murder, second degree",3.00,0.40,4.00,0.00
"New Brunswick","Impaired operation of motor vehicle, vessel or aircraft",2113.00,281.98,1685.00,0.00
"New Brunswick","Cannabis, trafficking",411.00,54.85,208.00,22.00
"New Brunswick","Unauthorized importing or exporting of weapons",0.00,0.00,0.00,0.00
"New Brunswick","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",10.00,1.33,0.00,0.00
"New Brunswick","Youth Criminal Justice Act",911.00,121.58,69.00,234.00
"New Brunswick","Breach of probation",2188.00,291.99,521.00,170.00
"New Brunswick","Total other Criminal Code traffic violations",679.00,90.61,299.00,0.00
"New Brunswick","Using firearm in commission of offence",11.00,1.47,0.00,0.00
"New Brunswick","Unlawfully causing bodily harm",29.00,3.87,8.00,5.00
"New Brunswick","Murder, first degree",3.00,0.40,1.00,0.00
"New Brunswick","Abduction under the age 14, not parent or guardian",7.00,0.93,2.00,0.00
"New Brunswick","Total, all Criminal Code violations (including traffic)",53044.00,7078.85,9209.00,2549.00
"New Brunswick","Total assaults against a peace officer",224.00,29.89,160.00,30.00
"New Brunswick","Other Controlled Drugs and Substances Act, possession",168.00,22.42,50.00,8.00
"New Brunswick","Possession, cocaine",55.00,7.34,28.00,1.00
"New Brunswick","Cannabis, importation and exportation",31.00,4.14,10.00,1.00
"New Brunswick","Dangerous operation evading police, causing bodily harm",0.00,0.00,0.00,0.00
"New Brunswick","Other Controlled Drugs and Substances Act, trafficking",141.00,18.82,52.00,5.00
"New Brunswick","Total Criminal Code traffic violations",3035.00,405.03,2194.00,0.00
"New Brunswick","Other sexual violations",110.00,14.68,33.00,12.00
"New Brunswick","Other assaults",105.00,14.01,20.00,5.00
"New Brunswick","Total other Criminal Code violations",7937.00,1059.21,1566.00,438.00
"New Brunswick","Corrupting morals",17.00,2.27,2.00,0.00
"New Brunswick","Offensive weapons, prohibited",2.00,0.27,1.00,0.00
"New Brunswick","Total sexual violations against children",0.00,0.00,0.00,0.00
"New Brunswick","Criminal negligence causing death",14.00,1.87,0.00,0.00
"New Brunswick","Commission or instructing to carry out terrorist activity",0,0,0,0
"New Brunswick","Attempted murder",4.00,0.53,3.00,0.00
"New Brunswick","Weapons possession contrary to order",9.00,1.20,4.00,0.00
"New Brunswick","Mischief",7536.00,1005.70,320.00,236.00
"New Brunswick","Total fail to stop or remain",123.00,16.41,30.00,0.00
"New Brunswick","Total other Federal Statutes",996.00,132.92,85.00,0.00
"New Brunswick","Hostage-taking",0.00,0.00,0.00,0.00
"New Brunswick","Dangerous operation, causing bodily harm",14.00,1.87,6.00,0.00
"New Brunswick","Total violent Criminal Code violations",12876.00,1718.33,2780.00,754.00
"New Brunswick","Proceeds of crime (Part XII.2 Criminal Code)",1.00,0.13,0.00,0.00
"New Brunswick","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00
"New Brunswick","Other federal statutes",321.00,42.84,38.00,0.00
"New Brunswick","Offensive weapons, explosives",18.00,2.40,6.00,0.00
"New Brunswick","Total possession of stolen property",442.00,58.99,183.00,69.00
"New Brunswick","Other violent violations",44.00,5.87,6.00,4.00
"New Brunswick","Total firearms, use of, discharge, pointing",68.00,9.07,13.00,1.00
"New Brunswick","Total cocaine, trafficking, production or distribution",137.00,18.28,67.00,0.00
"New Brunswick","Discharge firearm with intent",10.00,1.33,2.00,1.00
"New Brunswick","Total other violations causing death",14.00,1.87,0.00,0.00
"New Brunswick","Total impaired driving",2356.00,314.41,1895.00,0.00
"New Brunswick","Sexual exploitation",0,0,0,0
"New Brunswick","Competition Act",0.00,0.00,0.00,0.00
"New Brunswick","Offences relating to currency (Part XII Criminal Code)",66.00,8.81,0.00,0.00
"New Brunswick","Total prostitution",57.00,7.61,13.00,2.00
"New Brunswick","Conspire to commit murder",4.00,0.53,0.00,0.00
"New Brunswick","Possession, cannabis",1246.00,166.28,443.00,170.00
"New Brunswick","Fraud",2368.00,316.02,476.00,43.00
"New Brunswick","Weapons trafficking",0.00,0.00,1.00,0.00
"New Brunswick","Canada Health Act",0.00,0.00,0.00,0.00
"New Brunswick","Sexual assault, level 1",730.00,97.42,163.00,49.00
"New Brunswick","Total other violations",1500.00,200.18,265.00,71.00
"New Brunswick","Total other assaults",150.00,20.02,28.00,10.00
"New Brunswick","Sexual assault, level 3, aggravated",7.00,0.93,3.00,1.00
"Canada","Dangerous operation, causing death",164.00,0.52,134.00,0.00
"Canada","Disturb the peace",89354.00,284.99,4494.00,737.00
"Canada","Theft $5,000 or under",326346.00,1040.85,15277.00,6040.00
"Canada","Robbery",30036.00,95.80,6900.00,3292.00
"Canada","Bawdy house",133.00,0.42,244.00,1.00
"Canada","Corrupting morals of a child",0.00,0.00,0.00,0.00
"Canada","Other Criminal Code traffic violations",1171.00,3.73,77.00,7.00
"Canada","Attempts, conspiracies, accessories (Part XIII Criminal Code)",1399.00,4.46,336.00,95.00
"Canada","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",1603.00,5.11,44.00,11.00
"Canada","Firearms documentation or administration",1139.00,3.63,93.00,4.00
"Canada","Cocaine, trafficking",6391.00,20.38,5821.00,341.00
"Canada","Invasion of privacy (Part VI Criminal Code)",40.00,0.13,5.00,0.00
"Canada","Arson",12967.00,41.36,770.00,547.00
"Canada","Total Federal Statute violations",132903.00,423.88,55278.00,14438.00
"Canada","Dangerous operation of motor vehicle evading police",1697.00,5.41,1134.00,0.00
"Canada","Homicide",582.00,1.86,443.00,42.00
"Canada","Indecent/Harassing communications",28930.00,92.27,642.00,47.00
"Canada","Total, all Criminal Code violations (excluding traffic)",2355322.00,7512.11,399404.00,98674.00
"Canada","Disorderly houses, gaming and betting",0,0,0,0
"Canada","Intimidation of a justice system participant or a journalist",12.00,0.04,4.00,1.00
"Canada","Firearm transfers or serial numbers",0.00,0.00,0.00,0.00
"Canada","National Defence Act",0,0,0,0
"Canada","Total robbery",30036.00,95.80,6900.00,3292.00
"Canada","Abduction under the age 14 contravening a custody order",245.00,0.78,52.00,0.00
"Canada","Dangerous operation of motor vehicle, vessel or aircraft",6670.00,21.27,5333.00,0.00
"Canada","Luring a child via a computer",0.00,0.00,0.00,0.00
"Canada","Manslaughter",59.00,0.19,49.00,6.00
"Canada","Uttering threats",85817.00,273.71,18773.00,3848.00
"Canada","Other violations against the administration of law and justice (Part IV Criminal Code)",8814.00,28.11,2825.00,480.00
"Canada","Total other violent violations",3992.00,12.73,934.00,222.00
"Canada","Fail to appear",20583.00,65.65,14779.00,2099.00
"Canada","Excise Act",483.00,1.54,108.00,0.00
"Canada","Pointing a firearm",1741.00,5.55,553.00,171.00
"Canada","Income Tax Act",15.00,0.05,4.00,0.00
"Canada","Total theft of motor vehicle",161912.00,516.41,8280.00,5536.00
"Canada","Gaming house",38.00,0.12,27.00,0.00
"Canada","Customs Act",797.00,2.54,71.00,1.00
"Canada","Firearms Act",1968.00,6.28,82.00,1.00
"Canada","Criminal harassment",21053.00,67.15,5579.00,186.00
"Canada","Total, possession, other Controlled Drugs and Substances Act drugs",5062.00,16.14,2006.00,302.00
"Canada","Prisoner unlawfully at large",3377.00,10.77,2001.00,501.00
"Canada","Betting house",13.00,0.04,8.00,0.00
"Canada","Firearms and other offensive weapons (Part III Criminal Code)",704.00,2.25,123.00,34.00
"Canada","Total theft under $5,000 (non-motor vehicle)",667312.00,2128.34,54280.00,18617.00
"Canada","Offences against rights of property (Part IX Criminal Code)",2975.00,9.49,1641.00,604.00
"Canada","Fail to comply with order",75623.00,241.19,47288.00,9231.00
"Canada","Theft $5,000 or under from a motor vehicle",260282.00,830.15,3374.00,1841.00
"Canada","Shoplifting over $5,000",276.00,0.88,77.00,16.00
"Canada","Cocaine, importation and exportation",440.00,1.40,171.00,7.00
"Canada","Other related violations causing death",7.00,0.02,0.00,0.00
"Canada","Possession of weapons",8824.00,28.14,4169.00,1189.00
"Canada","Offensive weapons, restricted",19.00,0.06,5.00,0.00
"Canada","Other violations related to gaming and betting",349.00,1.11,121.00,0.00
"Canada","Commit offence for criminal organization",0,0,0,0
"Canada","Total, all violations",2606967.00,8314.71,536222.00,113119.00
"Canada","Participate in activity of terrorist group",1.00,0.00,0.00,0.00
"Canada","Total theft over $5,000 (non-motor vehicle)",19816.00,63.20,1999.00,292.00
"Canada","Driving while prohibited",6292.00,20.07,5395.00,0.00
"Canada","Impaired operation, causing bodily harm",1046.00,3.34,960.00,0.00
"Canada","Heroin, possession",417.00,1.33,200.00,2.00
"Canada","Heroin, trafficking",321.00,1.02,351.00,10.00
"Canada","Impaired operation, failure to provide breath sample",3826.00,12.20,2923.00,0.00
"Canada","Total weapons violations",13174.00,42.02,5620.00,1344.00
"Canada","Other offensive weapons",267.00,0.85,19.00,29.00
"Canada","Total abduction",605.00,1.93,131.00,5.00
"Canada","Total forcible confinement or kidnapping",3056.00,9.75,2066.00,207.00
"Canada","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"Canada","Infanticide",2.00,0.01,0.00,1.00
"Canada","Shoplifting $5,000 or under",80684.00,257.34,35629.00,10736.00
"Canada","Obtains or communicates with a person under age 18 for purpose of sex",176.00,0.56,70.00,1.00
"Canada","Other prostitution",5206.00,16.60,3092.00,32.00
"Canada","Assault, level 3, aggravated",2732.00,8.71,2026.00,327.00
"Canada","Extortion",1855.00,5.92,529.00,150.00
"Canada","Sexual assault, level 2, weapon or bodily harm",373.00,1.19,166.00,30.00
"Canada","Procuring",219.00,0.70,167.00,6.00
"Canada","Abduction under age 14, by parent or guardian",111.00,0.35,23.00,1.00
"Canada","Sexual interference",0,0,0,0
"Canada","Indecent acts",5842.00,18.63,1033.00,106.00
"Canada","Criminal negligence causing bodily harm",299.00,0.95,90.00,10.00
"Canada","Impaired operation, causing death",126.00,0.40,100.00,0.00
"Canada","Other Controlled Drugs and Substances Act, importation and exportation",2135.00,6.81,208.00,3.00
"Canada","Explosives causing death or bodily harm",73.00,0.23,8.00,4.00
"Canada","Invitation to sexual touching",0.00,0.00,0.00,0.00
"Canada","Weapons possession contrary to order",291.00,0.93,158.00,10.00
"Canada","Attempted murder",678.00,2.16,499.00,59.00
"Canada","Mischief",333334.00,1063.14,14263.00,7050.00
"Canada","Total fail to stop or remain",22040.00,70.29,1995.00,0.00
"Canada","Total other Federal Statutes",17079.00,54.47,4357.00,150.00
"Canada","Hostage-taking",39.00,0.12,26.00,6.00
"Canada","Dangerous operation, causing bodily harm",634.00,2.02,562.00,0.00
"Canada","Total other Criminal Code violations",310807.00,991.29,111637.00,20053.00
"Canada","Offensive weapons, prohibited",38.00,0.12,13.00,7.00
"Canada","Corrupting morals",740.00,2.36,146.00,10.00
"Canada","Total sexual violations against children",0.00,0.00,0.00,0.00
"Canada","Criminal negligence causing death",181.00,0.58,52.00,5.00
"Canada","Commission or instructing to carry out terrorist activity",0,0,0,0
"Canada","Other Controlled Drugs and Substances Act, possession",4645.00,14.81,1806.00,300.00
"Canada","Possession, cocaine",5906.00,18.84,4023.00,141.00
"Canada","Dangerous operation evading police, causing bodily harm",29.00,0.09,21.00,0.00
"Canada","Cannabis, importation and exportation",1016.00,3.24,343.00,28.00
"Canada","Other Controlled Drugs and Substances Act, trafficking",2791.00,8.90,2026.00,259.00
"Canada","Total Criminal Code traffic violations",118742.00,378.72,81540.00,7.00
"Canada","Other sexual violations",2755.00,8.79,656.00,157.00
"Canada","Other assaults",2684.00,8.56,1153.00,198.00
"Canada","Breach of probation",50764.00,161.91,18684.00,2595.00
"Canada","Total other Criminal Code traffic violations",38697.00,123.42,14651.00,7.00
"Canada","Using firearm in commission of offence",238.00,0.76,36.00,5.00
"Canada","Unlawfully causing bodily harm",1084.00,3.46,680.00,113.00
"Canada","Abduction under the age 14, not parent or guardian",180.00,0.57,42.00,0.00
"Canada","Murder, first degree",310.00,0.99,198.00,12.00
"Canada","Total, all Criminal Code violations (including traffic)",2474064.00,7890.83,480944.00,98681.00
"Canada","Total assaults against a peace officer",8508.00,27.14,6452.00,773.00
"Canada","Possession, cannabis",49647.00,158.35,21133.00,5749.00
"Canada","Weapons trafficking",102.00,0.33,52.00,6.00
"Canada","Fraud",91812.00,292.83,20781.00,1719.00
"Canada","Canada Health Act",15.00,0.05,0.00,0.00
"Canada","Sexual assault, level 1",23973.00,76.46,7290.00,1579.00
"Canada","Total other violations",38201.00,121.84,10431.00,2049.00
"Canada","Sexual assault, level 3, aggravated",153.00,0.49,91.00,11.00
"Canada","Total other assaults",4067.00,12.97,1923.00,321.00
"Canada","Competition Act",31.00,0.10,2.00,0.00
"Canada","Sexual exploitation",0,0,0,0
"Canada","Offences relating to currency (Part XII Criminal Code)",978.00,3.12,17.00,2.00
"Canada","Total prostitution",5770.00,18.40,3583.00,41.00
"Canada","Conspire to commit murder",65.00,0.21,23.00,1.00
"Canada","Total possession of stolen property",30056.00,95.86,17964.00,5686.00
"Canada","Other violent violations",883.00,2.82,168.00,44.00
"Canada","Total firearms, use of, discharge, pointing",2157.00,6.88,660.00,194.00
"Canada","Total cocaine, trafficking, production or distribution",6831.00,21.79,5992.00,348.00
"Canada","Discharge firearm with intent",178.00,0.57,71.00,18.00
"Canada","Total other violations causing death",188.00,0.60,52.00,5.00
"Canada","Total impaired driving",80045.00,255.30,66889.00,0.00
"Canada","Total violent Criminal Code violations",451733.00,1440.77,149728.00,27847.00
"Canada","Proceeds of crime (Part XII.2 Criminal Code)",48.00,0.15,14.00,0.00
"Canada","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00
"Canada","Other federal statutes",7910.00,25.23,1204.00,20.00
"Canada","Offensive weapons, explosives",362.00,1.15,61.00,24.00
"Canada","Canada Shipping Act",3548.00,11.32,1865.00,111.00
"Canada","Unsafe storage of firearms",2099.00,6.69,1030.00,75.00
"Canada","Offences against the person and reputation (Part VIII Criminal Code)",4048.00,12.91,159.00,29.00
"Canada","Obstruct public or peace officer",8775.00,27.99,5201.00,745.00
"Canada","Forcible confinement or kidnapping",3056.00,9.75,2066.00,207.00
"Canada","Abduction under the age 16",63.00,0.20,13.00,4.00
"Canada","Breaking and entering",275573.00,878.92,19702.00,11327.00
"Canada","Assault, level 2, weapon or bodily harm",43793.00,139.67,22983.00,4851.00
"Canada","Trespass at night",3718.00,11.86,534.00,237.00
"Canada","Cannabis, production",8113.00,25.88,3216.00,74.00
"Canada","Child pornography",390.00,1.24,87.00,9.00
"Canada","Property or service for terrorist activity",1.00,0.00,0.00,0.00
"Canada","Impaired operation, failure to provide blood sample",127.00,0.41,110.00,0.00
"Canada","Theft over $5,000 from a motor vehicle",5491.00,17.51,184.00,68.00
"Canada","Removal of children from Canada",6.00,0.02,1.00,0.00
"Canada","Anal intercourse",1.00,0.00,0.00,0.00
"Canada","Total breaking and entering",275573.00,878.92,19702.00,11327.00
"Canada","Escape or helps to escape from lawful custody",2234.00,7.13,1035.00,788.00
"Canada","Total property crime violations",1592782.00,5080.05,138039.00,50774.00
"Canada","Bankruptcy Act",95.00,0.30,33.00,0.00
"Canada","Total Immigration and Refugee Protection Act",2217.00,7.07,988.00,17.00
"Canada","Total administration of justice violations",161395.00,514.76,86612.00,15694.00
"Canada","Theft over $5,000",14049.00,44.81,1738.00,208.00
"Canada","Impaired operation of motor vehicle, vessel or aircraft",74920.00,238.95,62796.00,0.00
"Canada","Cannabis, trafficking",10911.00,34.80,8989.00,1596.00
"Canada","Unauthorized importing or exporting of weapons",33.00,0.11,20.00,0.00
"Canada","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",222.00,0.71,41.00,5.00
"Canada","Youth Criminal Justice Act",23043.00,73.49,2620.00,5778.00
"Canada","Assault, level 1",189185.00,603.39,71589.00,11698.00
"Canada","All other Criminal Code (includes Part XII.1 Criminal Code)",2756.00,8.79,571.00,84.00
"Canada","Participate in activities of criminal organization",4.00,0.01,0.00,0.00
"Canada","Murder, second degree",211.00,0.67,196.00,23.00
"Canada","Counterfeiting",2523.00,8.05,810.00,179.00
"Canada","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",5295.00,16.89,2599.00,272.00
"Canada","Instruct offence for criminal organization",1.00,0.00,0.00,1.00
"Canada","Total cannabis, trafficking, production or distribution",20040.00,63.92,12548.00,1698.00
"Canada","Arson, disregard for human life",164.00,0.52,49.00,9.00
"Canada","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",2519.00,8.03,172.00,59.00
"Canada","Total drug violations",92781.00,295.92,48301.00,8510.00
"Canada","Heroin, importation and exportation",48.00,0.15,14.00,0.00
"Canada","Living off the avails of prostitution of a person under age 18",36.00,0.11,10.00,1.00
"Canada","Offences against public order (Part II Criminal Code)",1427.00,4.55,238.00,27.00
"Canada","Total mischief",333334.00,1063.14,14263.00,7050.00
"Calgary, Alberta","Criminal negligence causing death",2.00,0.20,2.00,0.00
"Calgary, Alberta","Total sexual violations against children",0.00,0.00,0,0
"Calgary, Alberta","Offensive weapons, prohibited",0.00,0.00,0.00,0.00
"Calgary, Alberta","Corrupting morals",6.00,0.60,2.00,0.00
"Calgary, Alberta","Total other Criminal Code violations",6015.00,597.17,3968.00,737.00
"Calgary, Alberta","Commission or instructing to carry out terrorist activity",0,0,0,0
"Calgary, Alberta","Total other Federal Statutes",97.00,9.63,17.00,0.00
"Calgary, Alberta","Total fail to stop or remain",80.00,7.94,62.00,0.00
"Calgary, Alberta","Mischief",9600.00,953.09,503.00,263.00
"Calgary, Alberta","Weapons possession contrary to order",6.00,0.60,3.00,0.00
"Calgary, Alberta","Attempted murder",7.00,0.69,3.00,2.00
"Calgary, Alberta","Dangerous operation, causing bodily harm",18.00,1.79,17.00,0.00
"Calgary, Alberta","Hostage-taking",1.00,0.10,1.00,0.00
"Calgary, Alberta","Unlawfully causing bodily harm",4.00,0.40,4.00,0.00
"Calgary, Alberta","Using firearm in commission of offence",4.00,0.40,0.00,0.00
"Calgary, Alberta","Total other Criminal Code traffic violations",566.00,56.19,531.00,0.00
"Calgary, Alberta","Breach of probation",519.00,51.53,368.00,3.00
"Calgary, Alberta","Total assaults against a peace officer",429.00,42.59,339.00,27.00
"Calgary, Alberta","Abduction under the age 14, not parent or guardian",2.00,0.20,0.00,0.00
"Calgary, Alberta","Murder, first degree",7.00,0.69,5.00,0.00
"Calgary, Alberta","Total, all Criminal Code violations (including traffic)",72460.00,7193.84,16968.00,3525.00
"Calgary, Alberta","Cannabis, importation and exportation",1.00,0.10,0.00,0.00
"Calgary, Alberta","Dangerous operation evading police, causing bodily harm",0.00,0.00,0.00,0.00
"Calgary, Alberta","Possession, cocaine",260.00,25.81,270.00,0.00
"Calgary, Alberta","Other Controlled Drugs and Substances Act, possession",9.00,0.89,2.00,2.00
"Calgary, Alberta","Other sexual violations",64.00,6.35,12.00,1.00
"Calgary, Alberta","Other assaults",6.00,0.60,1.00,2.00
"Calgary, Alberta","Total Criminal Code traffic violations",2991.00,296.95,2884.00,0.00
"Calgary, Alberta","Other Controlled Drugs and Substances Act, trafficking",70.00,6.95,47.00,9.00
