"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"Toronto, Ontario","Other Criminal Code traffic violations",3.00,0.05,0.00,0.00
"Toronto, Ontario","Obstruct public or peace officer",509.00,8.74,383.00,37.00
"Toronto, Ontario","Advertising sexual services",0.00,0.00,0.00,0.00
"Toronto, Ontario","Total administration of justice violations",11143.00,191.23,8468.00,948.00
"Toronto, Ontario","Unauthorized importing or exporting of weapons",12.00,0.21,10.00,3.00
"Toronto, Ontario","Impaired operation of motor vehicle, vessel or aircraft",5349.00,91.80,5085.00,17.00
"Toronto, Ontario","Total breaking and entering",15109.00,259.29,1397.00,330.00
"Toronto, Ontario","Total, possession, other Controlled Drugs and Substances Act drugs",714.00,12.25,668.00,25.00
"Toronto, Ontario","Infanticide",0.00,0.00,0.00,0.00
"Toronto, Ontario","Child pornography",154.00,2.64,67.00,1.00
"Toronto, Ontario","Sexual exploitation",14.00,0.24,5.00,0.00
"Toronto, Ontario","Abduction under the age 14, not parent or guardian",15.00,0.26,10.00,1.00
"Toronto, Ontario","Escape or helps to escape from lawful custody",35.00,0.60,15.00,10.00
"Toronto, Ontario","Offences relating to currency (Part XII Criminal Code)",1.00,0.02,1.00,0.00
"Toronto, Ontario","Nonconsensual distribution of intimate images",0.00,0.00,0.00,0.00
"Toronto, Ontario","Total mischief",17413.00,298.83,1697.00,314.00
"Toronto, Ontario","Leaving Canada to commit offence that is terrorist activity",0.00,0.00,0.00,0.00
"Toronto, Ontario","Mischief relating to war memorials",0.00,0.00,0.00,0.00
"Toronto, Ontario","Obtaining sexual services for consideration from person under 18 years",0.00,0.00,0.00,0.00
"Toronto, Ontario","Other violent violations",90.00,1.54,40.00,2.00
"Toronto, Ontario","Removal of children from Canada",0.00,0.00,0.00,0.00
"Toronto, Ontario","Dangerous operation evading police, causing bodily harm",0.00,0.00,0.00,0.00
"Toronto, Ontario","Making, or distribution of child pornography",0.00,0.00,0.00,0.00
"Toronto, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",31.00,0.53,5.00,1.00
"Toronto, Ontario","Cannabis, importation and exportation",78.00,1.34,20.00,0.00
"Toronto, Ontario","Other Controlled Drugs and Substances Act, trafficking",304.00,5.22,344.00,15.00
"Toronto, Ontario","Methamphetamines (crystal meth), trafficking",14.00,0.24,21.00,0.00
"Toronto, Ontario","Recruitment of members by a criminal organization",0.00,0.00,0.00,0.00
"Toronto, Ontario","Participate in activity of terrorist group",2.00,0.03,0.00,0.00
"Toronto, Ontario","Concealing person who is likely to carry out terrorist activity",0.00,0.00,0.00,0.00
"Toronto, Ontario","Advocating/Promoting terrorism offence",0.00,0.00,0.00,0.00
"Toronto, Ontario","Invitation to sexual touching",53.00,0.91,19.00,4.00
"Toronto, Ontario","Shoplifting $5,000 or under",14910.00,255.88,8064.00,775.00
"Toronto, Ontario","Concealing person who carried out terrorist activity that is a terrorism offence for which that person is liable to imprisonment for life",0.00,0.00,0.00,0.00
"Toronto, Ontario","Facilitate terrorist activity",0.00,0.00,0.00,0.00
"Toronto, Ontario","Impaired operation, failure to provide breath sample",397.00,6.81,391.00,1.00
"Toronto, Ontario","Uttering threats",5784.00,99.26,1522.00,177.00
"Toronto, Ontario","Total prostitution",104.00,1.78,62.00,1.00
"Toronto, Ontario","Indecent acts",442.00,7.59,59.00,2.00
"Toronto, Ontario","Disturb the peace",252.00,4.32,91.00,12.00
"Toronto, Ontario","Possession, cocaine",1010.00,17.33,971.00,31.00
"Toronto, Ontario","Total other Federal Statutes",854.00,14.66,471.00,12.00
"Toronto, Ontario","Extortion",250.00,4.29,103.00,16.00
"Toronto, Ontario","Sexual assault, level 2, weapon or bodily harm",62.00,1.06,35.00,12.00
"Toronto, Ontario","Other Controlled Drugs and Substances Act, importation and exportation",367.00,6.30,61.00,0.00
"Toronto, Ontario","Dangerous operation causing death while street racing",0.00,0.00,0.00,0.00
"Toronto, Ontario","Total fail to stop or remain",5562.00,95.45,148.00,8.00
"Toronto, Ontario","Firearm transfers or serial numbers",0,0,0,0
"Toronto, Ontario","Dangerous operation of motor vehicle while street racing",3.00,0.05,3.00,0.00
"Toronto, Ontario","Public incitement of hatred",4.00,0.07,0.00,0.00
"Toronto, Ontario","Total drug violations",12637.00,216.87,9191.00,969.00
"Toronto, Ontario","Methylenedioxyamphetamine (ecstasy), production",1.00,0.02,0.00,0.00
"Toronto, Ontario","Total theft over $5,000 (non-motor vehicle)",1857.00,31.87,164.00,13.00
"Toronto, Ontario","Stopping or impeding traffic for the purpose of offering, providing or obtaining sexual services for consideration",0.00,0.00,0.00,0.00
"Toronto, Ontario","Causing death by criminal negligence while street racing",0.00,0.00,0.00,0.00
"Toronto, Ontario","Hoax terrorism",1.00,0.02,0.00,0.00
"Toronto, Ontario","Unauthorized recording of a movie",1.00,0.02,1.00,0.00
"Toronto, Ontario","Commit offence for criminal organization",0.00,0.00,2.00,0.00
"Toronto, Ontario","Cocaine, importation and exportation",166.00,2.85,92.00,0.00
"Toronto, Ontario","Weapons possession contrary to order",92.00,1.58,85.00,14.00
"Toronto, Ontario","Breaking and entering to steal a firearm",9.00,0.15,8.00,1.00
"Toronto, Ontario","Other offensive weapons",0,0,0,0
"Toronto, Ontario","Unlawfully causing bodily harm",2.00,0.03,2.00,0.00
"Toronto, Ontario","Firearms and other offensive weapons (Part III Criminal Code)",35.00,0.60,7.00,0.00
"Toronto, Ontario","Householder permitting prohibited sexual activity",0.00,0.00,0.00,0.00
"Toronto, Ontario","Other Controlled Drugs and Substances Act, production",6.00,0.10,2.00,0.00
"Toronto, Ontario","Total possession of stolen property",1870.00,32.09,1416.00,253.00
"Toronto, Ontario","Property or service for terrorist activity",2.00,0.03,0.00,0.00
"Toronto, Ontario","Theft $5,000 or under from a motor vehicle",20721.00,355.60,209.00,84.00
"Toronto, Ontario","Cocaine, trafficking",1199.00,20.58,1593.00,73.00
"Toronto, Ontario","Betting house",1.00,0.02,7.00,0.00
"Toronto, Ontario","Unsafe storage of firearms",27.00,0.46,5.00,0.00
"Toronto, Ontario","Precursor or equipment (crystal meth, ecstasy)",5.00,0.09,2.00,0.00
"Toronto, Ontario","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",939.00,16.11,714.00,17.00
"Toronto, Ontario","Arson, disregard for human life",41.00,0.70,17.00,3.00
"Toronto, Ontario","Incest",11.00,0.19,7.00,0.00
"Toronto, Ontario","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",16.00,0.27,10.00,1.00
"Toronto, Ontario","Trespass at night",137.00,2.35,28.00,10.00
"Toronto, Ontario","Corrupting morals",2.00,0.03,0.00,0.00
"Toronto, Ontario","Intimidation of a non-justice participant",4.00,0.07,2.00,1.00
"Toronto, Ontario","Impaired operation (drugs), causing bodily harm",0.00,0.00,0.00,0.00
"Toronto, Ontario","Altering, removing or destroying Vehicle Identification Number (VIN)",2.00,0.03,0.00,0.00
"Regina, Saskatchewan","Total trafficking in stolen property",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Income Tax Act",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total firearms, use of, discharge, pointing",17.00,7.47,12.00,5.00
"Regina, Saskatchewan","Weapons trafficking",1.00,0.44,1.00,0.00
"Regina, Saskatchewan","Theft over $5,000",63.00,27.67,10.00,0.00
"Regina, Saskatchewan","Firearms Act",10.00,4.39,0.00,0.00
"Regina, Saskatchewan","Offensive weapons, explosives",18.00,7.91,0.00,2.00
"Regina, Saskatchewan","Total abduction",5.00,2.20,1.00,0.00
"Regina, Saskatchewan","Total sexual violations against children",21.00,9.22,4.00,0.00
"Regina, Saskatchewan","Mischief in relation to cultural property",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Failure to comply or refusal (drugs)",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Receive material benefit from sexual services provided by a person under 18 years",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Cocaine, production",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total robbery",284.00,124.75,100.00,45.00
"Regina, Saskatchewan","Making sexually explicit material available to children",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Using firearm in commission of offence",4.00,1.76,5.00,4.00
"Regina, Saskatchewan","Prisoner unlawfully at large",40.00,17.57,31.00,9.00
"Regina, Saskatchewan","Theft over $5,000 from a motor vehicle",36.00,15.81,1.00,0.00
"Regina, Saskatchewan","Advocating genocide",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Theft $5,000 or under",1930.00,847.74,116.00,33.00
"Regina, Saskatchewan","Other assaults",7.00,3.07,1.00,0.00
"Regina, Saskatchewan","Participate in activities of criminal organization",5.00,2.20,4.00,0.00
"Regina, Saskatchewan","Sexual assault, level 1",133.00,58.42,46.00,9.00
"Regina, Saskatchewan","Possession of weapons",152.00,66.77,119.00,38.00
"Regina, Saskatchewan","Total assaults against a peace officer",43.00,18.89,30.00,8.00
"Regina, Saskatchewan","Total Federal Statute violations",1494.00,656.23,478.00,325.00
"Regina, Saskatchewan","Abduction under the age 14 contravening a custody order",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Utter threats to property or animal",13.00,5.71,0.00,2.00
"Regina, Saskatchewan","Obtaining sexual services for consideration",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",7.00,3.07,0.00,0.00
"Regina, Saskatchewan","Assault, level 3, aggravated",64.00,28.11,60.00,13.00
"Regina, Saskatchewan","Other related violations causing death",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Bawdy house",1.00,0.44,0.00,0.00
"Regina, Saskatchewan","Abduction under the age 16",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Methylenedioxyamphetamine (ecstasy), possession",2.00,0.88,0.00,1.00
"Regina, Saskatchewan","Cannabis, trafficking",134.00,58.86,36.00,7.00
"Regina, Saskatchewan","Gaming house",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Impaired operation (drugs) vehicle, vessel, aircraft",10.00,4.39,9.00,1.00
"Regina, Saskatchewan","Murder, first degree",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total cannabis, trafficking, production or distribution",141.00,61.93,41.00,7.00
"Regina, Saskatchewan","Methamphetamines (crystal meth), production",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Mischief to religious property motivated by hate",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Robbery",284.00,124.75,100.00,45.00
"Regina, Saskatchewan","Heroin, production",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Shoplifting over $5,000",1.00,0.44,0.00,0.00
"Regina, Saskatchewan","Kidnapping",3.00,1.32,2.00,0.00
"Regina, Saskatchewan","Abduction under age 14, by parent or guardian",1.00,0.44,1.00,0.00
"Regina, Saskatchewan","Indecent/Harassing communications",55.00,24.16,3.00,0.00
"Regina, Saskatchewan","Leaving Canada to facilitate terrorist activity",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total other Criminal Code violations",5515.00,2422.43,4450.00,585.00
"Regina, Saskatchewan","Trap likely to or causing bodily harm",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Receive material benefit from sexual services",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Identity fraud",69.00,30.31,3.00,0.00
"Regina, Saskatchewan","Total other Criminal Code traffic violations",838.00,368.09,232.00,29.00
"Regina, Saskatchewan","Criminal negligence causing bodily harm",1.00,0.44,1.00,0.00
"Regina, Saskatchewan","Excise Act",5.00,2.20,1.00,0.00
"Regina, Saskatchewan","Breach of probation",676.00,296.93,645.00,2.00
"Regina, Saskatchewan","Sexual Exploitation of a person with a disability",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Assault, level 2, weapon or bodily harm",615.00,270.13,297.00,51.00
"Regina, Saskatchewan","Mischief",2912.00,1279.08,202.00,103.00
"Regina, Saskatchewan","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Communicating to provide sexual services for consideration",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Procuring - person under 18 years",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Total other violations",343.00,150.66,237.00,18.00
"Regina, Saskatchewan","Sexual interference",13.00,5.71,3.00,0.00
"Regina, Saskatchewan","Dangerous operation of motor vehicle, vessel or aircraft",69.00,30.31,34.00,5.00
"Regina, Saskatchewan","Fail to comply with order",1703.00,748.03,1302.00,235.00
"Regina, Saskatchewan","Offences against public order (Part II Criminal Code)",1.00,0.44,0.00,0.00
"Regina, Saskatchewan","Possession, cannabis",379.00,166.47,191.00,36.00
"Regina, Saskatchewan","Total other violations causing death",3.00,1.32,2.00,0.00
"Regina, Saskatchewan","Total weapons violations",185.00,81.26,128.00,44.00
"Regina, Saskatchewan","Methylenedioxyamphetamine (ecstasy), trafficking",4.00,1.76,1.00,0.00
"Regina, Saskatchewan","Total Criminal Code traffic violations",1604.00,704.55,958.00,48.00
"Regina, Saskatchewan","Dangerous operation, causing bodily harm",4.00,1.76,2.00,2.00
"Regina, Saskatchewan","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Impaired operation, causing death",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Anal intercourse",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Impaired operation, causing bodily harm",9.00,3.95,9.00,0.00
"Regina, Saskatchewan","Sexual assault, level 3, aggravated",2.00,0.88,5.00,0.00
"Regina, Saskatchewan","Offensive weapons, restricted",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Leaving Canada to participate in activity of terrorist group",0.00,0.00,0.00,0.00
"Regina, Saskatchewan","Fail to appear",2291.00,1006.31,1972.00,266.00
"Regina, Saskatchewan","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",5.00,2.20,1.00,0.00
"Regina, Saskatchewan","Robbery to steal a firearm",0.00,0.00,0.00,0.00
