"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"London, Ontario","Total mischief",4983.00,1052.66,232.00,127.00
"London, Ontario","Other prostitution",16.00,3.38,15.00,0.00
"London, Ontario","Conspire to commit murder",0.00,0.00,0.00,0.00
"London, Ontario","Total other assaults",48.00,10.14,27.00,0.00
"London, Ontario","Impaired operation, causing bodily harm",10.00,2.11,10.00,0.00
"London, Ontario","Other Controlled Drugs and Substances Act, possession",112.00,23.66,36.00,14.00
"London, Ontario","Total, all violations",41787.00,8827.56,8171.00,2750.00
"London, Ontario","Canada Shipping Act",0,0,0,0
"London, Ontario","Cannabis, production",150.00,31.69,70.00,2.00
"London, Ontario","Total theft under $5,000 (non-motor vehicle)",12999.00,2746.05,847.00,631.00
"London, Ontario","Income Tax Act",0.00,0.00,0.00,0.00
"London, Ontario","Gaming house",0,0,0,0
"London, Ontario","Obstruct public or peace officer",52.00,10.99,35.00,0.00
"London, Ontario","Heroin, trafficking",1.00,0.21,0.00,0.00
"London, Ontario","Other violations related to gaming and betting",2.00,0.42,3.00,0.00
"London, Ontario","Total drug violations",1013.00,214.00,552.00,112.00
"London, Ontario","Cannabis, importation and exportation",2.00,0.42,5.00,0.00
"London, Ontario","Forcible confinement or kidnapping",12.00,2.54,13.00,1.00
"London, Ontario","Total, possession, other Controlled Drugs and Substances Act drugs",115.00,24.29,36.00,14.00
"London, Ontario","Theft over $5,000 from a motor vehicle",257.00,54.29,8.00,3.00
"London, Ontario","Cocaine, trafficking",48.00,10.14,62.00,3.00
"London, Ontario","Total, all Criminal Code violations (excluding traffic)",38203.00,8070.43,6338.00,2419.00
"London, Ontario","Total robbery",272.00,57.46,68.00,33.00
"London, Ontario","Total other violations",575.00,121.47,155.00,26.00
"London, Ontario","Total assaults against a peace officer",118.00,24.93,89.00,12.00
"London, Ontario","Intimidation of a justice system participant or a journalist",0,0,0,0
"London, Ontario","Obtains or communicates with a person under age 18 for purpose of sex",1.00,0.21,1.00,0.00
"London, Ontario","Total fail to stop or remain",981.00,207.24,38.00,0.00
"London, Ontario","Disturb the peace",540.00,114.08,64.00,17.00
"London, Ontario","Total forcible confinement or kidnapping",12.00,2.54,13.00,1.00
"London, Ontario","Hostage-taking",0.00,0.00,0.00,0.00
"London, Ontario","Total theft over $5,000 (non-motor vehicle)",775.00,163.72,27.00,13.00
"London, Ontario","Explosives causing death or bodily harm",0.00,0.00,0.00,0.00
"London, Ontario","Total Immigration and Refugee Protection Act",5.00,1.06,3.00,0.00
"London, Ontario","Abduction under age 14, by parent or guardian",4.00,0.85,3.00,0.00
"London, Ontario","Total impaired driving",1023.00,216.11,954.00,0.00
"London, Ontario","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",17.00,3.59,3.00,1.00
"London, Ontario","Escape or helps to escape from lawful custody",89.00,18.80,30.00,48.00
"London, Ontario","Offensive weapons, restricted",3.00,0.63,1.00,0.00
"London, Ontario","Other offensive weapons",25.00,5.28,3.00,1.00
"London, Ontario","Dangerous operation evading police, causing bodily harm",0,0,0,0
"London, Ontario","Unsafe storage of firearms",45.00,9.51,16.00,0.00
"London, Ontario","Uttering threats",958.00,202.38,258.00,61.00
"London, Ontario","Murder, second degree",3.00,0.63,4.00,2.00
"London, Ontario","Fraud",1325.00,279.91,476.00,39.00
"London, Ontario","Shoplifting over $5,000",7.00,1.48,1.00,1.00
"London, Ontario","Total prostitution",47.00,9.93,137.00,1.00
"London, Ontario","Theft over $5,000",511.00,107.95,18.00,9.00
"London, Ontario","Total weapons violations",272.00,57.46,92.00,29.00
"London, Ontario","Excise Act",7.00,1.48,2.00,0.00
"London, Ontario","Total other Criminal Code violations",4122.00,870.78,2039.00,564.00
"London, Ontario","Firearms and other offensive weapons (Part III Criminal Code)",1.00,0.21,0.00,0.00
"London, Ontario","Firearms Act",9.00,1.90,10.00,1.00
"London, Ontario","Arson, disregard for human life",1.00,0.21,0.00,0.00
"London, Ontario","Total possession of stolen property",400.00,84.50,187.00,87.00
"London, Ontario","Abduction under the age 14 contravening a custody order",3.00,0.63,2.00,0.00
"London, Ontario","Dangerous operation of motor vehicle evading police",0,0,0,0
"London, Ontario","Total other Criminal Code traffic violations",1226.00,258.99,258.00,0.00
"London, Ontario","Total Criminal Code traffic violations",2249.00,475.10,1212.00,0.00
"London, Ontario","Attempted murder",5.00,1.06,15.00,0.00
"London, Ontario","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",9.00,1.90,1.00,0.00
"London, Ontario","Fail to comply with order",1392.00,294.06,890.00,286.00
"London, Ontario","Counterfeiting",12.00,2.54,3.00,0.00
"London, Ontario","Invasion of privacy (Part VI Criminal Code)",1.00,0.21,0.00,0.00
"London, Ontario","Homicide",5.00,1.06,4.00,2.00
"London, Ontario","Assault, level 1",2614.00,552.21,1114.00,374.00
"London, Ontario","Sexual assault, level 3, aggravated",1.00,0.21,1.00,0.00
"London, Ontario","Sexual interference",0.00,0.00,0.00,0.00
"London, Ontario","Impaired operation, failure to provide breath sample",43.00,9.08,38.00,0.00
"London, Ontario","Competition Act",0,0,0,0
"London, Ontario","Cocaine, importation and exportation",0.00,0.00,0.00,0.00
"London, Ontario","Possession, cannabis",558.00,117.88,276.00,74.00
"London, Ontario","Proceeds of crime (Part XII.2 Criminal Code)",1.00,0.21,0.00,0.00
"London, Ontario","Procuring",7.00,1.48,13.00,0.00
"London, Ontario","Abduction under the age 14, not parent or guardian",0.00,0.00,0.00,0.00
"London, Ontario","Breaking and entering",4810.00,1016.12,300.00,184.00
"London, Ontario","Pointing a firearm",7.00,1.48,1.00,1.00
"London, Ontario","Total other violent violations",88.00,18.59,21.00,4.00
"London, Ontario","Total other violations causing death",4.00,0.85,1.00,0.00
"London, Ontario","Total firearms, use of, discharge, pointing",8.00,1.69,1.00,1.00
"London, Ontario","Sexual assault, level 2, weapon or bodily harm",3.00,0.63,2.00,0.00
"London, Ontario","Bawdy house",22.00,4.65,107.00,1.00
"London, Ontario","Dangerous operation, causing bodily harm",7.00,1.48,7.00,0.00
"London, Ontario","Dangerous operation evading police, causing death",0,0,0,0
"London, Ontario","Mischief",4983.00,1052.66,232.00,127.00
"London, Ontario","Discharge firearm with intent",1.00,0.21,0.00,0.00
"London, Ontario","Assault, level 2, weapon or bodily harm",485.00,102.46,240.00,98.00
"London, Ontario","Arson",169.00,35.70,18.00,9.00
"London, Ontario","All other Criminal Code (includes Part XII.1 Criminal Code)",40.00,8.45,13.00,2.00
"London, Ontario","Offences against public order (Part II Criminal Code)",20.00,4.23,7.00,2.00
"London, Ontario","Other sexual violations",77.00,16.27,19.00,4.00
"London, Ontario","Offences against rights of property (Part IX Criminal Code)",36.00,7.61,29.00,10.00
"London, Ontario","Attempts, conspiracies, accessories (Part XIII Criminal Code)",22.00,4.65,11.00,3.00
"London, Ontario","Offences relating to currency (Part XII Criminal Code)",8.00,1.69,0.00,0.00
"London, Ontario","Other Controlled Drugs and Substances Act, trafficking",40.00,8.45,23.00,4.00
"London, Ontario","Total abduction",7.00,1.48,5.00,0.00
"London, Ontario","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",2.00,0.42,1.00,0.00
"London, Ontario","Heroin, possession",3.00,0.63,0.00,0.00
"London, Ontario","Extortion",25.00,5.28,7.00,4.00
"London, Ontario","Unlawfully causing bodily harm",27.00,5.70,23.00,0.00
"London, Ontario","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",45.00,9.51,23.00,4.00
"London, Ontario","Impaired operation of motor vehicle, vessel or aircraft",967.00,204.28,903.00,0.00
"London, Ontario","Canada Health Act",1.00,0.21,1.00,0.00
"London, Ontario","Dangerous operation of motor vehicle, vessel or aircraft",79.00,16.69,63.00,0.00
"London, Ontario","Total cannabis, trafficking, production or distribution",214.00,45.21,129.00,15.00
"London, Ontario","Other related violations causing death",0.00,0.00,0.00,0.00
"London, Ontario","Unauthorized importing or exporting of weapons",0.00,0.00,0.00,0.00
"London, Ontario","Murder, first degree",2.00,0.42,0.00,0.00
"London, Ontario","Possession, cocaine",33.00,6.97,26.00,2.00
"London, Ontario","Criminal negligence causing death",4.00,0.85,1.00,0.00
"London, Ontario","Cannabis, trafficking",62.00,13.10,54.00,13.00
"London, Ontario","Total property crime violations",28461.00,6012.42,2213.00,1229.00
"London, Ontario","Firearm transfers or serial numbers",11.00,2.32,1.00,0.00
"London, Ontario","Possession of weapons",157.00,33.17,66.00,26.00
"London, Ontario","Impaired operation, failure to provide blood sample",1.00,0.21,1.00,0.00
"London, Ontario","Shoplifting $5,000 or under",1073.00,226.67,474.00,391.00
"London, Ontario","Criminal harassment",214.00,45.21,74.00,3.00
"London, Ontario","Indecent acts",149.00,31.48,21.00,2.00
"London, Ontario","Other violations against the administration of law and justice (Part IV Criminal Code)",104.00,21.97,34.00,9.00
"London, Ontario","Prisoner unlawfully at large",8.00,1.69,6.00,0.00
"London, Ontario","Impaired operation, causing death",2.00,0.42,2.00,0.00
"London, Ontario","Other Controlled Drugs and Substances Act, importation and exportation",4.00,0.85,0.00,0.00
"London, Ontario","Other Criminal Code traffic violations",4.00,0.85,0.00,0.00
"London, Ontario","Bankruptcy Act",1.00,0.21,0.00,0.00
"London, Ontario","Child pornography",6.00,1.27,1.00,1.00
"London, Ontario","Dangerous operation, causing death",1.00,0.21,1.00,0.00
"London, Ontario","Other federal statutes",42.00,8.87,25.00,1.00
"London, Ontario","Total, all Criminal Code violations (including traffic)",40452.00,8545.54,7550.00,2419.00
"London, Ontario","Total violent Criminal Code violations",5620.00,1187.23,2086.00,626.00
"London, Ontario","Total theft of motor vehicle",3000.00,633.75,126.00,139.00
"London, Ontario","Criminal negligence causing bodily harm",5.00,1.06,1.00,0.00
"London, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",149.00,31.48,19.00,4.00
"London, Ontario","Breach of probation",595.00,125.69,267.00,50.00
"London, Ontario","Weapons trafficking",1.00,0.21,3.00,0.00
"London, Ontario","Trespass at night",56.00,11.83,11.00,2.00
"London, Ontario","Robbery",272.00,57.46,68.00,33.00
"London, Ontario","Total breaking and entering",4810.00,1016.12,300.00,184.00
"London, Ontario","Driving while prohibited",154.00,32.53,149.00,0.00
"London, Ontario","Other assaults",16.00,3.38,3.00,0.00
"London, Ontario","Total other Federal Statutes",65.00,13.73,41.00,2.00
"London, Ontario","Weapons possession contrary to order",8.00,1.69,1.00,0.00
"London, Ontario","Indecent/Harassing communications",368.00,77.74,16.00,1.00
"London, Ontario","Total Federal Statute violations",1335.00,282.02,621.00,331.00
"London, Ontario","Total sexual violations against children",0.00,0.00,0.00,0.00
"London, Ontario","Sexual assault, level 1",353.00,74.57,110.00,25.00
"London, Ontario","Fail to appear",482.00,101.82,360.00,97.00
"London, Ontario","Customs Act",0,0,0,0
"London, Ontario","Total cocaine, trafficking, production or distribution",48.00,10.14,62.00,3.00
"London, Ontario","Offensive weapons, prohibited",10.00,2.11,1.00,0.00
"London, Ontario","Total administration of justice violations",2670.00,564.04,1587.00,490.00
"London, Ontario","Assault, level 3, aggravated",32.00,6.76,20.00,7.00
"London, Ontario","Living off the avails of prostitution of a person under age 18",1.00,0.21,1.00,0.00
"London, Ontario","Other violent violations",10.00,2.11,2.00,0.00
"London, Ontario","Firearms documentation or administration",1.00,0.21,0.00,0.00
"London, Ontario","Offensive weapons, explosives",11.00,2.32,0.00,2.00
"London, Ontario","Corrupting morals",10.00,2.11,1.00,0.00
"London, Ontario","Theft $5,000 or under",9055.00,1912.88,323.00,212.00
"London, Ontario","Youth Criminal Justice Act",257.00,54.29,28.00,217.00
"London, Ontario","Using firearm in commission of offence",0.00,0.00,0.00,0.00
"London, Ontario","Manslaughter",0,0,0,0
"London, Ontario","Theft $5,000 or under from a motor vehicle",2871.00,606.50,50.00,28.00
"Saskatoon, Saskatchewan","Sexual assault, level 3, aggravated",2.00,0.87,1.00,0.00
"Saskatoon, Saskatchewan","Sexual interference",0.00,0.00,0.00,0.00
"Saskatoon, Saskatchewan","Invasion of privacy (Part VI Criminal Code)",1.00,0.43,0.00,0.00
"Saskatoon, Saskatchewan","Counterfeiting",12.00,5.21,7.00,3.00
"Saskatoon, Saskatchewan","Assault, level 1",1634.00,709.16,657.00,110.00
"Saskatoon, Saskatchewan","Homicide",4.00,1.74,0.00,4.00
"Saskatoon, Saskatchewan","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",7.00,3.04,1.00,0.00
"Saskatoon, Saskatchewan","Fail to comply with order",2194.00,952.20,1630.00,441.00
"Saskatoon, Saskatchewan","Attempted murder",6.00,2.60,1.00,1.00
"Saskatoon, Saskatchewan","Total other Criminal Code traffic violations",224.00,97.22,187.00,0.00
"Saskatoon, Saskatchewan","Dangerous operation of motor vehicle evading police",0,0,0,0
"Saskatoon, Saskatchewan","Total Criminal Code traffic violations",1124.00,487.82,1006.00,0.00
"Saskatoon, Saskatchewan","Pointing a firearm",13.00,5.64,3.00,0.00
"Saskatoon, Saskatchewan","Total other violent violations",38.00,16.49,11.00,3.00
"Saskatoon, Saskatchewan","Procuring",4.00,1.74,5.00,0.00
"Saskatoon, Saskatchewan","Abduction under the age 14, not parent or guardian",2.00,0.87,0.00,0.00
"Saskatoon, Saskatchewan","Breaking and entering",4162.00,1806.32,272.00,172.00
"Saskatoon, Saskatchewan","Possession, cannabis",253.00,109.80,178.00,30.00
"Saskatoon, Saskatchewan","Proceeds of crime (Part XII.2 Criminal Code)",1.00,0.43,0.00,0.00
"Saskatoon, Saskatchewan","Impaired operation, failure to provide breath sample",16.00,6.94,13.00,0.00
"Saskatoon, Saskatchewan","Competition Act",0,0,0,0
"Saskatoon, Saskatchewan","Total other Criminal Code violations",4621.00,2005.53,3125.00,939.00
"Saskatoon, Saskatchewan","Excise Act",8.00,3.47,2.00,0.00
"Saskatoon, Saskatchewan","Theft over $5,000",68.00,29.51,14.00,2.00
"Saskatoon, Saskatchewan","Total weapons violations",124.00,53.82,69.00,15.00
"Saskatoon, Saskatchewan","Shoplifting over $5,000",1.00,0.43,1.00,0.00
"Saskatoon, Saskatchewan","Total prostitution",52.00,22.57,48.00,3.00
"Saskatoon, Saskatchewan","Dangerous operation evading police, causing bodily harm",0,0,0,0
"Saskatoon, Saskatchewan","Fraud",1294.00,561.60,444.00,29.00
"Saskatoon, Saskatchewan","Murder, second degree",3.00,1.30,0.00,4.00
"Saskatoon, Saskatchewan","Unsafe storage of firearms",14.00,6.08,4.00,0.00
"Saskatoon, Saskatchewan","Uttering threats",670.00,290.78,212.00,109.00
"Saskatoon, Saskatchewan","Total possession of stolen property",553.00,240.00,364.00,189.00
"Saskatoon, Saskatchewan","Abduction under the age 14 contravening a custody order",2.00,0.87,0.00,0.00
"Saskatoon, Saskatchewan","Firearms Act",1.00,0.43,0.00,0.00
"Saskatoon, Saskatchewan","Arson, disregard for human life",1.00,0.43,0.00,1.00
"Saskatoon, Saskatchewan","Firearms and other offensive weapons (Part III Criminal Code)",1.00,0.43,0.00,0.00
"Saskatoon, Saskatchewan","Heroin, importation and exportation",0,0,0,0
"Saskatoon, Saskatchewan","Hostage-taking",1.00,0.43,1.00,0.00
"Saskatoon, Saskatchewan","Disturb the peace",153.00,66.40,83.00,6.00
"Saskatoon, Saskatchewan","Total fail to stop or remain",35.00,15.19,22.00,0.00
"Saskatoon, Saskatchewan","Obtains or communicates with a person under age 18 for purpose of sex",1.00,0.43,0.00,0.00
"Saskatoon, Saskatchewan","Abduction under the age 16",0,0,0,0
"Saskatoon, Saskatchewan","Total forcible confinement or kidnapping",23.00,9.98,14.00,3.00
"Saskatoon, Saskatchewan","Offensive weapons, restricted",1.00,0.43,1.00,0.00
"Saskatoon, Saskatchewan","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",8.00,3.47,3.00,3.00
"Saskatoon, Saskatchewan","Escape or helps to escape from lawful custody",42.00,18.23,18.00,22.00
"Saskatoon, Saskatchewan","Other offensive weapons",7.00,3.04,4.00,2.00
"Saskatoon, Saskatchewan","Abduction under age 14, by parent or guardian",2.00,0.87,1.00,0.00
"Saskatoon, Saskatchewan","Total impaired driving",900.00,390.60,819.00,0.00
"Saskatoon, Saskatchewan","Total Immigration and Refugee Protection Act",5.00,2.17,0.00,0.00
"Saskatoon, Saskatchewan","Explosives causing death or bodily harm",0.00,0.00,0.00,0.00
"Saskatoon, Saskatchewan","Total theft over $5,000 (non-motor vehicle)",107.00,46.44,17.00,2.00
"Saskatoon, Saskatchewan","Gaming house",0,0,0,0
"Saskatoon, Saskatchewan","Income Tax Act",0.00,0.00,0.00,0.00
"Saskatoon, Saskatchewan","Total theft under $5,000 (non-motor vehicle)",7552.00,3277.59,789.00,345.00
"Saskatoon, Saskatchewan","Other violations related to gaming and betting",0.00,0.00,0.00,0.00
"Saskatoon, Saskatchewan","Obstruct public or peace officer",228.00,98.95,169.00,44.00
"Saskatoon, Saskatchewan","Heroin, trafficking",3.00,1.30,0.00,0.00
"Saskatoon, Saskatchewan","Canada Shipping Act",1.00,0.43,1.00,0.00
"Saskatoon, Saskatchewan","Total, all violations",28879.00,12533.58,8083.00,2300.00
"Saskatoon, Saskatchewan","Other Controlled Drugs and Substances Act, possession",23.00,9.98,8.00,3.00
"Saskatoon, Saskatchewan","Cannabis, production",26.00,11.28,15.00,0.00
"Saskatoon, Saskatchewan","Total other assaults",38.00,16.49,12.00,5.00
"Saskatoon, Saskatchewan","Impaired operation, causing bodily harm",5.00,2.17,6.00,0.00
"Saskatoon, Saskatchewan","Total mischief",3083.00,1338.03,198.00,101.00
"Saskatoon, Saskatchewan","Other prostitution",45.00,19.53,43.00,3.00
"Saskatoon, Saskatchewan","Conspire to commit murder",0.00,0.00,0.00,0.00
"Saskatoon, Saskatchewan","Total other violations",514.00,223.08,263.00,103.00
"Saskatoon, Saskatchewan","Total robbery",483.00,209.62,91.00,73.00
"Saskatoon, Saskatchewan","Intimidation of a justice system participant or a journalist",0,0,0,0
"Saskatoon, Saskatchewan","Total assaults against a peace officer",74.00,32.12,55.00,12.00
"Saskatoon, Saskatchewan","Cocaine, trafficking",80.00,34.72,20.00,0.00
"Saskatoon, Saskatchewan","Theft over $5,000 from a motor vehicle",38.00,16.49,2.00,0.00
"Saskatoon, Saskatchewan","Total, all Criminal Code violations (excluding traffic)",27008.00,11721.56,6740.00,2261.00
"Saskatoon, Saskatchewan","Total, possession, other Controlled Drugs and Substances Act drugs",24.00,10.42,8.00,3.00
"Saskatoon, Saskatchewan","Total drug violations",587.00,254.76,327.00,39.00
"Saskatoon, Saskatchewan","Cannabis, importation and exportation",1.00,0.43,3.00,0.00
"Saskatoon, Saskatchewan","Forcible confinement or kidnapping",23.00,9.98,14.00,3.00
"Saskatoon, Saskatchewan","Fail to appear",821.00,356.32,685.00,169.00
"Saskatoon, Saskatchewan","Customs Act",3.00,1.30,0.00,0.00
"Saskatoon, Saskatchewan","Total sexual violations against children",0.00,0.00,0.00,0.00
"Saskatoon, Saskatchewan","Sexual assault, level 1",269.00,116.75,36.00,6.00
"Saskatoon, Saskatchewan","Total Federal Statute violations",747.00,324.20,337.00,39.00
"Saskatoon, Saskatchewan","Theft $5,000 or under from a motor vehicle",2831.00,1228.66,22.00,36.00
"Saskatoon, Saskatchewan","Using firearm in commission of offence",1.00,0.43,0.00,0.00
"Saskatoon, Saskatchewan","Youth Criminal Justice Act",121.00,52.51,4.00,0.00
"Saskatoon, Saskatchewan","Manslaughter",0,0,0,0
"Saskatoon, Saskatchewan","Theft $5,000 or under",3565.00,1547.22,212.00,102.00
"Saskatoon, Saskatchewan","Corrupting morals",2.00,0.87,0.00,0.00
"Saskatoon, Saskatchewan","Assault, level 3, aggravated",75.00,32.55,47.00,20.00
"Saskatoon, Saskatchewan","Offensive weapons, prohibited",2.00,0.87,1.00,0.00
"Saskatoon, Saskatchewan","Total cocaine, trafficking, production or distribution",80.00,34.72,20.00,0.00
"Saskatoon, Saskatchewan","Total administration of justice violations",3764.00,1633.59,2655.00,809.00
"Saskatoon, Saskatchewan","Offensive weapons, explosives",4.00,1.74,1.00,0.00
"Saskatoon, Saskatchewan","Firearms documentation or administration",0.00,0.00,0.00,0.00
"Saskatoon, Saskatchewan","Other violent violations",8.00,3.47,3.00,2.00
"Saskatoon, Saskatchewan","Living off the avails of prostitution of a person under age 18",1.00,0.43,0.00,0.00
"Saskatoon, Saskatchewan","Criminal negligence causing bodily harm",2.00,0.87,1.00,0.00
"Saskatoon, Saskatchewan","Offences against the person and reputation (Part VIII Criminal Code)",122.00,52.95,19.00,10.00
"Saskatoon, Saskatchewan","Total theft of motor vehicle",1231.00,534.26,64.00,58.00
"Saskatoon, Saskatchewan","Total, all Criminal Code violations (including traffic)",28132.00,12209.38,7746.00,2261.00
"Saskatoon, Saskatchewan","Total violent Criminal Code violations",4308.00,1869.69,1463.00,406.00
"Saskatoon, Saskatchewan","Total other Federal Statutes",39.00,16.93,6.00,0.00
"Saskatoon, Saskatchewan","Indecent/Harassing communications",279.00,121.09,14.00,4.00
"Saskatoon, Saskatchewan","Weapons possession contrary to order",2.00,0.87,1.00,0.00
"Saskatoon, Saskatchewan","Driving while prohibited",118.00,51.21,115.00,0.00
"Saskatoon, Saskatchewan","Robbery",483.00,209.62,91.00,73.00
"Saskatoon, Saskatchewan","Total breaking and entering",4162.00,1806.32,272.00,172.00
"Saskatoon, Saskatchewan","Other assaults",31.00,13.45,10.00,5.00
"Saskatoon, Saskatchewan","Breach of probation",407.00,176.64,236.00,127.00
"Saskatoon, Saskatchewan","Trespass at night",21.00,9.11,6.00,5.00
"Saskatoon, Saskatchewan","Weapons trafficking",0,0,0,0
"Saskatoon, Saskatchewan","Murder, first degree",1.00,0.43,0.00,0.00
"Saskatoon, Saskatchewan","Other related violations causing death",0.00,0.00,0.00,0.00
"Saskatoon, Saskatchewan","Total cannabis, trafficking, production or distribution",168.00,72.91,100.00,5.00
"Saskatoon, Saskatchewan","Unauthorized importing or exporting of weapons",0,0,0,0
"Saskatoon, Saskatchewan","Dangerous operation of motor vehicle, vessel or aircraft",68.00,29.51,48.00,0.00
"Saskatoon, Saskatchewan","Criminal negligence causing death",1.00,0.43,1.00,0.00
"Saskatoon, Saskatchewan","Possession, cocaine",11.00,4.77,9.00,0.00
"Saskatoon, Saskatchewan","Heroin, possession",1.00,0.43,0.00,0.00
"Saskatoon, Saskatchewan","Extortion",17.00,7.38,7.00,7.00
"Saskatoon, Saskatchewan","Canada Health Act",0.00,0.00,0.00,0.00
"Saskatoon, Saskatchewan","Unlawfully causing bodily harm",5.00,2.17,1.00,0.00
"Saskatoon, Saskatchewan","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",51.00,22.13,12.00,1.00
"Saskatoon, Saskatchewan","Impaired operation of motor vehicle, vessel or aircraft",874.00,379.32,797.00,0.00
"Saskatoon, Saskatchewan","Total abduction",6.00,2.60,1.00,0.00
"Saskatoon, Saskatchewan","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",2.00,0.87,1.00,2.00
"Saskatoon, Saskatchewan","Attempts, conspiracies, accessories (Part XIII Criminal Code)",18.00,7.81,10.00,7.00
"Saskatoon, Saskatchewan","Offences relating to currency (Part XII Criminal Code)",3.00,1.30,0.00,0.00
"Saskatoon, Saskatchewan","Other Controlled Drugs and Substances Act, trafficking",45.00,19.53,12.00,1.00
"Saskatoon, Saskatchewan","Dangerous operation, causing death",1.00,0.43,2.00,0.00
"Saskatoon, Saskatchewan","Child pornography",2.00,0.87,0.00,0.00
"Saskatoon, Saskatchewan","Other federal statutes",21.00,9.11,3.00,0.00
"Saskatoon, Saskatchewan","Prisoner unlawfully at large",228.00,98.95,56.00,32.00
"Saskatoon, Saskatchewan","Bankruptcy Act",0.00,0.00,0.00,0.00
"Saskatoon, Saskatchewan","Other Criminal Code traffic violations",2.00,0.87,0.00,0.00
"Saskatoon, Saskatchewan","Other Controlled Drugs and Substances Act, importation and exportation",3.00,1.30,0.00,0.00
"Saskatoon, Saskatchewan","Impaired operation, causing death",4.00,1.74,3.00,0.00
"Saskatoon, Saskatchewan","Shoplifting $5,000 or under",1156.00,501.71,555.00,207.00
"Saskatoon, Saskatchewan","Impaired operation, failure to provide blood sample",1.00,0.43,0.00,0.00
"Saskatoon, Saskatchewan","Possession of weapons",93.00,40.36,57.00,13.00
"Saskatoon, Saskatchewan","Other violations against the administration of law and justice (Part IV Criminal Code)",72.00,31.25,30.00,18.00
"Saskatoon, Saskatchewan","Indecent acts",25.00,10.85,8.00,0.00
"Saskatoon, Saskatchewan","Criminal harassment",152.00,65.97,61.00,5.00
"Saskatoon, Saskatchewan","Total property crime violations",18079.00,7846.35,2152.00,916.00
"Saskatoon, Saskatchewan","Cannabis, trafficking",141.00,61.19,82.00,5.00
"Saskatoon, Saskatchewan","Firearm transfers or serial numbers",1.00,0.43,0.00,0.00
"Saskatoon, Saskatchewan","Dangerous operation evading police, causing death",0,0,0,0
"Saskatoon, Saskatchewan","Mischief",3083.00,1338.03,198.00,101.00
"Saskatoon, Saskatchewan","Dangerous operation, causing bodily harm",0,0,0,0
"Saskatoon, Saskatchewan","Sexual assault, level 2, weapon or bodily harm",4.00,1.74,2.00,0.00
"Saskatoon, Saskatchewan","Bawdy house",1.00,0.43,0.00,0.00
"Saskatoon, Saskatchewan","Total other violations causing death",1.00,0.43,1.00,0.00
"Saskatoon, Saskatchewan","Total firearms, use of, discharge, pointing",14.00,6.08,3.00,0.00
"Saskatoon, Saskatchewan","Offences against rights of property (Part IX Criminal Code)",30.00,13.02,28.00,20.00
"Saskatoon, Saskatchewan","Other sexual violations",28.00,12.15,7.00,0.00
"Saskatoon, Saskatchewan","Offences against public order (Part II Criminal Code)",14.00,6.08,6.00,5.00
"Saskatoon, Saskatchewan","Arson",97.00,42.10,4.00,20.00
"Saskatoon, Saskatchewan","Assault, level 2, weapon or bodily harm",519.00,225.25,237.00,44.00
"Saskatoon, Saskatchewan","All other Criminal Code (includes Part XII.1 Criminal Code)",31.00,13.45,12.00,7.00
"Saskatoon, Saskatchewan","Discharge firearm with intent",0,0,0,0
"Trois-Rivières, Quebec","Total theft of motor vehicle",791.00,532.77,64.00,38.00
"Trois-Rivières, Quebec","Total, all Criminal Code violations (including traffic)",8483.00,5713.61,2245.00,397.00
"Trois-Rivières, Quebec","Total violent Criminal Code violations",1011.00,680.95,450.00,78.00
"Trois-Rivières, Quebec","Criminal negligence causing bodily harm",1.00,0.67,2.00,0.00
"Trois-Rivières, Quebec","Offences against the person and reputation (Part VIII Criminal Code)",4.00,2.69,1.00,0.00
"Trois-Rivières, Quebec","Robbery",77.00,51.86,37.00,17.00
"Trois-Rivières, Quebec","Total breaking and entering",1512.00,1018.39,194.00,80.00
"Trois-Rivières, Quebec","Driving while prohibited",26.00,17.51,16.00,0.00
"Trois-Rivières, Quebec","Other assaults",13.00,8.76,4.00,1.00
"Trois-Rivières, Quebec","Breach of probation",346.00,233.04,103.00,8.00
"Trois-Rivières, Quebec","Trespass at night",15.00,10.10,3.00,2.00
"Trois-Rivières, Quebec","Weapons trafficking",0,0,0,0
"Trois-Rivières, Quebec","Total other Federal Statutes",26.00,17.51,12.00,0.00
"Trois-Rivières, Quebec","Weapons possession contrary to order",2.00,1.35,1.00,0.00
"Trois-Rivières, Quebec","Indecent/Harassing communications",52.00,35.02,8.00,1.00
"Trois-Rivières, Quebec","Total Federal Statute violations",468.00,315.22,255.00,69.00
"Trois-Rivières, Quebec","Fail to appear",2.00,1.35,1.00,0.00
"Trois-Rivières, Quebec","Customs Act",1.00,0.67,0.00,0.00
"Trois-Rivières, Quebec","Total sexual violations against children",0.00,0.00,0.00,0.00
"Trois-Rivières, Quebec","Sexual assault, level 1",59.00,39.74,23.00,0.00
