"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"Manitoba","Total other Federal Statutes",608.00,50.31,136.00,32.00
"Manitoba","Dangerous operation causing death while street racing",0.00,0.00,0.00,0.00
"Manitoba","Heroin, importation and exportation",0.00,0.00,0.00,0.00
"Manitoba","Theft $5,000 or under",17298.00,1431.26,857.00,214.00
"Manitoba","Abduction under the age 16",2.00,0.17,1.00,0.00
"Manitoba","Other Controlled Drugs and Substances Act, possession",129.00,10.67,41.00,11.00
"Manitoba","Unsafe storage of firearms",58.00,4.80,19.00,4.00
"Manitoba","Criminal negligence causing bodily harm",9.00,0.74,6.00,2.00
"Manitoba","Using firearm in commission of offence",12.00,0.99,6.00,2.00
"Manitoba","Offensive weapons, prohibited",0.00,0.00,0.00,0.00
"Manitoba","Methylenedioxyamphetamine (ecstasy), production",0.00,0.00,0.00,0.00
"Manitoba","Attempts, conspiracies, accessories (Part XIII Criminal Code)",5.00,0.41,2.00,0.00
"Manitoba","Criminal harassment",266.00,22.01,90.00,8.00
"Manitoba","Impaired operation (drugs), causing death",1.00,0.08,0.00,0.00
"Manitoba","National Defence Act",0.00,0.00,0.00,0.00
"Manitoba","Participate in activities of criminal organization",1.00,0.08,0.00,0.00
"Manitoba","Facilitate terrorist activity",0.00,0.00,0.00,0.00
"Manitoba","Total theft over $5,000 (non-motor vehicle)",551.00,45.59,54.00,3.00
"Manitoba","Abduction under age 14, by parent or guardian",9.00,0.74,2.00,0.00
"Manitoba","Conspire to commit murder",9.00,0.74,3.00,0.00
"Manitoba","Other assaults",23.00,1.90,8.00,0.00
"Manitoba","Total cannabis, trafficking, production or distribution",665.00,55.02,407.00,58.00
"Manitoba","Proceeds of crime (Part XII.2 Criminal Code)",7.00,0.58,0.00,0.00
"Manitoba","Breaking and entering",10537.00,871.84,766.00,618.00
"Manitoba","Total other Criminal Code traffic violations",1095.00,90.60,562.00,38.00
"Manitoba","Bawdy house",1.00,0.08,1.00,1.00
"Manitoba","Attempted murder",27.00,2.23,18.00,12.00
"Manitoba","Other Criminal Code traffic violations",3.00,0.25,1.00,0.00
"Manitoba","Escape or helps to escape from lawful custody",17.00,1.41,9.00,2.00
"Manitoba","Unauthorized importing or exporting of weapons",0.00,0.00,0.00,0.00
"Manitoba","Other violations related to gaming and betting",1.00,0.08,1.00,0.00
"Manitoba","Corrupting morals of a child",0.00,0.00,0.00,0.00
"Manitoba","Total property crime violations",80879.00,6692.02,4860.00,1872.00
"Manitoba","Forcible confinement",0.00,0.00,0.00,0.00
"Manitoba","Total assaults against a peace officer",727.00,60.15,434.00,110.00
"Manitoba","Explosives causing death or bodily harm",0.00,0.00,0.00,0.00
"Manitoba","Total theft of motor vehicle",6529.00,540.22,251.00,149.00
"Manitoba","Invitation to sexual touching",6.00,0.50,3.00,0.00
"Manitoba","Offences against the person and reputation (Part VIII Criminal Code)",194.00,16.05,11.00,5.00
"Manitoba","Robbery",2427.00,200.81,469.00,263.00
"Manitoba","Impaired operation, causing bodily harm",70.00,5.79,57.00,2.00
"Manitoba","Total other violations causing death",4.00,0.33,6.00,0.00
"Manitoba","Offensive weapons, explosives",5.00,0.41,1.00,0.00
"Manitoba","Pointing a firearm",56.00,4.63,13.00,2.00
"Manitoba","Identity theft",0,0,0,0
"Manitoba","Break and enter to steal a firearm from a motor vehicle",3.00,0.25,1.00,0.00
"Manitoba","Impaired operation, causing death",8.00,0.66,11.00,0.00
"Manitoba","Total robbery",2427.00,200.81,469.00,263.00
"Manitoba","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",11.00,0.91,0.00,0.00
"Manitoba","Disorderly houses, gaming and betting",0,0,0,0
"Manitoba","Other Controlled Drugs and Substances Act, trafficking",191.00,15.80,163.00,16.00
"Manitoba","Competition Act",1.00,0.08,0.00,0.00
"Manitoba","Methylenedioxyamphetamine (ecstasy), importation and exportation",1.00,0.08,0.00,0.00
"Manitoba","Instruct offence for criminal organization",0.00,0.00,0.00,0.00
"Manitoba","Total firearms, use of, discharge, pointing",128.00,10.59,42.00,23.00
"Manitoba","Youth Criminal Justice Act",624.00,51.63,207.00,313.00
"Manitoba","Breaking and entering to steal a firearm",9.00,0.74,1.00,0.00
"Manitoba","Corrupting morals",2.00,0.17,0.00,0.00
"Manitoba","Shoplifting over $5,000",6.00,0.50,7.00,0.00
"Manitoba","Impaired operation, failure to provide blood sample",8.00,0.66,7.00,0.00
"Manitoba","Theft over $5,000",449.00,37.15,47.00,3.00
"Manitoba","Intimidation of a non-justice participant",8.00,0.66,1.00,0.00
"Manitoba","Sexual assault, level 3, aggravated",3.00,0.25,2.00,0.00
"Manitoba","Total sexual violations against children",60.00,4.96,13.00,3.00
"Manitoba","Total trafficking in stolen property",0,0,0,0
"Manitoba","Total mischief",29994.00,2481.74,763.00,352.00
"Manitoba","Cocaine, production",0.00,0.00,0.00,0.00
"Manitoba","Infanticide",0.00,0.00,0.00,0.00
"Manitoba","Cocaine, trafficking",559.00,46.25,586.00,58.00
"Manitoba","Identity fraud",0.00,0.00,0.00,0.00
"Manitoba","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Manitoba","Fail to appear",287.00,23.75,193.00,30.00
"Manitoba","Excise Act",24.00,1.99,6.00,0.00
"Manitoba","Criminal negligence causing death",4.00,0.33,6.00,0.00
"Manitoba","Cannabis, trafficking",585.00,48.40,395.00,58.00
"Manitoba","Theft $5,000 or under from a motor vehicle",8602.00,711.74,57.00,34.00
"Manitoba","Total possession of stolen property",740.00,61.23,464.00,175.00
"Manitoba","Failure to provide blood sample (drugs)",2.00,0.17,2.00,0.00
"Manitoba","Heroin, trafficking",1.00,0.08,4.00,0.00
"Manitoba","Methamphetamines (crystal meth), production",0.00,0.00,0.00,0.00
"Manitoba","Abduction under the age 14, not parent or guardian",17.00,1.41,7.00,0.00
"Manitoba","Making sexually explicit material available to children",0,0,0,0
"Manitoba","Failure to comply or refusal (drugs)",0.00,0.00,0.00,0.00
"Manitoba","Total fail to stop or remain",401.00,33.18,36.00,1.00
"Manitoba","Advocating genocide",0.00,0.00,0.00,0.00
"Manitoba","Assault, level 1",10978.00,908.33,4430.00,488.00
"Manitoba","Betting house",1.00,0.08,0.00,0.00
"Manitoba","Income Tax Act",2.00,0.17,1.00,0.00
"Manitoba","Total Federal Statute violations",4008.00,331.63,2133.00,589.00
"Manitoba","Offences relating to currency (Part XII Criminal Code)",0.00,0.00,0.00,0.00
"Manitoba","Trap likely to or causing bodily harm",0.00,0.00,0.00,0.00
"Manitoba","Counterfeiting",33.00,2.73,14.00,0.00
"Manitoba","Sexual assault, level 1",1248.00,103.26,418.00,84.00
"Manitoba","Total violent Criminal Code violations",26321.00,2177.83,9482.00,1672.00
"Manitoba","Other Controlled Drugs and Substances Act, production",2.00,0.17,0.00,0.00
"Manitoba","Freezing of property, disclosure or audit",0.00,0.00,5.00,2.00
"Manitoba","Trespass at night",68.00,5.63,19.00,12.00
"Manitoba","Assault, level 2, weapon or bodily harm",4163.00,344.45,1921.00,367.00
"Manitoba","Abduction under the age 14 contravening a custody order",8.00,0.66,2.00,0.00
"Manitoba","Methamphetamines (crystal meth), trafficking",2.00,0.17,2.00,0.00
"Manitoba","Total other violent violations",193.00,15.97,64.00,21.00
"Manitoba","Weapons possession contrary to order",62.00,5.13,61.00,11.00
"Manitoba","Firearms documentation or administration",14.00,1.16,2.00,1.00
"Manitoba","Murder, second degree",37.00,3.06,33.00,16.00
"Manitoba","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",9.00,0.74,2.00,0.00
"Manitoba","Total impaired driving",3669.00,303.58,2558.00,53.00
"Manitoba","Total, possession, other Controlled Drugs and Substances Act drugs",133.00,11.00,41.00,11.00
"Manitoba","Total administration of justice violations",9056.00,749.30,6237.00,1064.00
"Manitoba","Mischief to religious property motivated by hate",0.00,0.00,0.00,0.00
"Manitoba","Unauthorized recording of a movie",0.00,0.00,0.00,0.00
"Manitoba","Extortion",16.00,1.32,7.00,1.00
"Manitoba","Commit offence for criminal organization",0.00,0.00,3.00,0.00
"Manitoba","Possession of weapons",968.00,80.09,400.00,233.00
"Manitoba","Fraud",2677.00,221.50,559.00,51.00
"Manitoba","Other prostitution",98.00,8.11,90.00,0.00
"Manitoba","Total other assaults",44.00,3.64,22.00,3.00
"Manitoba","Other violent violations",34.00,2.81,11.00,3.00
"Manitoba","Robbery to steal a firearm",0.00,0.00,0.00,0.00
"Manitoba","Impaired operation of motor vehicle, vessel or aircraft",3448.00,285.29,2373.00,50.00
"Manitoba","Other sexual violations",81.00,6.70,20.00,1.00
"Manitoba","Uttering threats",4103.00,339.49,899.00,169.00
"Manitoba","Dangerous operation, causing death",4.00,0.33,6.00,1.00
"Manitoba","Canada Shipping Act",29.00,2.40,2.00,0.00
"Manitoba","Offences against rights of property (Part IX Criminal Code)",40.00,3.31,22.00,10.00
"Manitoba","Total other violations",1145.00,94.74,261.00,66.00
"Manitoba","Disturb the peace",9805.00,811.28,178.00,95.00
"Manitoba","Dangerous operation causing bodily harm while street racing",0.00,0.00,0.00,0.00
"Manitoba","Invasion of privacy (Part VI Criminal Code)",3.00,0.25,0.00,0.00
"Manitoba","Total cocaine, trafficking, production or distribution",561.00,46.42,586.00,58.00
"Manitoba","Bankruptcy Act",2.00,0.17,2.00,0.00
"Manitoba","Total Immigration and Refugee Protection Act",6.00,0.50,1.00,0.00
"Manitoba","Altering, removing or destroying Vehicle Identification Number (VIN)",0,0,0,0
"Manitoba","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",219.00,18.12,171.00,17.00
"Manitoba","Sexual Exploitation of a person with a disability",0.00,0.00,0.00,0.00
"Manitoba","Mischief",29994.00,2481.74,763.00,352.00
"Manitoba","Cannabis, importation and exportation",19.00,1.57,3.00,0.00
"Manitoba","Theft over $5,000 from a motor vehicle",96.00,7.94,0.00,0.00
"Manitoba","Total forcible confinement or kidnapping",239.00,19.78,219.00,13.00
"Manitoba","Indecent acts",149.00,12.33,9.00,1.00
"Manitoba","Dangerous operation, causing bodily harm",39.00,3.23,32.00,1.00
"Manitoba","Total breaking and entering",10549.00,872.84,768.00,618.00
"Manitoba","Sexual exploitation",2.00,0.17,0.00,0.00
"Manitoba","Total Criminal Code traffic violations",4764.00,394.18,3120.00,91.00
"Manitoba","Total, all Criminal Code violations (including traffic)",133275.00,11027.32,24760.00,5115.00
"Manitoba","Luring a child via a computer",8.00,0.66,0.00,0.00
"Manitoba","Canada Health Act",1.00,0.08,0.00,0.00
"Manitoba","Sexual interference",44.00,3.64,10.00,3.00
"Manitoba","Total theft under $5,000 (non-motor vehicle)",28875.00,2389.15,1950.00,481.00
"Manitoba","Hoax terrorism",0.00,0.00,0.00,0.00
"Manitoba","Total prostitution",107.00,8.85,95.00,2.00
"Manitoba","Dangerous operation of motor vehicle while street racing",14.00,1.16,2.00,1.00
"Manitoba","Voyeurism",10.00,0.83,5.00,0.00
"Manitoba","Procuring",3.00,0.25,1.00,0.00
"Manitoba","Hostage-taking",0.00,0.00,0.00,0.00
"Manitoba","Firearms Act",148.00,12.25,5.00,0.00
"Manitoba","Other federal statutes",366.00,30.28,119.00,32.00
"Manitoba","All other Criminal Code (includes Part XII.1 Criminal Code)",89.00,7.36,33.00,5.00
"Manitoba","Precursor or equipment (crystal meth, ecstasy)",0,0,0,0
"Manitoba","Total, all Criminal Code violations (excluding traffic)",128511.00,10633.14,21640.00,5024.00
"Manitoba","Cannabis, production",61.00,5.05,9.00,0.00
"Manitoba","Offences against public order (Part II Criminal Code)",23.00,1.90,7.00,0.00
"Manitoba","Property or service for terrorist activity",0.00,0.00,0.00,0.00
"Manitoba","Obstruct public or peace officer",190.00,15.72,117.00,26.00
"Manitoba","Dangerous operation of motor vehicle evading police",45.00,3.72,43.00,5.00
"Manitoba","Indecent/Harassing communications",1240.00,102.60,53.00,7.00
"Manitoba","Prisoner unlawfully at large",39.00,3.23,25.00,7.00
"Manitoba","Utter threats to property or animal",66.00,5.46,2.00,0.00
"Manitoba","Total drug violations",2776.00,229.69,1790.00,244.00
"Manitoba","Dangerous operation evading police, causing bodily harm",1.00,0.08,1.00,0.00
"Manitoba","Customs Act",29.00,2.40,0.00,0.00
"Manitoba","Assault, level 3, aggravated",341.00,28.21,307.00,75.00
"Manitoba","Methamphetamines (crystal meth), importation and exportation",0.00,0.00,0.00,0.00
"Manitoba","Cocaine, importation and exportation",2.00,0.17,0.00,0.00
"Manitoba","Firearm transfers or serial numbers",0,0,0,0
"Manitoba","Total, all violations",137283.00,11358.95,26893.00,5704.00
"Manitoba","Methylenedioxyamphetamine (ecstasy), possession",2.00,0.17,0.00,0.00
"Manitoba","Breach of probation",1711.00,141.57,1214.00,116.00
"Manitoba","Possession, cannabis",1026.00,84.89,465.00,85.00
"Manitoba","Arson",964.00,79.76,51.00,43.00
"Manitoba","Other Controlled Drugs and Substances Act, importation and exportation",13.00,1.08,1.00,0.00
"Manitoba","Bestiality, commit or compel person",0.00,0.00,0.00,0.00
"Manitoba","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",82.00,6.78,11.00,1.00
"Manitoba","Impaired operation (drugs), causing bodily harm",1.00,0.08,1.00,0.00
"Manitoba","Methylenedioxyamphetamine (ecstasy), trafficking",9.00,0.74,1.00,1.00
"Manitoba","Fail to comply with order",6132.00,507.37,4279.00,876.00
"Manitoba","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"Manitoba","Impaired operation (drugs) vehicle, vessel, aircraft",40.00,3.31,17.00,1.00
"Manitoba","Offensive weapons, restricted",0.00,0.00,0.00,0.00
"Manitoba","Dangerous operation of motor vehicle, vessel or aircraft",295.00,24.41,167.00,23.00
"Manitoba","Other related violations causing death",0.00,0.00,0.00,0.00
"Manitoba","Possession, cocaine",172.00,14.23,120.00,15.00
"Manitoba","Manslaughter",10.00,0.83,9.00,1.00
"Manitoba","Impaired operation, failure to provide breath sample",91.00,7.53,90.00,0.00
"Manitoba","Participate in activity of terrorist group",0.00,0.00,0.00,0.00
"Manitoba","Shoplifting $5,000 or under",2975.00,246.15,1036.00,233.00
"Manitoba","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"Brantford, Ontario","Trap likely to or causing bodily harm",0.00,0.00,0.00,0.00
"Brantford, Ontario","Offences relating to currency (Part XII Criminal Code)",0.00,0.00,0.00,0.00
"Brantford, Ontario","Total Federal Statute violations",546.00,394.16,223.00,77.00
"Brantford, Ontario","Total violent Criminal Code violations",2349.00,1695.74,872.00,180.00
"Brantford, Ontario","Sexual assault, level 1",130.00,93.85,35.00,4.00
"Brantford, Ontario","Counterfeiting",2.00,1.44,1.00,0.00
"Brantford, Ontario","Failure to comply or refusal (drugs)",0.00,0.00,0.00,0.00
"Brantford, Ontario","Methamphetamines (crystal meth), production",0.00,0.00,0.00,0.00
"Brantford, Ontario","Abduction under the age 14, not parent or guardian",1.00,0.72,0.00,0.00
"Brantford, Ontario","Making sexually explicit material available to children",0,0,0,0
"Brantford, Ontario","Betting house",0.00,0.00,0.00,0.00
"Brantford, Ontario","Income Tax Act",0.00,0.00,0.00,0.00
"Brantford, Ontario","Advocating genocide",0.00,0.00,0.00,0.00
"Brantford, Ontario","Total fail to stop or remain",7.00,5.05,5.00,1.00
"Brantford, Ontario","Assault, level 1",947.00,683.64,398.00,81.00
"Brantford, Ontario","Total, possession, other Controlled Drugs and Substances Act drugs",34.00,24.54,17.00,0.00
"Brantford, Ontario","Total administration of justice violations",830.00,599.17,524.00,110.00
"Brantford, Ontario","Mischief to religious property motivated by hate",0.00,0.00,0.00,0.00
"Brantford, Ontario","Total impaired driving",236.00,170.37,210.00,8.00
"Brantford, Ontario","Unauthorized recording of a movie",0.00,0.00,0.00,0.00
"Brantford, Ontario","Total other violent violations",39.00,28.15,17.00,5.00
"Brantford, Ontario","Trespass at night",15.00,10.83,2.00,2.00
"Brantford, Ontario","Other Controlled Drugs and Substances Act, production",11.00,7.94,1.00,0.00
"Brantford, Ontario","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00
"Brantford, Ontario","Abduction under the age 14 contravening a custody order",0.00,0.00,0.00,0.00
"Brantford, Ontario","Assault, level 2, weapon or bodily harm",202.00,145.82,120.00,31.00
"Brantford, Ontario","Methamphetamines (crystal meth), trafficking",0.00,0.00,0.00,0.00
"Brantford, Ontario","Firearms documentation or administration",3.00,2.17,0.00,0.00
"Brantford, Ontario","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",0.00,0.00,0.00,0.00
"Brantford, Ontario","Murder, second degree",0.00,0.00,0.00,0.00
"Brantford, Ontario","Weapons possession contrary to order",3.00,2.17,2.00,1.00
"Brantford, Ontario","Uttering threats",428.00,308.97,116.00,26.00
"Brantford, Ontario","Dangerous operation, causing death",1.00,0.72,1.00,0.00
"Brantford, Ontario","Impaired operation of motor vehicle, vessel or aircraft",213.00,153.76,188.00,8.00
"Brantford, Ontario","Robbery to steal a firearm",0.00,0.00,0.00,0.00
"Brantford, Ontario","Other sexual violations",5.00,3.61,1.00,0.00
"Brantford, Ontario","Total other violations",187.00,134.99,56.00,12.00
"Brantford, Ontario","Offences against rights of property (Part IX Criminal Code)",20.00,14.44,12.00,3.00
"Brantford, Ontario","Canada Shipping Act",0.00,0.00,0.00,0.00
"Brantford, Ontario","Possession of weapons",94.00,67.86,34.00,6.00
"Brantford, Ontario","Fraud",508.00,366.72,98.00,9.00
"Brantford, Ontario","Commit offence for criminal organization",0.00,0.00,0.00,0.00
"Brantford, Ontario","Extortion",5.00,3.61,1.00,2.00
"Brantford, Ontario","Other violent violations",6.00,4.33,3.00,2.00
"Brantford, Ontario","Other prostitution",10.00,7.22,6.00,0.00
"Brantford, Ontario","Total other assaults",52.00,37.54,33.00,6.00
"Brantford, Ontario","Total Immigration and Refugee Protection Act",0.00,0.00,0.00,0.00
"Brantford, Ontario","Bankruptcy Act",0.00,0.00,0.00,0.00
"Brantford, Ontario","Altering, removing or destroying Vehicle Identification Number (VIN)",0,0,0,0
"Brantford, Ontario","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",29.00,20.94,13.00,1.00
"Brantford, Ontario","Total cocaine, trafficking, production or distribution",41.00,29.60,45.00,7.00
"Brantford, Ontario","Total forcible confinement or kidnapping",15.00,10.83,16.00,0.00
"Brantford, Ontario","Sexual Exploitation of a person with a disability",0.00,0.00,0.00,0.00
"Brantford, Ontario","Cannabis, importation and exportation",15.00,10.83,12.00,1.00
"Brantford, Ontario","Theft over $5,000 from a motor vehicle",8.00,5.78,0.00,0.00
"Brantford, Ontario","Mischief",1723.00,1243.83,126.00,47.00
"Brantford, Ontario","Disturb the peace",98.00,70.75,29.00,0.00
"Brantford, Ontario","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"Brantford, Ontario","Dangerous operation causing bodily harm while street racing",0.00,0.00,0.00,0.00
"Brantford, Ontario","Sexual interference",3.00,2.17,0.00,0.00
"Brantford, Ontario","Dangerous operation of motor vehicle while street racing",1.00,0.72,0.00,0.00
"Brantford, Ontario","Total prostitution",10.00,7.22,6.00,0.00
"Brantford, Ontario","Hoax terrorism",0.00,0.00,0.00,0.00
"Brantford, Ontario","Total theft under $5,000 (non-motor vehicle)",2603.00,1879.10,160.00,54.00
"Brantford, Ontario","Indecent acts",35.00,25.27,2.00,1.00
"Brantford, Ontario","Dangerous operation, causing bodily harm",2.00,1.44,3.00,0.00
"Brantford, Ontario","Total breaking and entering",1072.00,773.87,78.00,38.00
"Brantford, Ontario","Sexual exploitation",0.00,0.00,0.00,0.00
"Brantford, Ontario","Luring a child via a computer",3.00,2.17,2.00,0.00
"Brantford, Ontario","Canada Health Act",0.00,0.00,0.00,0.00
"Brantford, Ontario","Total Criminal Code traffic violations",376.00,271.43,312.00,11.00
"Brantford, Ontario","Total, all Criminal Code violations (including traffic)",11286.00,8147.32,2499.00,543.00
"Brantford, Ontario","Offences against public order (Part II Criminal Code)",3.00,2.17,1.00,0.00
"Brantford, Ontario","Cannabis, production",6.00,4.33,1.00,0.00
"Brantford, Ontario","Property or service for terrorist activity",0.00,0.00,0.00,0.00
"Brantford, Ontario","Total, all Criminal Code violations (excluding traffic)",10910.00,7875.89,2187.00,532.00
"Brantford, Ontario","Precursor or equipment (crystal meth, ecstasy)",0,0,0,0
"Brantford, Ontario","Obstruct public or peace officer",36.00,25.99,28.00,5.00
"Brantford, Ontario","Indecent/Harassing communications",215.00,155.21,10.00,1.00
"Brantford, Ontario","Dangerous operation of motor vehicle evading police",21.00,15.16,10.00,0.00
"Brantford, Ontario","Procuring",0.00,0.00,0.00,0.00
"Brantford, Ontario","Voyeurism",3.00,2.17,2.00,0.00
"Brantford, Ontario","Other federal statutes",33.00,23.82,0.00,0.00
"Brantford, Ontario","All other Criminal Code (includes Part XII.1 Criminal Code)",44.00,31.76,2.00,0.00
"Brantford, Ontario","Hostage-taking",0.00,0.00,0.00,0.00
"Brantford, Ontario","Firearms Act",0.00,0.00,0.00,0.00
"Brantford, Ontario","Total, all violations",11832.00,8541.48,2722.00,620.00
"Brantford, Ontario","Firearm transfers or serial numbers",0,0,0,0
"Brantford, Ontario","Arson",196.00,141.49,2.00,10.00
"Brantford, Ontario","Other Controlled Drugs and Substances Act, importation and exportation",3.00,2.17,2.00,0.00
"Brantford, Ontario","Bestiality, commit or compel person",0.00,0.00,0.00,0.00
"Brantford, Ontario","Methylenedioxyamphetamine (ecstasy), possession",3.00,2.17,2.00,0.00
"Brantford, Ontario","Breach of probation",216.00,155.93,149.00,4.00
"Brantford, Ontario","Possession, cannabis",205.00,147.99,75.00,21.00
"Brantford, Ontario","Total drug violations",412.00,297.42,217.00,38.00
"Brantford, Ontario","Prisoner unlawfully at large",1.00,0.72,0.00,1.00
"Brantford, Ontario","Utter threats to property or animal",12.00,8.66,2.00,0.00
"Brantford, Ontario","Methamphetamines (crystal meth), importation and exportation",0.00,0.00,0.00,0.00
"Brantford, Ontario","Assault, level 3, aggravated",14.00,10.11,10.00,9.00
"Brantford, Ontario","Cocaine, importation and exportation",0.00,0.00,0.00,0.00
"Brantford, Ontario","Dangerous operation evading police, causing bodily harm",0.00,0.00,0.00,0.00
"Brantford, Ontario","Customs Act",0.00,0.00,0.00,0.00
"Brantford, Ontario","Possession, cocaine",37.00,26.71,22.00,0.00
"Brantford, Ontario","Other related violations causing death",0.00,0.00,0.00,0.00
"Brantford, Ontario","Manslaughter",0.00,0.00,0.00,0.00
"Brantford, Ontario","Participate in activity of terrorist group",0.00,0.00,0.00,0.00
"Brantford, Ontario","Impaired operation, failure to provide breath sample",18.00,12.99,18.00,0.00
"Brantford, Ontario","Offensive weapons, restricted",0.00,0.00,0.00,0.00
"Brantford, Ontario","Impaired operation (drugs) vehicle, vessel, aircraft",1.00,0.72,0.00,0.00
"Brantford, Ontario","Dangerous operation of motor vehicle, vessel or aircraft",70.00,50.53,49.00,2.00
"Brantford, Ontario","Shoplifting $5,000 or under",283.00,204.30,72.00,16.00
"Brantford, Ontario","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"Brantford, Ontario","Impaired operation (drugs), causing bodily harm",0.00,0.00,0.00,0.00
"Brantford, Ontario","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",4.00,2.89,1.00,0.00
"Brantford, Ontario","Methylenedioxyamphetamine (ecstasy), trafficking",1.00,0.72,2.00,0.00
"Brantford, Ontario","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"Brantford, Ontario","Fail to comply with order",319.00,230.29,199.00,70.00
"Brantford, Ontario","Heroin, possession",0.00,0.00,0.00,0.00
"Brantford, Ontario","Forcible confinement or kidnapping",15.00,10.83,16.00,0.00
"Brantford, Ontario","Arson, disregard for human life",6.00,4.33,1.00,3.00
"Brantford, Ontario","Anal intercourse",0.00,0.00,0.00,0.00
"Brantford, Ontario","Trafficking in persons",1.00,0.72,1.00,0.00
"Brantford, Ontario","Firearms and other offensive weapons (Part III Criminal Code)",2.00,1.44,0.00,0.00
"Brantford, Ontario","Sexual assault, level 2, weapon or bodily harm",1.00,0.72,1.00,0.00
"Brantford, Ontario","Removal of children from Canada",0.00,0.00,0.00,0.00
"Brantford, Ontario","Homicide",2.00,1.44,4.00,1.00
"Brantford, Ontario","Causing bodily harm by criminal negligence while street racing",0.00,0.00,0.00,0.00
"Brantford, Ontario","Total abduction",2.00,1.44,0.00,0.00
"Brantford, Ontario","Heroin, production",0.00,0.00,0.00,0.00
"Brantford, Ontario","Unlawfully causing bodily harm",1.00,0.72,0.00,0.00
"Brantford, Ontario","Child pornography",14.00,10.11,4.00,0.00
"Brantford, Ontario","Murder, first degree",2.00,1.44,4.00,1.00
"Brantford, Ontario","Obtains or communicates with a person under age 18 for purpose of sex",0.00,0.00,0.00,0.00
"Brantford, Ontario","Public incitement of hatred",0.00,0.00,0.00,0.00
"Brantford, Ontario","Intimidation of a justice system participant or a journalist",7.00,5.05,5.00,0.00
"Brantford, Ontario","Methamphetamines (crystal meth), possession",2.00,1.44,2.00,0.00
"Brantford, Ontario","Incest",2.00,1.44,1.00,0.00
"Brantford, Ontario","Discharge firearm with intent",0.00,0.00,0.00,0.00
"Brantford, Ontario","Commission or instructing to carry out terrorist activity",0.00,0.00,0.00,0.00
"Brantford, Ontario","Total weapons violations",109.00,78.69,44.00,7.00
"Brantford, Ontario","Total other Criminal Code violations",1250.00,902.37,664.00,129.00
"Brantford, Ontario","Kidnapping",0.00,0.00,0.00,0.00
