"Ontario","Firearms documentation or administration",188.00,1.42,10.00,2.00,12.00
"Ontario","Total other assaults",1916.00,14.45,1135.00,124.00,1259.00
"Ontario","Canada Health Act",1.00,0.01,1.00,0.00,1.00
"Ontario","Explosives causing death or bodily harm",4.00,0.03,0.00,1.00,1.00
"Ontario","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",671.00,5.06,145.00,18.00,163.00
"Ontario","Total theft under $5,000 (non-motor vehicle)",174909.00,1318.72,18301.00,2728.00,21029.00
"Ontario","Indecent/Harassing communications",5210.00,39.28,208.00,12.00,220.00
"Ontario","Sexual assault, level 1",7619.00,57.44,2573.00,442.00,3015.00
"Ontario","Heroin, importation and exportation",60.00,0.45,13.00,0.00,13.00
"Ontario","Methylenedioxyamphetamine (ecstasy), possession",79.00,0.60,55.00,6.00,61.00
"Ontario","Mischief",70068.00,528.28,5359.00,1334.00,6693.00
"Ontario","Utter threats to property or animal",381.00,2.87,85.00,11.00,96.00
"Ontario","Total, possession, other Controlled Drugs and Substances Act drugs",3134.00,23.63,2017.00,104.00,2121.00
"Ontario","Heroin, production",0.00,0.00,0.00,0.00,0.00
"Ontario","Prisoner unlawfully at large",1463.00,11.03,605.00,37.00,642.00
"Ontario","Weapons possession contrary to order",256.00,1.93,264.00,19.00,283.00
"Ontario","Attempted murder",223.00,1.68,150.00,19.00,169.00
"Ontario","Theft $5,000 or under",81009.00,610.76,3695.00,817.00,4512.00
"Ontario","Living off the avails of prostitution of a person under age 18",16.00,0.12,3.00,0.00,3.00
"Ontario","Cannabis, importation and exportation",287.00,2.16,33.00,1.00,34.00
"Ontario","Methamphetamines (crystal meth), importation and exportation",2.00,0.02,0.00,0.00,0.00
"Ontario","Breaking and entering to steal a firearm",112.00,0.84,28.00,8.00,36.00
"Ontario","Dangerous operation of motor vehicle while street racing",35.00,0.26,26.00,1.00,27.00
"Ontario","Canada Shipping Act",1259.00,9.49,1094.00,27.00,1121.00
"Ontario","Total, all Criminal Code violations (including traffic)",593717.00,4476.31,157479.00,21052.00,178531.00
"Ontario","Fail to appear",7703.00,58.08,6611.00,603.00,7214.00
"Ontario","Sexual assault, level 2, weapon or bodily harm",161.00,1.21,99.00,23.00,122.00
"Ontario","Total firearms, use of, discharge, pointing",494.00,3.72,174.00,25.00,199.00
"Ontario","Offences relating to currency (Part XII Criminal Code)",3.00,0.02,2.00,0.00,2.00
"Ontario","Abduction under age 14, by parent or guardian",22.00,0.17,2.00,0.00,2.00
"Ontario","Kidnapping",52.00,0.39,56.00,6.00,62.00
"Ontario","Impaired operation, causing death",22.00,0.17,22.00,0.00,22.00
"Ontario","Other assaults",1521.00,11.47,916.00,94.00,1010.00
"Ontario","Possession of weapons",3231.00,24.36,1680.00,377.00,2057.00
"Ontario","Betting house",4.00,0.03,1.00,0.00,1.00
"Ontario","Excise Act",439.00,3.31,134.00,6.00,140.00
"Ontario","Dangerous operation causing bodily harm while street racing",0.00,0.00,0.00,0.00,0.00
"Ontario","Methylenedioxyamphetamine (ecstasy), production",2.00,0.02,0.00,0.00,0.00
"Ontario","Other prostitution",460.00,3.47,364.00,0.00,364.00
"Ontario","Harbour or conceal terrorist",0.00,0.00,0.00,0.00,0.00
"Ontario","Criminal negligence causing bodily harm",87.00,0.66,54.00,5.00,59.00
"Ontario","Abduction under the age 14, not parent or guardian",21.00,0.16,6.00,0.00,6.00
"Ontario","Methamphetamines (crystal meth), trafficking",94.00,0.71,91.00,1.00,92.00
"Ontario","Unauthorized recording of a movie",2.00,0.02,1.00,0.00,1.00
"Ontario","Conspire to commit murder",8.00,0.06,2.00,0.00,2.00
"Ontario","Offences against rights of property (Part IX Criminal Code)",464.00,3.50,364.00,53.00,417.00
"Ontario","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",2545.00,19.19,2128.00,89.00,2217.00
"Ontario","Other violations related to gaming and betting",17.00,0.13,1.00,0.00,1.00
"Ontario","Dangerous operation, causing death",22.00,0.17,16.00,0.00,16.00
"Ontario","Other federal statutes",2385.00,17.98,918.00,306.00,1224.00
"Ontario","Total administration of justice violations",47878.00,360.97,36364.00,4313.00,40677.00
"Ontario","Possession, cannabis",19074.00,143.81,9902.00,1666.00,11568.00
"Ontario","Impaired operation (drugs) vehicle, vessel, aircraft",322.00,2.43,272.00,6.00,278.00
"Ontario","Other violent violations",1087.00,8.20,153.00,14.00,167.00
"Ontario","Counterfeiting",171.00,1.29,101.00,1.00,102.00
"Ontario","Identity fraud",1958.00,14.76,212.00,13.00,225.00
"Ontario","Procuring",33.00,0.25,28.00,0.00,28.00
"Ontario","Heroin, trafficking",141.00,1.06,234.00,5.00,239.00
"Ontario","Commission or instructing to carry out terrorist activity",1.00,0.01,0.00,0.00,0.00
"Ontario","Escape or helps to escape from lawful custody",281.00,2.12,131.00,105.00,236.00
"Ontario","Public incitement of hatred",3.00,0.02,0.00,0.00,0.00
"Ontario","Child pornography",900.00,6.79,227.00,17.00,244.00
"Ontario","Murder, second degree",73.00,0.55,86.00,8.00,94.00
"Ontario","Total cocaine, trafficking, production or distribution",2661.00,20.06,3495.00,139.00,3634.00
"Ontario","Impaired operation, causing bodily harm",99.00,0.75,95.00,1.00,96.00
"Ontario","Fail to comply with order",25525.00,192.44,19160.00,3189.00,22349.00
"Ontario","Facilitate terrorist activity",0.00,0.00,0.00,0.00,0.00
