"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"St.Catharines-Niagara, Ontario","Removal of children from Canada",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Possession, cannabis",367.00,83.06,132.00,15.00
"St.Catharines-Niagara, Ontario","Total, all Criminal Code violations (including traffic)",23823.00,5391.75,5320.00,569.00
"St.Catharines-Niagara, Ontario","Heroin, trafficking",16.00,3.62,29.00,0.00
"St.Catharines-Niagara, Ontario","Methylenedioxyamphetamine (ecstasy), possession",3.00,0.68,1.00,0.00
"St.Catharines-Niagara, Ontario","Failure to provide blood sample (drugs)",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","All other Criminal Code (includes Part XII.1 Criminal Code)",2.00,0.45,1.00,0.00
"St.Catharines-Niagara, Ontario","Cocaine, production",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Attempts, conspiracies, accessories (Part XIII Criminal Code)",13.00,2.94,9.00,3.00
"St.Catharines-Niagara, Ontario","Total theft over $5,000 (non-motor vehicle)",177.00,40.06,20.00,3.00
"St.Catharines-Niagara, Ontario","Total impaired driving",732.00,165.67,670.00,5.00
"St.Catharines-Niagara, Ontario","Dangerous operation evading police, causing bodily harm",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Canada Health Act",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Other assaults",18.00,4.07,15.00,0.00
"St.Catharines-Niagara, Ontario","Instruct offence for criminal organization",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Theft $5,000 or under from a motor vehicle",2899.00,656.12,33.00,10.00
"St.Catharines-Niagara, Ontario","Pointing a firearm",1.00,0.23,1.00,0.00
"St.Catharines-Niagara, Ontario","Assault, level 3, aggravated",33.00,7.47,26.00,3.00
"St.Catharines-Niagara, Ontario","Firearms Act",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Total other violations",270.00,61.11,104.00,7.00
"St.Catharines-Niagara, Ontario","Bestiality, commit or compel person",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Discharge firearm with intent",3.00,0.68,1.00,0.00
"St.Catharines-Niagara, Ontario","Homicide",4.00,0.91,5.00,0.00
"St.Catharines-Niagara, Ontario","Child pornography",32.00,7.24,11.00,2.00
"St.Catharines-Niagara, Ontario","Betting house",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Other prostitution",13.00,2.94,7.00,0.00
"St.Catharines-Niagara, Ontario","Total Immigration and Refugee Protection Act",14.00,3.17,0.00,0.00
"St.Catharines-Niagara, Ontario","Gaming house",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Youth Criminal Justice Act",114.00,25.80,9.00,94.00
"St.Catharines-Niagara, Ontario","Other Criminal Code traffic violations",2.00,0.45,2.00,0.00
"St.Catharines-Niagara, Ontario","Other Controlled Drugs and Substances Act, trafficking",32.00,7.24,43.00,0.00
"St.Catharines-Niagara, Ontario","Total other violent violations",29.00,6.56,11.00,2.00
"St.Catharines-Niagara, Ontario","Methamphetamines (crystal meth), production",1.00,0.23,3.00,0.00
"St.Catharines-Niagara, Ontario","Total other Criminal Code traffic violations",1056.00,239.00,187.00,6.00
"St.Catharines-Niagara, Ontario","Impaired operation, causing bodily harm",2.00,0.45,2.00,0.00
"St.Catharines-Niagara, Ontario","Abduction under the age 14, not parent or guardian",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Income Tax Act",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Incest",8.00,1.81,4.00,2.00
"St.Catharines-Niagara, Ontario","Assault, level 2, weapon or bodily harm",462.00,104.56,253.00,42.00
"St.Catharines-Niagara, Ontario","Methylenedioxyamphetamine (ecstasy), production",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Total other Federal Statutes",101.00,22.86,66.00,0.00
"St.Catharines-Niagara, Ontario","Breach of probation",355.00,80.35,325.00,0.00
"St.Catharines-Niagara, Ontario","Methamphetamines (crystal meth), trafficking",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Robbery",245.00,55.45,89.00,12.00
"St.Catharines-Niagara, Ontario","Offences against public order (Part II Criminal Code)",9.00,2.04,8.00,0.00
"St.Catharines-Niagara, Ontario","Disturb the peace",45.00,10.18,33.00,1.00
"St.Catharines-Niagara, Ontario","Total violent Criminal Code violations",4110.00,930.20,1460.00,188.00
"St.Catharines-Niagara, Ontario","Conspire to commit murder",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Luring a child via a computer",10.00,2.26,2.00,0.00
"St.Catharines-Niagara, Ontario","Total other assaults",20.00,4.53,16.00,0.00
"St.Catharines-Niagara, Ontario","Impaired operation, failure to provide breath sample",34.00,7.70,33.00,0.00
"St.Catharines-Niagara, Ontario","Breaking and entering to steal a firearm",6.00,1.36,4.00,0.00
"St.Catharines-Niagara, Ontario","Impaired operation (drugs) vehicle, vessel, aircraft",2.00,0.45,2.00,0.00
"St.Catharines-Niagara, Ontario","Sexual Exploitation of a person with a disability",1.00,0.23,0.00,0.00
"St.Catharines-Niagara, Ontario","Total administration of justice violations",1604.00,363.03,1284.00,139.00
"St.Catharines-Niagara, Ontario","Offences against rights of property (Part IX Criminal Code)",18.00,4.07,14.00,0.00
"St.Catharines-Niagara, Ontario","Methamphetamines (crystal meth), importation and exportation",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Extortion",12.00,2.72,5.00,0.00
"St.Catharines-Niagara, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",22.00,4.98,0.00,0.00
"St.Catharines-Niagara, Ontario","Methamphetamines (crystal meth), possession",4.00,0.91,1.00,0.00
"St.Catharines-Niagara, Ontario","Methylenedioxyamphetamine (ecstasy), importation and exportation",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Dangerous operation of motor vehicle while street racing",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Prisoner unlawfully at large",11.00,2.49,11.00,0.00
"St.Catharines-Niagara, Ontario","Forcible confinement or kidnapping",3.00,0.68,4.00,0.00
"St.Catharines-Niagara, Ontario","Commit offence for criminal organization",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Total drug violations",815.00,184.46,575.00,29.00
"St.Catharines-Niagara, Ontario","Theft over $5,000",125.00,28.29,20.00,3.00
"St.Catharines-Niagara, Ontario","Utter threats to property or animal",14.00,3.17,2.00,0.00
"St.Catharines-Niagara, Ontario","Cocaine, trafficking",91.00,20.60,142.00,2.00
"St.Catharines-Niagara, Ontario","Hostage-taking",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Trap likely to or causing bodily harm",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Arson",110.00,24.90,6.00,3.00
"St.Catharines-Niagara, Ontario","Impaired operation, causing death",3.00,0.68,2.00,0.00
"St.Catharines-Niagara, Ontario","Unlawfully causing bodily harm",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Trafficking in persons",1.00,0.23,2.00,0.00
"St.Catharines-Niagara, Ontario","Sexual interference",34.00,7.70,16.00,3.00
"St.Catharines-Niagara, Ontario","Total assaults against a peace officer",97.00,21.95,69.00,3.00
"St.Catharines-Niagara, Ontario","Total forcible confinement or kidnapping",19.00,4.30,13.00,0.00
"St.Catharines-Niagara, Ontario","Arson, disregard for human life",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Explosives causing death or bodily harm",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Total breaking and entering",2797.00,633.03,251.00,34.00
"St.Catharines-Niagara, Ontario","Dangerous operation, causing bodily harm",2.00,0.45,0.00,1.00
"St.Catharines-Niagara, Ontario","Offences relating to currency (Part XII Criminal Code)",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Infanticide",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Breaking and entering",2791.00,631.67,247.00,34.00
"St.Catharines-Niagara, Ontario","Voyeurism",2.00,0.45,0.00,0.00
"St.Catharines-Niagara, Ontario","Methylenedioxyamphetamine (ecstasy), trafficking",2.00,0.45,2.00,0.00
"St.Catharines-Niagara, Ontario","Property or service for terrorist activity",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Intimidation of a non-justice participant",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Total, all violations",24853.00,5624.86,5970.00,692.00
"St.Catharines-Niagara, Ontario","Shoplifting $5,000 or under",1417.00,320.70,365.00,36.00
"St.Catharines-Niagara, Ontario","Causing bodily harm by criminal negligence while street racing",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Impaired operation, failure to provide blood sample",2.00,0.45,2.00,0.00
"St.Catharines-Niagara, Ontario","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",74.00,16.75,80.00,0.00
"St.Catharines-Niagara, Ontario","Obtains or communicates with a person under age 18 for purpose of sex",2.00,0.45,1.00,0.00
"St.Catharines-Niagara, Ontario","Mischief to religious property motivated by hate",6.00,1.36,0.00,0.00
"St.Catharines-Niagara, Ontario","Total weapons violations",126.00,28.52,83.00,5.00
"St.Catharines-Niagara, Ontario","Abduction under the age 16",1.00,0.23,1.00,0.00
"St.Catharines-Niagara, Ontario","Theft $5,000 or under",3263.00,738.50,152.00,32.00
"St.Catharines-Niagara, Ontario","Using firearm in commission of offence",2.00,0.45,3.00,3.00
"St.Catharines-Niagara, Ontario","Total abduction",1.00,0.23,1.00,0.00
"St.Catharines-Niagara, Ontario","Participate in activity of terrorist group",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Unauthorized recording of a movie",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Total firearms, use of, discharge, pointing",6.00,1.36,5.00,3.00
"St.Catharines-Niagara, Ontario","Participate in activities of criminal organization",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Precursor or equipment (crystal meth, ecstasy)",0,0,0,0
"St.Catharines-Niagara, Ontario","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Total, all Criminal Code violations (excluding traffic)",22035.00,4987.08,4463.00,558.00
"St.Catharines-Niagara, Ontario","Total trafficking in stolen property",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Cannabis, production",58.00,13.13,23.00,1.00
"St.Catharines-Niagara, Ontario","Total cannabis, trafficking, production or distribution",140.00,31.69,111.00,12.00
"St.Catharines-Niagara, Ontario","Bankruptcy Act",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Fail to comply with order",472.00,106.83,400.00,46.00
"St.Catharines-Niagara, Ontario","National Defence Act",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Facilitate terrorist activity",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Indecent/Harassing communications",911.00,206.18,40.00,0.00
"St.Catharines-Niagara, Ontario","Robbery to steal a firearm",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Dangerous operation causing death while street racing",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Heroin, possession",13.00,2.94,14.00,0.00
"St.Catharines-Niagara, Ontario","Murder, second degree",2.00,0.45,3.00,0.00
"St.Catharines-Niagara, Ontario","Excise Act",4.00,0.91,0.00,0.00
"St.Catharines-Niagara, Ontario","Impaired operation of motor vehicle, vessel or aircraft",689.00,155.94,629.00,5.00
"St.Catharines-Niagara, Ontario","Dangerous operation, causing death",1.00,0.23,1.00,0.00
"St.Catharines-Niagara, Ontario","Unsafe storage of firearms",3.00,0.68,0.00,0.00
"St.Catharines-Niagara, Ontario","Theft over $5,000 from a motor vehicle",46.00,10.41,0.00,0.00
"St.Catharines-Niagara, Ontario","Customs Act",7.00,1.58,0.00,0.00
"St.Catharines-Niagara, Ontario","Counterfeiting",18.00,4.07,10.00,0.00
"St.Catharines-Niagara, Ontario","Criminal negligence causing bodily harm",2.00,0.45,1.00,0.00
"St.Catharines-Niagara, Ontario","Cocaine, importation and exportation",6.00,1.36,8.00,0.00
"St.Catharines-Niagara, Ontario","Sexual assault, level 1",230.00,52.05,56.00,12.00
"St.Catharines-Niagara, Ontario","Shoplifting over $5,000",6.00,1.36,0.00,0.00
"St.Catharines-Niagara, Ontario","Total, possession, other Controlled Drugs and Substances Act drugs",55.00,12.45,34.00,0.00
"St.Catharines-Niagara, Ontario","Total other violations causing death",4.00,0.91,3.00,0.00
"St.Catharines-Niagara, Ontario","Cannabis, importation and exportation",14.00,3.17,1.00,0.00
"St.Catharines-Niagara, Ontario","Attempted murder",1.00,0.23,1.00,0.00
"St.Catharines-Niagara, Ontario","Escape or helps to escape from lawful custody",5.00,1.13,2.00,2.00
"St.Catharines-Niagara, Ontario","Identity fraud",103.00,23.31,8.00,0.00
"St.Catharines-Niagara, Ontario","Other violent violations",15.00,3.39,3.00,0.00
"St.Catharines-Niagara, Ontario","Total robbery",245.00,55.45,89.00,12.00
"St.Catharines-Niagara, Ontario","Fraud",1036.00,234.47,229.00,6.00
"St.Catharines-Niagara, Ontario","Other federal statutes",3.00,0.68,1.00,0.00
"St.Catharines-Niagara, Ontario","Other Controlled Drugs and Substances Act, importation and exportation",20.00,4.53,3.00,0.00
"St.Catharines-Niagara, Ontario","Total sexual violations against children",57.00,12.90,22.00,3.00
"St.Catharines-Niagara, Ontario","Abduction under the age 14 contravening a custody order",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Driving while prohibited",87.00,19.69,81.00,2.00
"St.Catharines-Niagara, Ontario","Sexual assault, level 3, aggravated",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Forcible confinement",11.00,2.49,8.00,0.00
"St.Catharines-Niagara, Ontario","Fail to appear",701.00,158.65,524.00,89.00
"St.Catharines-Niagara, Ontario","Dangerous operation of motor vehicle, vessel or aircraft",64.00,14.48,51.00,2.00
"St.Catharines-Niagara, Ontario","Commission or instructing to carry out terrorist activity",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Other sexual violations",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Total Federal Statute violations",1030.00,233.12,650.00,123.00
"St.Catharines-Niagara, Ontario","Bawdy house",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Anal intercourse",2.00,0.45,2.00,0.00
"St.Catharines-Niagara, Ontario","Intimidation of a justice system participant or a journalist",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Trespass at night",28.00,6.34,2.00,0.00
"St.Catharines-Niagara, Ontario","Invitation to sexual touching",11.00,2.49,3.00,0.00
"St.Catharines-Niagara, Ontario","Criminal negligence causing death",4.00,0.91,3.00,0.00
"St.Catharines-Niagara, Ontario","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Public incitement of hatred",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",15.00,3.39,2.00,0.00
"St.Catharines-Niagara, Ontario","Other Controlled Drugs and Substances Act, possession",35.00,7.92,18.00,0.00
"St.Catharines-Niagara, Ontario","Manslaughter",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Total fail to stop or remain",870.00,196.90,34.00,1.00
"St.Catharines-Niagara, Ontario","Indecent acts",79.00,17.88,11.00,0.00
"St.Catharines-Niagara, Ontario","Total prostitution",17.00,3.85,8.00,0.00
"St.Catharines-Niagara, Ontario","Proceeds of crime (Part XII.2 Criminal Code)",7.00,1.58,0.00,0.00
"St.Catharines-Niagara, Ontario","Possession of weapons",113.00,25.57,79.00,5.00
"St.Catharines-Niagara, Ontario","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"St.Catharines-Niagara, Ontario","Break and enter to steal a firearm from a motor vehicle",0.00,0.00,0.00,0.00
"New Brunswick","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"New Brunswick","Bankruptcy Act",1.00,0.13,1.00,0.00
"New Brunswick","Total cannabis, trafficking, production or distribution",616.00,81.80,242.00,23.00
"New Brunswick","Cannabis, production",305.00,40.50,47.00,0.00
"New Brunswick","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",2.00,0.27,0.00,0.00
"New Brunswick","Total, all Criminal Code violations (excluding traffic)",41551.00,5517.74,8670.00,1839.00
"New Brunswick","Total trafficking in stolen property",0.00,0.00,0.00,0.00
"New Brunswick","Heroin, possession",5.00,0.66,4.00,1.00
"New Brunswick","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",34.00,4.52,0.00,0.00
"New Brunswick","Dangerous operation causing death while street racing",2.00,0.27,1.00,1.00
"New Brunswick","Robbery to steal a firearm",0.00,0.00,0.00,0.00
"New Brunswick","Indecent/Harassing communications",794.00,105.44,40.00,0.00
"New Brunswick","Facilitate terrorist activity",0.00,0.00,0.00,0.00
"New Brunswick","National Defence Act",0.00,0.00,0.00,0.00
"New Brunswick","Fail to comply with order",1001.00,132.93,674.00,94.00
"New Brunswick","Dangerous operation, causing death",2.00,0.27,1.00,0.00
"New Brunswick","Unsafe storage of firearms",52.00,6.91,17.00,0.00
"New Brunswick","Impaired operation of motor vehicle, vessel or aircraft",2402.00,318.97,1521.00,17.00
"New Brunswick","Excise Act",110.00,14.61,53.00,0.00
"New Brunswick","Murder, second degree",2.00,0.27,3.00,0.00
"New Brunswick","Criminal negligence causing bodily harm",5.00,0.66,4.00,1.00
"New Brunswick","Counterfeiting",6.00,0.80,0.00,0.00
"New Brunswick","Customs Act",17.00,2.26,0.00,0.00
"New Brunswick","Theft over $5,000 from a motor vehicle",25.00,3.32,0.00,0.00
"New Brunswick","Other violent violations",10.00,1.33,3.00,0.00
"New Brunswick","Total robbery",143.00,18.99,53.00,11.00
"New Brunswick","Identity fraud",66.00,8.76,18.00,4.00
"New Brunswick","Escape or helps to escape from lawful custody",14.00,1.86,13.00,3.00
"New Brunswick","Attempted murder",13.00,1.73,13.00,0.00
"New Brunswick","Cannabis, importation and exportation",4.00,0.53,0.00,0.00
"New Brunswick","Total other violations causing death",4.00,0.53,3.00,1.00
"New Brunswick","Total, possession, other Controlled Drugs and Substances Act drugs",132.00,17.53,63.00,12.00
"New Brunswick","Shoplifting over $5,000",12.00,1.59,8.00,1.00
"New Brunswick","Cocaine, importation and exportation",7.00,0.93,0.00,0.00
"New Brunswick","Sexual assault, level 1",588.00,78.08,193.00,38.00
"New Brunswick","Other sexual violations",21.00,2.79,3.00,1.00
"New Brunswick","Commission or instructing to carry out terrorist activity",0.00,0.00,0.00,0.00
"New Brunswick","Fail to appear",322.00,42.76,208.00,11.00
"New Brunswick","Dangerous operation of motor vehicle, vessel or aircraft",236.00,31.34,98.00,14.00
"New Brunswick","Forcible confinement",4.00,0.53,2.00,0.00
"New Brunswick","Sexual assault, level 3, aggravated",0.00,0.00,0.00,0.00
"New Brunswick","Driving while prohibited",204.00,27.09,177.00,0.00
"New Brunswick","Other Controlled Drugs and Substances Act, importation and exportation",2.00,0.27,0.00,0.00
"New Brunswick","Other federal statutes",224.00,29.75,110.00,43.00
"New Brunswick","Total sexual violations against children",134.00,17.79,40.00,7.00
"New Brunswick","Abduction under the age 14 contravening a custody order",3.00,0.40,3.00,0.00
"New Brunswick","Fraud",1489.00,197.73,384.00,27.00
"New Brunswick","Other Controlled Drugs and Substances Act, possession",103.00,13.68,48.00,8.00
"New Brunswick","Manslaughter",1.00,0.13,1.00,0.00
"New Brunswick","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",53.00,7.04,12.00,0.00
"New Brunswick","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"New Brunswick","Public incitement of hatred",1.00,0.13,0.00,0.00
"New Brunswick","Criminal negligence causing death",4.00,0.53,3.00,1.00
"New Brunswick","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00
"New Brunswick","Invitation to sexual touching",26.00,3.45,6.00,0.00
"New Brunswick","Trespass at night",175.00,23.24,9.00,5.00
"New Brunswick","Intimidation of a justice system participant or a journalist",6.00,0.80,4.00,1.00
"New Brunswick","Total Federal Statute violations",2762.00,366.78,1093.00,327.00
"New Brunswick","Anal intercourse",1.00,0.13,0.00,0.00
"New Brunswick","Bawdy house",0.00,0.00,0.00,0.00
"New Brunswick","Break and enter to steal a firearm from a motor vehicle",4.00,0.53,0.00,0.00
"New Brunswick","Possession of weapons",166.00,22.04,79.00,13.00
"New Brunswick","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"New Brunswick","Proceeds of crime (Part XII.2 Criminal Code)",20.00,2.66,1.00,0.00
"New Brunswick","Total prostitution",47.00,6.24,29.00,0.00
"New Brunswick","Indecent acts",125.00,16.60,18.00,0.00
"New Brunswick","Total fail to stop or remain",260.00,34.53,33.00,3.00
"New Brunswick","Offences against the person and reputation (Part VIII Criminal Code)",24.00,3.19,12.00,0.00
"New Brunswick","Extortion",11.00,1.46,4.00,0.00
"New Brunswick","Methamphetamines (crystal meth), importation and exportation",0.00,0.00,0.00,0.00
"New Brunswick","Offences against rights of property (Part IX Criminal Code)",6.00,0.80,3.00,0.00
"New Brunswick","Total administration of justice violations",2619.00,347.79,1653.00,280.00
"New Brunswick","Sexual Exploitation of a person with a disability",1.00,0.13,0.00,0.00
"New Brunswick","Impaired operation (drugs) vehicle, vessel, aircraft",53.00,7.04,31.00,0.00
"New Brunswick","Forcible confinement or kidnapping",54.00,7.17,46.00,6.00
"New Brunswick","Prisoner unlawfully at large",56.00,7.44,38.00,5.00
"New Brunswick","Dangerous operation of motor vehicle while street racing",13.00,1.73,1.00,0.00
"New Brunswick","Methylenedioxyamphetamine (ecstasy), importation and exportation",0.00,0.00,0.00,0.00
"New Brunswick","Methamphetamines (crystal meth), possession",10.00,1.33,6.00,0.00
"New Brunswick","Arson",424.00,56.30,32.00,35.00
"New Brunswick","Trap likely to or causing bodily harm",0.00,0.00,0.00,0.00
"New Brunswick","Cocaine, trafficking",132.00,17.53,88.00,3.00
"New Brunswick","Hostage-taking",2.00,0.27,2.00,0.00
"New Brunswick","Utter threats to property or animal",157.00,20.85,24.00,0.00
"New Brunswick","Theft over $5,000",200.00,26.56,36.00,11.00
"New Brunswick","Total drug violations",2136.00,283.65,871.00,121.00
