"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"Windsor, Ontario","Murder, second degree",0.00,0.00,0.00,0.00
"Windsor, Ontario","Participate in activities of criminal organization",0.00,0.00,0.00,0.00
"Windsor, Ontario","All other Criminal Code (includes Part XII.1 Criminal Code)",2.00,0.60,0.00,0.00
"Windsor, Ontario","Assault, level 1",1053.00,318.43,511.00,32.00
"Windsor, Ontario","Identity fraud",18.00,5.44,2.00,0.00
"Windsor, Ontario","Instruct offence for criminal organization",0.00,0.00,0.00,0.00
"Windsor, Ontario","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",79.00,23.89,53.00,1.00
"Windsor, Ontario","Leaving Canada to commit offence for terrorist group",0.00,0.00,0.00,0.00
"Windsor, Ontario","Counterfeiting",9.00,2.72,5.00,0.00
"Windsor, Ontario","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Windsor, Ontario","Heroin, importation and exportation",0.00,0.00,0.00,0.00
"Windsor, Ontario","Total mischief",1602.00,484.45,101.00,6.00
"Windsor, Ontario","Offences against public order (Part II Criminal Code)",1.00,0.30,0.00,0.00
"Windsor, Ontario","Total drug violations",469.00,141.83,298.00,15.00
"Windsor, Ontario","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",2.00,0.60,0.00,0.00
"Windsor, Ontario","Arson, disregard for human life",3.00,0.91,1.00,0.00
"Windsor, Ontario","Failure to comply or refusal (drugs)",0.00,0.00,0.00,0.00
"Windsor, Ontario","Total commodification of sexual activity violations",0.00,0.00,0.00,0.00
"Windsor, Ontario","Total cannabis, trafficking, production or distribution",141.00,42.64,47.00,4.00
"Windsor, Ontario","Common Bawdy House",0,0,0,0
"Windsor, Ontario","Corrupting morals of a child",0.00,0.00,1.00,0.00
"Windsor, Ontario","Trap likely to or causing bodily harm",0.00,0.00,0.00,0.00
"Windsor, Ontario","Robbery",196.00,59.27,63.00,11.00
"Windsor, Ontario","Bawdy house",0.00,0.00,0.00,0.00
"Windsor, Ontario","Theft $5,000 or under",2118.00,640.49,101.00,4.00
"Windsor, Ontario","Break and enter to steal a firearm from a motor vehicle",0.00,0.00,0.00,0.00
"Windsor, Ontario","Disturb the peace",30.00,9.07,13.00,0.00
"Windsor, Ontario","Dangerous operation, causing death",1.00,0.30,1.00,0.00
"Windsor, Ontario","Hoax terrorism",0.00,0.00,0.00,0.00
"Windsor, Ontario","Firearms documentation or administration",13.00,3.93,0.00,0.00
"Windsor, Ontario","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",4.00,1.21,0.00,0.00
"Windsor, Ontario","Forcible confinement",27.00,8.16,19.00,0.00
"Windsor, Ontario","Attempts, conspiracies, accessories (Part XIII Criminal Code)",0.00,0.00,0.00,0.00
"Windsor, Ontario","Other Criminal Code traffic violations",2.00,0.60,0.00,0.00
"Windsor, Ontario","Total Federal Statute violations",688.00,208.05,344.00,30.00
"Windsor, Ontario","Arson",57.00,17.24,6.00,2.00
"Windsor, Ontario","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"Windsor, Ontario","Cocaine, trafficking",51.00,15.42,58.00,0.00
"Windsor, Ontario","Disorderly houses, gaming and betting",0.00,0.00,0.00,0.00
"Windsor, Ontario","Total, all Criminal Code violations (excluding traffic)",14062.00,4252.41,3583.00,181.00
"Windsor, Ontario","Indecent/Harassing communications",158.00,47.78,3.00,0.00
"Windsor, Ontario","Advocating genocide",0.00,0.00,0.00,0.00
"Windsor, Ontario","Dangerous operation of motor vehicle evading police",5.00,1.51,3.00,0.00
"Windsor, Ontario","Cocaine, production",0.00,0.00,0.00,0.00
"Windsor, Ontario","Homicide",3.00,0.91,3.00,0.00
"Windsor, Ontario","Incest",2.00,0.60,1.00,0.00
"Windsor, Ontario","Intimidation of a justice system participant or a journalist",1.00,0.30,2.00,0.00
"Windsor, Ontario","Firearm transfers or serial numbers",0.00,0.00,0.00,0.00
"Windsor, Ontario","Obtaining sexual services for consideration",0.00,0.00,0.00,0.00
"Windsor, Ontario","Identity theft",2.00,0.60,0.00,0.00
"Windsor, Ontario","Intimidation of a non-justice participant",2.00,0.60,1.00,0.00
"Windsor, Ontario","Methamphetamines (crystal meth), trafficking",5.00,1.51,6.00,0.00
"Windsor, Ontario","Other Controlled Drugs and Substances Act, production",0.00,0.00,0.00,0.00
"Windsor, Ontario","Uttering threats",542.00,163.90,120.00,7.00
"Windsor, Ontario","Advocating/Promoting terrorism offence",0.00,0.00,0.00,0.00
"Windsor, Ontario","Luring a child via a computer",4.00,1.21,0.00,1.00
"Windsor, Ontario","Manslaughter",0.00,0.00,0.00,0.00
"Windsor, Ontario","Dangerous operation of motor vehicle, vessel or aircraft",42.00,12.70,30.00,1.00
"Windsor, Ontario","Concealing person who carried out terrorist activity that is a terrorism offence for which that person is liable to imprisonment for life",0.00,0.00,0.00,0.00
"Windsor, Ontario","National Defence Act",0.00,0.00,0.00,0.00
"Windsor, Ontario","Total robbery",196.00,59.27,63.00,11.00
"Windsor, Ontario","Abduction under the age 14 contravening a custody order",3.00,0.91,0.00,0.00
"Windsor, Ontario","Fail to appear",119.00,35.99,108.00,5.00
"Windsor, Ontario","Excise Act",7.00,2.12,1.00,0.00
"Windsor, Ontario","Total other violent violations",15.00,4.54,12.00,0.00
"Windsor, Ontario","Other violations against the administration of law and justice (Part IV Criminal Code)",28.00,8.47,23.00,0.00
"Windsor, Ontario","Trafficking in persons",2.00,0.60,3.00,0.00
"Windsor, Ontario","Communicating to provide sexual services for consideration",0.00,0.00,0.00,0.00
"Windsor, Ontario","Firearms Act",9.00,2.72,0.00,0.00
"Windsor, Ontario","Customs Act",16.00,4.84,0.00,0.00
"Windsor, Ontario","Total theft of motor vehicle",414.00,125.20,26.00,0.00
"Windsor, Ontario","Gaming house",0.00,0.00,0.00,0.00
"Windsor, Ontario","Leaving Canada to participate in activity of terrorist group",0.00,0.00,0.00,0.00
"Windsor, Ontario","Pointing a firearm",6.00,1.81,4.00,0.00
"Windsor, Ontario","Income Tax Act",0.00,0.00,0.00,0.00
"Windsor, Ontario","Methylenedioxyamphetamine (ecstasy), production",0.00,0.00,0.00,0.00
"Windsor, Ontario","Firearms and other offensive weapons (Part III Criminal Code)",28.00,8.47,1.00,0.00
"Windsor, Ontario","Total theft under $5,000 (non-motor vehicle)",5036.00,1522.91,670.00,24.00
"Windsor, Ontario","Stopping or impeding traffic for the purpose of offering, providing or obtaining sexual services for consideration",0.00,0.00,0.00,0.00
"Windsor, Ontario","Facilitate terrorist activity",0.00,0.00,0.00,0.00
"Windsor, Ontario","Betting house",0.00,0.00,0.00,0.00
"Windsor, Ontario","Prisoner unlawfully at large",7.00,2.12,4.00,0.00
"Windsor, Ontario","Criminal harassment",163.00,49.29,47.00,0.00
"Windsor, Ontario","Total, possession, other Controlled Drugs and Substances Act drugs",64.00,19.35,51.00,0.00
"Windsor, Ontario","Precursor or equipment (crystal meth, ecstasy)",0.00,0.00,0.00,0.00
"Windsor, Ontario","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"Windsor, Ontario","Making sexually explicit material available to children",0.00,0.00,0.00,0.00
"Windsor, Ontario","Dangerous operation causing bodily harm while street racing",0.00,0.00,0.00,0.00
"Windsor, Ontario","Fail to comply with order",827.00,250.09,678.00,30.00
"Windsor, Ontario","Offences against rights of property (Part IX Criminal Code)",18.00,5.44,7.00,3.00
"Windsor, Ontario","Breaking and entering to steal a firearm",3.00,0.91,3.00,0.00
"Windsor, Ontario","Total, all violations",15162.00,4585.06,4266.00,212.00
"Windsor, Ontario","Commit offence for criminal organization",0.00,0.00,0.00,0.00
"Windsor, Ontario","Other related violations causing death",0.00,0.00,0.00,0.00
"Windsor, Ontario","Possession of weapons",41.00,12.40,33.00,6.00
"Windsor, Ontario","Other violations related to gaming and betting",0.00,0.00,0.00,0.00
"Windsor, Ontario","Bestiality, commit or compel person",0.00,0.00,0.00,0.00
"Windsor, Ontario","Offensive weapons, restricted",0.00,0.00,0.00,0.00
"Windsor, Ontario","Cocaine, importation and exportation",8.00,2.42,1.00,0.00
"Windsor, Ontario","Shoplifting over $5,000",2.00,0.60,1.00,0.00
"Windsor, Ontario","Theft $5,000 or under from a motor vehicle",2004.00,606.02,36.00,7.00
"Windsor, Ontario","Total theft over $5,000 (non-motor vehicle)",86.00,26.01,10.00,0.00
"Windsor, Ontario","Driving while prohibited",27.00,8.16,28.00,0.00
"Windsor, Ontario","Recruitment of members by a criminal organization",0.00,0.00,0.00,0.00
"Windsor, Ontario","Participate in activity of terrorist group",2.00,0.60,0.00,0.00
"Windsor, Ontario","Other offensive weapons",0.00,0.00,0.00,0.00
"Windsor, Ontario","Total abduction",4.00,1.21,0.00,0.00
"Windsor, Ontario","Total weapons violations",61.00,18.45,38.00,6.00
"Windsor, Ontario","Causing bodily harm by criminal negligence while street racing",0.00,0.00,0.00,0.00
"Windsor, Ontario","Heroin, possession",0.00,0.00,0.00,0.00
"Windsor, Ontario","Mischief in relation to cultural property",0.00,0.00,0.00,0.00
"Windsor, Ontario","Heroin, trafficking",0.00,0.00,0.00,0.00
"Windsor, Ontario","Impaired operation, failure to provide breath sample",8.00,2.42,7.00,0.00
"Windsor, Ontario","Methamphetamines (crystal meth), importation and exportation",0.00,0.00,0.00,0.00
"Windsor, Ontario","Unauthorized recording of a movie",0.00,0.00,0.00,0.00
"Windsor, Ontario","Impaired operation, causing bodily harm",3.00,0.91,3.00,0.00
"Windsor, Ontario","Advertising sexual services",0.00,0.00,0.00,0.00
"Windsor, Ontario","Assault, level 3, aggravated",18.00,5.44,18.00,4.00
"Windsor, Ontario","Infanticide",0.00,0.00,0.00,0.00
"Windsor, Ontario","Mischief relating to war memorials",0.00,0.00,0.00,0.00
"Windsor, Ontario","Obtains or communicates with a person under age 18 for purpose of sex",0.00,0.00,0.00,0.00
"Windsor, Ontario","Shoplifting $5,000 or under",914.00,276.40,533.00,13.00
"Windsor, Ontario","Other prostitution",3.00,0.91,0.00,0.00
"Windsor, Ontario","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"Windsor, Ontario","Total forcible confinement or kidnapping",29.00,8.77,20.00,0.00
"Windsor, Ontario","Altering, removing or destroying Vehicle Identification Number (VIN)",2.00,0.60,0.00,0.00
"Windsor, Ontario","Sexual interference",10.00,3.02,4.00,0.00
"Windsor, Ontario","Abduction under age 14, by parent or guardian",0.00,0.00,0.00,0.00
"Windsor, Ontario","Procuring",0.00,0.00,0.00,0.00
"Windsor, Ontario","Dangerous operation causing death while street racing",0.00,0.00,0.00,0.00
"Windsor, Ontario","Extortion",9.00,2.72,3.00,0.00
"Windsor, Ontario","Sexual assault, level 2, weapon or bodily harm",1.00,0.30,1.00,0.00
"Windsor, Ontario","Heroin, production",0.00,0.00,0.00,0.00
"Windsor, Ontario","Explosives causing death or bodily harm",0.00,0.00,0.00,0.00
"Windsor, Ontario","Other Controlled Drugs and Substances Act, importation and exportation",39.00,11.79,1.00,0.00
"Windsor, Ontario","Invitation to sexual touching",4.00,1.21,3.00,0.00
"Windsor, Ontario","Total trafficking in stolen property",0.00,0.00,0.00,0.00
"Windsor, Ontario","Impaired operation, causing death",1.00,0.30,2.00,0.00
"Windsor, Ontario","Criminal negligence causing bodily harm",1.00,0.30,0.00,0.00
"Windsor, Ontario","Indecent acts",26.00,7.86,2.00,0.00
"Windsor, Ontario","Householder permitting illegal sexual activity: person under the age of 16 years",0,0,0,0
"New Brunswick","Other federal statutes",258.00,34.19,99.00,1.00
"New Brunswick","Offensive weapons, explosives",0.00,0.00,0.00,0.00
"New Brunswick","Total violent Criminal Code violations",8868.00,1175.23,2946.00,332.00
"New Brunswick","Proceeds of crime (Part XII.2 Criminal Code)",6.00,0.80,0.00,0.00
"New Brunswick","Parent or guardian procuring sexual activity",0.00,0.00,0.00,0.00
"New Brunswick","Concealing person who is likely to carry out terrorist activity",0.00,0.00,0.00,0.00
"New Brunswick","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00
"New Brunswick","Total firearms, use of, discharge, pointing",38.00,5.04,17.00,1.00
"New Brunswick","Total cocaine, trafficking, production or distribution",119.00,15.77,74.00,2.00
"New Brunswick","Total other violations causing death",2.00,0.27,0.00,0.00
"New Brunswick","Discharge firearm with intent",16.00,2.12,7.00,0.00
"New Brunswick","Total impaired driving",1712.00,226.88,1275.00,10.00
"New Brunswick","Impaired operation (drugs), causing death",0.00,0.00,0.00,0.00
"New Brunswick","Total possession of stolen property",226.00,29.95,100.00,14.00
"New Brunswick","Obtaining sexual services for consideration from person under 18 years",0.00,0.00,0.00,0.00
"New Brunswick","Making, or distribution of child pornography",0.00,0.00,0.00,0.00
"New Brunswick","Kidnapping",3.00,0.40,1.00,0.00
"New Brunswick","Methamphetamines (crystal meth), production",0.00,0.00,0.00,0.00
"New Brunswick","Other violent violations",6.00,0.80,6.00,0.00
"New Brunswick","Sexual exploitation",4.00,0.53,2.00,0.00
"New Brunswick","Competition Act",0.00,0.00,0.00,0.00
"New Brunswick","Offences relating to currency (Part XII Criminal Code)",1.00,0.13,0.00,0.00
"New Brunswick","Causing death by criminal negligence while street racing",0.00,0.00,0.00,0.00
"New Brunswick","Failure to provide blood sample (drugs)",0.00,0.00,0.00,0.00
"New Brunswick","Total prostitution",26.00,3.45,1.00,0.00
"New Brunswick","Conspire to commit murder",2.00,0.27,0.00,0.00
"New Brunswick","Canada Health Act",0.00,0.00,0.00,0.00
"New Brunswick","Sexual assault, level 1",429.00,56.85,142.00,16.00
"New Brunswick","Receive material benefit from sexual services",0.00,0.00,0.00,0.00
"New Brunswick","Total other violations",1092.00,144.72,344.00,61.00
"New Brunswick","Total other assaults",11.00,1.46,4.00,0.00
"New Brunswick","Sexual assault, level 3, aggravated",0.00,0.00,0.00,0.00
"New Brunswick","Possession, cannabis",844.00,111.85,262.00,52.00
"New Brunswick","Concealing person who carried out terrorist activity that is a terrorism offence for which that person is liable to any punishment other than life",0.00,0.00,0.00,0.00
"New Brunswick","Fraud",1557.00,206.34,321.00,6.00
"New Brunswick","Weapons trafficking",6.00,0.80,3.00,0.00
"New Brunswick","Total, all Criminal Code violations (including traffic)",36129.00,4787.97,9172.00,1015.00
"New Brunswick","Abduction under the age 14, not parent or guardian",0.00,0.00,0.00,0.00
"New Brunswick","Murder, first degree",3.00,0.40,1.00,0.00
"New Brunswick","Total assaults against a peace officer",195.00,25.84,120.00,6.00
"New Brunswick","Breach of probation",897.00,118.87,609.00,97.00
"New Brunswick","Total other Criminal Code traffic violations",552.00,73.15,349.00,18.00
"New Brunswick","Impaired operation (drugs) vehicle, vessel, aircraft",60.00,7.95,26.00,0.00
"New Brunswick","Using firearm in commission of offence",7.00,0.93,4.00,1.00
"New Brunswick","Unlawfully causing bodily harm",0.00,0.00,0.00,0.00
"New Brunswick","Other Controlled Drugs and Substances Act, trafficking",108.00,14.31,55.00,0.00
"New Brunswick","Total Criminal Code traffic violations",2264.00,300.04,1624.00,28.00
"New Brunswick","Other assaults",6.00,0.80,2.00,0.00
"New Brunswick","Other sexual violations",0.00,0.00,0.00,0.00
"New Brunswick","Other Controlled Drugs and Substances Act, possession",120.00,15.90,63.00,2.00
"New Brunswick","Possession, cocaine",85.00,11.26,49.00,0.00
"New Brunswick","Dangerous operation evading police, causing bodily harm",1.00,0.13,0.00,1.00
"New Brunswick","Cannabis, importation and exportation",2.00,0.27,0.00,0.00
"New Brunswick","Leaving Canada to commit offence that is terrorist activity",0.00,0.00,0.00,0.00
"New Brunswick","Robbery to steal a firearm",0.00,0.00,0.00,0.00
"New Brunswick","Parent or guardian procuring sexual activity: person procured under the age of 16 years",0,0,0,0
"New Brunswick","Receive material benefit from sexual services provided by a person under 18 years",0.00,0.00,0.00,0.00
"New Brunswick","Commission or instructing to carry out terrorist activity",0.00,0.00,0.00,0.00
"New Brunswick","Mischief to religious property motivated by hate",1.00,0.13,0.00,0.00
"New Brunswick","Methamphetamines (crystal meth), possession",29.00,3.84,19.00,0.00
"New Brunswick","Total other Criminal Code violations",5432.00,719.87,2309.00,310.00
"New Brunswick","Offensive weapons, prohibited",0.00,0.00,0.00,0.00
"New Brunswick","Corrupting morals",14.00,1.86,0.00,0.00
"New Brunswick","Leaving Canada to facilitate terrorist activity",0.00,0.00,0.00,0.00
"New Brunswick","Criminal negligence causing death",2.00,0.27,0.00,0.00
"New Brunswick","Total sexual violations against children",125.00,16.57,45.00,6.00
"New Brunswick","Hostage-taking",1.00,0.13,1.00,0.00
"New Brunswick","Impaired operation (drugs), causing bodily harm",1.00,0.13,0.00,0.00
"New Brunswick","Dangerous operation, causing bodily harm",9.00,1.19,8.00,0.00
"New Brunswick","Sexual Exploitation of a person with a disability",3.00,0.40,1.00,0.00
"New Brunswick","Weapons possession contrary to order",7.00,0.93,7.00,0.00
"New Brunswick","Attempted murder",9.00,1.19,4.00,0.00
"New Brunswick","Mischief",5768.00,764.40,271.00,83.00
"New Brunswick","Total fail to stop or remain",81.00,10.73,17.00,2.00
"New Brunswick","Total other Federal Statutes",355.00,47.05,129.00,2.00
"New Brunswick","Total drug violations",1638.00,217.07,658.00,68.00
"New Brunswick","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",47.00,6.23,6.00,2.00
"New Brunswick","Heroin, importation and exportation",0.00,0.00,0.00,0.00
"New Brunswick","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"New Brunswick","Total mischief",5769.00,764.53,271.00,83.00
"New Brunswick","Offences against public order (Part II Criminal Code)",9.00,1.19,2.00,0.00
"New Brunswick","Total cannabis, trafficking, production or distribution",294.00,38.96,116.00,12.00
"New Brunswick","Arson, disregard for human life",4.00,0.53,3.00,0.00
"New Brunswick","Failure to comply or refusal (drugs)",0.00,0.00,0.00,0.00
"New Brunswick","Total commodification of sexual activity violations",0.00,0.00,0.00,0.00
"New Brunswick","Instruct offence for criminal organization",0.00,0.00,17.00,0.00
"New Brunswick","Identity fraud",85.00,11.26,19.00,2.00
"New Brunswick","Leaving Canada to commit offence for terrorist group",0.00,0.00,0.00,0.00
"New Brunswick","Counterfeiting",3.00,0.40,4.00,0.00
"New Brunswick","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",137.00,18.16,72.00,0.00
"New Brunswick","Participate in activities of criminal organization",0.00,0.00,0.00,0.00
"New Brunswick","Murder, second degree",6.00,0.80,5.00,0.00
"New Brunswick","Assault, level 1",3945.00,522.81,1349.00,160.00
"New Brunswick","All other Criminal Code (includes Part XII.1 Criminal Code)",301.00,39.89,154.00,34.00
"New Brunswick","Unauthorized importing or exporting of weapons",0.00,0.00,0.00,0.00
"New Brunswick","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",1.00,0.13,1.00,0.00
"New Brunswick","Youth Criminal Justice Act",158.00,20.94,34.00,49.00
"New Brunswick","Impaired operation of motor vehicle, vessel or aircraft",1507.00,199.71,1115.00,8.00
"New Brunswick","Cannabis, trafficking",166.00,22.00,99.00,12.00
"New Brunswick","Procuring - person under 18 years",0.00,0.00,0.00,0.00
"New Brunswick","Bankruptcy Act",0.00,0.00,0.00,0.00
"New Brunswick","Total Immigration and Refugee Protection Act",2.00,0.27,0.00,0.00
"New Brunswick","Total administration of justice violations",2612.00,346.15,1800.00,236.00
"New Brunswick","Theft over $5,000",157.00,20.81,26.00,1.00
"New Brunswick","Nonconsensual distribution of intimate images",0.00,0.00,0.00,0.00
"New Brunswick","Dangerous operation of motor vehicle while street racing",6.00,0.80,0.00,0.00
"New Brunswick","Householder permitting prohibited sexual activity",0.00,0.00,0.00,0.00
"New Brunswick","Escape or helps to escape from lawful custody",15.00,1.99,8.00,2.00
"New Brunswick","Total property crime violations",19565.00,2592.84,2293.00,345.00
"New Brunswick","Utter threats to property or animal",136.00,18.02,8.00,2.00
"New Brunswick","Removal of children from Canada",0.00,0.00,0.00,0.00
"New Brunswick","Public incitement of hatred",0.00,0.00,0.00,0.00
"New Brunswick","Anal intercourse",1.00,0.13,0.00,0.00
"New Brunswick","Total breaking and entering",2808.00,372.13,333.00,72.00
"New Brunswick","Property or service for terrorist activity",0.00,0.00,0.00,0.00
"New Brunswick","Impaired operation, failure to provide blood sample",10.00,1.33,8.00,0.00
"New Brunswick","Theft over $5,000 from a motor vehicle",24.00,3.18,0.00,1.00
"New Brunswick","Trespass at night",161.00,21.34,2.00,7.00
"New Brunswick","Cannabis, production",126.00,16.70,17.00,0.00
"New Brunswick","Child pornography",92.00,12.19,9.00,2.00
"New Brunswick","Voyeurism",15.00,1.99,5.00,0.00
"New Brunswick","Abduction under the age 16",1.00,0.13,0.00,0.00
"New Brunswick","Methylenedioxyamphetamine (ecstasy), trafficking",1.00,0.13,1.00,0.00
"New Brunswick","Assault, level 2, weapon or bodily harm",794.00,105.22,440.00,50.00
"New Brunswick","Breaking and entering",2786.00,369.21,329.00,71.00
"New Brunswick","Canada Shipping Act",4.00,0.53,0.00,0.00
"New Brunswick","Methylenedioxyamphetamine (ecstasy), possession",8.00,1.06,2.00,0.00
"New Brunswick","Unsafe storage of firearms",21.00,2.78,14.00,0.00
"New Brunswick","Forcible confinement or kidnapping",0.00,0.00,0.00,0.00
"New Brunswick","Offences against the person and reputation (Part VIII Criminal Code)",44.00,5.83,13.00,1.00
"New Brunswick","Obstruct public or peace officer",142.00,18.82,101.00,11.00
"New Brunswick","Methylenedioxyamphetamine (ecstasy), importation and exportation",0.00,0.00,0.00,0.00
"New Brunswick","Customs Act",12.00,1.59,1.00,0.00
"New Brunswick","Communicating to provide sexual services for consideration",0.00,0.00,0.00,0.00
"New Brunswick","Firearms Act",26.00,3.45,0.00,1.00
"New Brunswick","Pointing a firearm",15.00,1.99,6.00,0.00
"New Brunswick","Leaving Canada to participate in activity of terrorist group",0.00,0.00,0.00,0.00
"New Brunswick","Methylenedioxyamphetamine (ecstasy), production",0.00,0.00,0.00,0.00
"New Brunswick","Income Tax Act",0.00,0.00,0.00,0.00
"New Brunswick","Total theft of motor vehicle",1010.00,133.85,95.00,45.00
"New Brunswick","Gaming house",0.00,0.00,0.00,0.00
"New Brunswick","Fail to appear",354.00,46.91,258.00,9.00
"New Brunswick","Excise Act",53.00,7.02,29.00,0.00
"New Brunswick","Other violations against the administration of law and justice (Part IV Criminal Code)",108.00,14.31,50.00,5.00
"New Brunswick","Trafficking in persons",0.00,0.00,0.00,0.00
"New Brunswick","Total other violent violations",51.00,6.76,35.00,0.00
"New Brunswick","Luring a child via a computer",29.00,3.84,2.00,1.00
"New Brunswick","Manslaughter",1.00,0.13,1.00,0.00
"New Brunswick","Other Controlled Drugs and Substances Act, production",3.00,0.40,4.00,0.00
"New Brunswick","Methamphetamines (crystal meth), trafficking",21.00,2.78,11.00,0.00
"New Brunswick","Uttering threats",1982.00,262.66,489.00,64.00
"New Brunswick","Advocating/Promoting terrorism offence",0.00,0.00,0.00,0.00
"New Brunswick","Concealing person who carried out terrorist activity that is a terrorism offence for which that person is liable to imprisonment for life",0.00,0.00,0.00,0.00
"New Brunswick","National Defence Act",0.00,0.00,0.00,0.00
"New Brunswick","Total robbery",148.00,19.61,87.00,19.00
"New Brunswick","Abduction under the age 14 contravening a custody order",1.00,0.13,0.00,0.00
"New Brunswick","Dangerous operation of motor vehicle, vessel or aircraft",193.00,25.58,115.00,11.00
"New Brunswick","Identity theft",13.00,1.72,1.00,0.00
"New Brunswick","Obtaining sexual services for consideration",0.00,0.00,0.00,0.00
"New Brunswick","Intimidation of a non-justice participant",12.00,1.59,15.00,0.00
"New Brunswick","Intimidation of a justice system participant or a journalist",1.00,0.13,0.00,0.00
"New Brunswick","Firearm transfers or serial numbers",0.00,0.00,0.00,0.00
"New Brunswick","Advocating genocide",0.00,0.00,0.00,0.00
"New Brunswick","Indecent/Harassing communications",429.00,56.85,11.00,0.00
"New Brunswick","Disorderly houses, gaming and betting",0.00,0.00,0.00,0.00
"New Brunswick","Total, all Criminal Code violations (excluding traffic)",33865.00,4487.94,7548.00,987.00
"New Brunswick","Incest",4.00,0.53,2.00,0.00
"New Brunswick","Dangerous operation of motor vehicle evading police",80.00,10.60,56.00,1.00
"New Brunswick","Homicide",10.00,1.33,7.00,0.00
"New Brunswick","Cocaine, production",0.00,0.00,0.00,0.00
"New Brunswick","Arson",298.00,39.49,21.00,9.00
"New Brunswick","Total Federal Statute violations",2151.00,285.06,821.00,119.00
"New Brunswick","Cocaine, trafficking",114.00,15.11,74.00,2.00
"New Brunswick","Invasion of privacy (Part VI Criminal Code)",1.00,0.13,0.00,0.00
"New Brunswick","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",16.00,2.12,1.00,0.00
"New Brunswick","Firearms documentation or administration",6.00,0.80,1.00,0.00
"New Brunswick","Other Criminal Code traffic violations",8.00,1.06,5.00,1.00
"New Brunswick","Forcible confinement",35.00,4.64,27.00,2.00
"New Brunswick","Attempts, conspiracies, accessories (Part XIII Criminal Code)",34.00,4.51,9.00,0.00
"New Brunswick","Theft $5,000 or under",4202.00,556.87,481.00,54.00
"New Brunswick","Break and enter to steal a firearm from a motor vehicle",8.00,1.06,1.00,1.00
"New Brunswick","Common Bawdy House",0,0,0,0
"New Brunswick","Corrupting morals of a child",0.00,0.00,0.00,0.00
"New Brunswick","Robbery",148.00,19.61,87.00,19.00
"New Brunswick","Trap likely to or causing bodily harm",0.00,0.00,0.00,0.00
"New Brunswick","Bawdy house",0.00,0.00,0.00,0.00
"New Brunswick","Dangerous operation, causing death",3.00,0.40,0.00,0.00
"New Brunswick","Disturb the peace",1426.00,188.98,55.00,5.00
"New Brunswick","Hoax terrorism",0.00,0.00,0.00,0.00
"New Brunswick","Total trafficking in stolen property",18.00,2.39,15.00,1.00
"New Brunswick","Impaired operation, causing death",4.00,0.53,1.00,1.00
"New Brunswick","Other Controlled Drugs and Substances Act, importation and exportation",0.00,0.00,0.00,0.00
"New Brunswick","Explosives causing death or bodily harm",1.00,0.13,2.00,0.00
"New Brunswick","Invitation to sexual touching",22.00,2.92,7.00,1.00
"New Brunswick","Indecent acts",120.00,15.90,17.00,1.00
"New Brunswick","Householder permitting illegal sexual activity: person under the age of 16 years",0,0,0,0
"New Brunswick","Criminal negligence causing bodily harm",5.00,0.66,2.00,0.00
"New Brunswick","Abduction under age 14, by parent or guardian",4.00,0.53,3.00,0.00
"New Brunswick","Procuring",5.00,0.66,1.00,0.00
"New Brunswick","Altering, removing or destroying Vehicle Identification Number (VIN)",1.00,0.13,0.00,0.00
"New Brunswick","Sexual interference",68.00,9.01,34.00,4.00
"New Brunswick","Heroin, production",0.00,0.00,0.00,0.00
"New Brunswick","Extortion",40.00,5.30,7.00,0.00
"New Brunswick","Dangerous operation causing death while street racing",0.00,0.00,0.00,0.00
"New Brunswick","Sexual assault, level 2, weapon or bodily harm",5.00,0.66,2.00,1.00
"New Brunswick","Infanticide",0.00,0.00,0.00,0.00
"New Brunswick","Mischief relating to war memorials",0.00,0.00,0.00,0.00
"New Brunswick","Other prostitution",20.00,2.65,0.00,0.00
"New Brunswick","Shoplifting $5,000 or under",1259.00,166.85,566.00,45.00
"New Brunswick","Obtains or communicates with a person under age 18 for purpose of sex",0.00,0.00,0.00,0.00
"New Brunswick","Assault, level 3, aggravated",55.00,7.29,40.00,6.00
"New Brunswick","Advertising sexual services",0.00,0.00,0.00,0.00
"New Brunswick","Total forcible confinement or kidnapping",38.00,5.04,28.00,2.00
"New Brunswick","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00
"New Brunswick","Total weapons violations",181.00,23.99,96.00,6.00
"New Brunswick","Other offensive weapons",0.00,0.00,0.00,0.00
"New Brunswick","Total abduction",6.00,0.80,3.00,0.00
"New Brunswick","Methamphetamines (crystal meth), importation and exportation",2.00,0.27,0.00,0.00
