"Saguenay, Quebec","Attempted murder",4.00,2.70,2.00,0.00,2.00
"Saguenay, Quebec","Dangerous operation, causing death",..,..,..,..,..
"Saguenay, Quebec","Criminal negligence causing bodily harm",..,..,..,..,..
"Saguenay, Quebec","Arson, disregard for human life",1.00,0.67,1.00,0.00,1.00
"Saguenay, Quebec","Other Controlled Drugs and Substances Act, importation and exportation",0.00,0.00,0.00,0.00,0.00
"Saguenay, Quebec","Criminal harassment",121.00,81.67,28.00,0.00,28.00
"Saguenay, Quebec","Impaired operation of motor vehicle, vessel or aircraft",363.00,245.00,378.00,0.00,378.00
"Saguenay, Quebec","Theft over $5,000 from a motor vehicle",19.00,12.82,2.00,0.00,2.00
"Saguenay, Quebec","Total property crime violations",4473.00,3018.95,404.00,54.00,458.00
"Saguenay, Quebec","Conspire to commit murder",..,..,..,..,..
"Saguenay, Quebec","Heroin, trafficking",..,..,..,..,..
"Saguenay, Quebec","Breach of probation",207.00,139.71,69.00,2.00,71.00
"Saguenay, Quebec","Cocaine, importation and exportation",..,..,..,..,..
"Saguenay, Quebec","Abduction under the age 14, not parent or guardian",..,..,..,..,..
"Saguenay, Quebec","Total other violations causing death",0.00,0.00,0.00,0.00,0.00
"Saguenay, Quebec","Methylenedioxyamphetamine (ecstasy), possession",0,0,0,0,0
"Saguenay, Quebec","Offensive weapons, explosives",1.00,0.67,0.00,1.00,1.00
"Saguenay, Quebec","Pointing a firearm",2.00,1.35,2.00,0.00,2.00
"Saguenay, Quebec","Total cocaine, trafficking, production or distribution",4.00,2.70,2.00,0.00,2.00
"Saguenay, Quebec","Total firearms, use of, discharge, pointing",2.00,1.35,2.00,0.00,2.00
"Saguenay, Quebec","Offensive weapons, restricted",..,..,..,..,..
"Saguenay, Quebec","Removal of children from Canada",..,..,..,..,..
"Saguenay, Quebec","Cannabis, trafficking",43.00,29.02,27.00,9.00,36.00
"Saguenay, Quebec","Anal intercourse",..,..,..,..,..
"Saguenay, Quebec","Disturb the peace",16.00,10.80,7.00,0.00,7.00
"Saguenay, Quebec","Obtains or communicates with a person under age 18 for purpose of sex",0.00,0.00,0.00,0.00,0.00
"Saguenay, Quebec","Excise Act",8.00,5.40,4.00,0.00,4.00
"Saguenay, Quebec","Other violent violations",6.00,4.05,2.00,0.00,2.00
"Saguenay, Quebec","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",2.00,1.35,0.00,0.00,0.00
"Saguenay, Quebec","Total other Criminal Code violations",475.00,320.59,180.00,10.00,190.00
"Saguenay, Quebec","Total cannabis, trafficking, production or distribution",63.00,42.52,34.00,10.00,44.00
"Saguenay, Quebec","Proceeds of crime (Part XII.2 Criminal Code)",..,..,..,..,..
"Saguenay, Quebec","Total other Criminal Code traffic violations",31.00,20.92,16.00,0.00,16.00
"Saguenay, Quebec","Total Immigration and Refugee Protection Act",..,..,..,..,..
"Saguenay, Quebec","Indecent/Harassing communications",43.00,29.02,5.00,0.00,5.00
"Saguenay, Quebec","Dangerous operation of motor vehicle, vessel or aircraft",7.00,4.72,1.00,0.00,1.00
"Saguenay, Quebec","Uttering threats",259.00,174.81,68.00,4.00,72.00
"Saguenay, Quebec","Discharge firearm with intent",..,..,..,..,..
"Saguenay, Quebec","Other federal statutes",1.00,0.67,0.00,0.00,0.00
"Saguenay, Quebec","Impaired operation, failure to provide blood sample",0.00,0.00,1.00,0.00,1.00
"Saguenay, Quebec","Canada Health Act",0.00,0.00,0.00,0.00,0.00
"Saguenay, Quebec","Escape or helps to escape from lawful custody",9.00,6.07,2.00,2.00,4.00
"Saguenay, Quebec","Driving while prohibited",10.00,6.75,10.00,0.00,10.00
"Saguenay, Quebec","Total assaults against a peace officer",40.00,27.00,26.00,1.00,27.00
"Saguenay, Quebec","All other Criminal Code (includes Part XII.1 Criminal Code)",1.00,0.67,0.00,0.00,0.00
"Saguenay, Quebec","Extortion",8.00,5.40,1.00,0.00,1.00
"Saguenay, Quebec","Breaking and entering",936.00,631.73,85.00,5.00,90.00
"Saguenay, Quebec","Theft $5,000 or under from a motor vehicle",642.00,433.30,11.00,3.00,14.00
"Saguenay, Quebec","Abduction under age 14, by parent or guardian",..,..,..,..,..
"Saguenay, Quebec","Impaired operation, causing death",..,..,..,..,..
"Saguenay, Quebec","Theft $5,000 or under",901.00,608.11,61.00,8.00,69.00
"Saguenay, Quebec","Firearm transfers or serial numbers",..,..,..,..,..
"Saguenay, Quebec","Offences against rights of property (Part IX Criminal Code)",1.00,0.67,0.00,0.00,0.00
"Saguenay, Quebec","Other violations against the administration of law and justice (Part IV Criminal Code)",24.00,16.20,8.00,0.00,8.00
"Saguenay, Quebec","Explosives causing death or bodily harm",0.00,0.00,0.00,0.00,0.00
"Saguenay, Quebec","Forcible confinement or kidnapping",14.00,9.45,11.00,0.00,11.00
"Saguenay, Quebec","Assault, level 1",411.00,277.40,116.00,16.00,132.00
"Saguenay, Quebec","Fail to comply with order",103.00,69.52,61.00,4.00,65.00
"Saguenay, Quebec","Gaming house",0,0,0,0,0
"Saguenay, Quebec","Manslaughter",..,..,..,..,..
"Saguenay, Quebec","Other Controlled Drugs and Substances Act, trafficking",18.00,12.15,25.00,1.00,26.00
"Saguenay, Quebec","Other assaults",11.00,7.42,5.00,0.00,5.00
"Saguenay, Quebec","Youth Criminal Justice Act",10.00,6.75,1.00,0.00,1.00
"Saguenay, Quebec","Unauthorized importing or exporting of weapons",..,..,..,..,..
"Saguenay, Quebec","Dangerous operation, causing bodily harm",..,..,..,..,..
"Saguenay, Quebec","Possession of weapons",3.00,2.02,2.00,0.00,2.00
"Saguenay, Quebec","Total, possession, other Controlled Drugs and Substances Act drugs",20.00,13.50,14.00,1.00,15.00
"Saguenay, Quebec","Total, all violations",6779.00,4575.34,1467.00,112.00,1579.00
"Saguenay, Quebec","Child pornography",7.00,4.72,3.00,0.00,3.00
"Saguenay, Quebec","Cocaine, trafficking",4.00,2.70,2.00,0.00,2.00
"Saguenay, Quebec","Abduction under the age 16",..,..,..,..,..
"Saguenay, Quebec","Weapons possession contrary to order",0.00,0.00,0.00,0.00,0.00
"Saguenay, Quebec","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",18.00,12.15,25.00,1.00,26.00
"Saguenay, Quebec","Total impaired driving",376.00,253.77,393.00,0.00,393.00
"Saguenay, Quebec","Possession, cannabis",83.00,56.02,32.00,8.00,40.00
"Saguenay, Quebec","Total robbery",27.00,18.22,11.00,0.00,11.00
"Saguenay, Quebec","Arson",71.00,47.92,8.00,4.00,12.00
"Saguenay, Quebec","Competition Act",..,..,..,..,..
"Saguenay, Quebec","Luring a child via a computer",..,..,..,..,..
"Saguenay, Quebec","Total Criminal Code traffic violations",407.00,274.70,409.00,0.00,409.00
"Saguenay, Quebec","Other violations related to gaming and betting",..,..,..,..,..
"Saguenay, Quebec","Customs Act",1.00,0.67,0.00,0.00,0.00
"Saguenay, Quebec","Other prostitution",2.00,1.35,0.00,0.00,0.00
"Saguenay, Quebec","Disorderly houses, gaming and betting",0,0,0,0,0
"Saguenay, Quebec","Offences against the person and reputation (Part VIII Criminal Code)",..,..,..,..,..
"Saguenay, Quebec","Bankruptcy Act",4.00,2.70,1.00,0.00,1.00
"Saguenay, Quebec","Total administration of justice violations",354.00,238.92,147.00,8.00,155.00
"Saguenay, Quebec","Total sexual violations against children",..,..,..,..,..
"Saguenay, Quebec","Corrupting morals of a child",..,..,..,..,..
"Saguenay, Quebec","Criminal negligence causing death",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Offensive weapons, restricted",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Total firearms, use of, discharge, pointing",7.00,5.10,0.00,0.00,0.00
"Prince Edward Island","Removal of children from Canada",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Pointing a firearm",6.00,4.37,0.00,0.00,0.00
"Prince Edward Island","Total cocaine, trafficking, production or distribution",17.00,12.39,13.00,0.00,13.00
"Prince Edward Island","Disturb the peace",1400.00,1020.25,24.00,7.00,31.00
"Prince Edward Island","Anal intercourse",..,..,..,..,..
"Prince Edward Island","Cannabis, trafficking",52.00,37.90,35.00,2.00,37.00
"Prince Edward Island","Obtains or communicates with a person under age 18 for purpose of sex",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",27.00,19.68,0.00,0.00,0.00
"Prince Edward Island","Total other Criminal Code violations",2326.00,1695.08,224.00,26.00,250.00
"Prince Edward Island","Excise Act",18.00,13.12,1.00,0.00,1.00
"Prince Edward Island","Other violent violations",9.00,6.56,0.00,0.00,0.00
"Prince Edward Island","Cocaine, importation and exportation",..,..,..,..,..
"Prince Edward Island","Abduction under the age 14, not parent or guardian",3.00,2.19,1.00,0.00,1.00
"Prince Edward Island","Breach of probation",466.00,339.60,103.00,7.00,110.00
"Prince Edward Island","Offensive weapons, explosives",2.00,1.46,0.00,0.00,0.00
"Prince Edward Island","Total other violations causing death",1.00,0.73,0.00,0.00,0.00
"Prince Edward Island","Driving while prohibited",48.00,34.98,37.00,0.00,37.00
"Prince Edward Island","Breaking and entering",1033.00,752.80,127.00,36.00,163.00
"Prince Edward Island","Theft $5,000 or under from a motor vehicle",931.00,678.47,18.00,6.00,24.00
"Prince Edward Island","All other Criminal Code (includes Part XII.1 Criminal Code)",24.00,17.49,2.00,0.00,2.00
"Prince Edward Island","Total assaults against a peace officer",19.00,13.85,18.00,2.00,20.00
"Prince Edward Island","Extortion",18.00,13.12,3.00,0.00,3.00
"Prince Edward Island","Theft $5,000 or under",1898.00,1383.17,91.00,17.00,108.00
"Prince Edward Island","Abduction under age 14, by parent or guardian",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Impaired operation, causing death",..,..,..,..,..
"Prince Edward Island","Offences against rights of property (Part IX Criminal Code)",21.00,15.30,5.00,1.00,6.00
"Prince Edward Island","Other violations against the administration of law and justice (Part IV Criminal Code)",71.00,51.74,13.00,0.00,13.00
"Prince Edward Island","Firearm transfers or serial numbers",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Total cannabis, trafficking, production or distribution",90.00,65.59,56.00,2.00,58.00
"Prince Edward Island","Total other Criminal Code traffic violations",121.00,88.18,77.00,0.00,77.00
"Prince Edward Island","Proceeds of crime (Part XII.2 Criminal Code)",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Heroin, importation and exportation",..,..,..,..,..
"Prince Edward Island","Uttering threats",780.00,568.43,131.00,16.00,147.00
"Prince Edward Island","Discharge firearm with intent",..,..,..,..,..
"Prince Edward Island","Total Immigration and Refugee Protection Act",3.00,2.19,0.00,0.00,0.00
"Prince Edward Island","Indecent/Harassing communications",225.00,163.97,2.00,0.00,2.00
"Prince Edward Island","Dangerous operation of motor vehicle, vessel or aircraft",30.00,21.86,25.00,0.00,25.00
"Prince Edward Island","Canada Health Act",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Escape or helps to escape from lawful custody",4.00,2.92,2.00,2.00,4.00
"Prince Edward Island","Other federal statutes",15.00,10.93,1.00,0.00,1.00
"Prince Edward Island","Impaired operation, failure to provide blood sample",3.00,2.19,1.00,0.00,1.00
"Prince Edward Island","Dangerous operation, causing bodily harm",2.00,1.46,1.00,0.00,1.00
"Prince Edward Island","Unauthorized importing or exporting of weapons",..,..,..,..,..
"Prince Edward Island","Total, possession, other Controlled Drugs and Substances Act drugs",27.00,19.68,2.00,2.00,4.00
"Prince Edward Island","Possession of weapons",29.00,21.13,11.00,1.00,12.00
"Prince Edward Island","Intimidation of a justice system participant or a journalist",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Cocaine, trafficking",17.00,12.39,13.00,0.00,13.00
"Prince Edward Island","Abduction under the age 16",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Total, all violations",13068.00,9523.32,1873.00,228.00,2101.00
"Prince Edward Island","Child pornography",9.00,6.56,0.00,0.00,0.00
"Prince Edward Island","Explosives causing death or bodily harm",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Forcible confinement or kidnapping",0.00,0.00,1.00,0.00,1.00
"Prince Edward Island","Fail to comply with order",38.00,27.69,13.00,2.00,15.00
"Prince Edward Island","Assault, level 1",931.00,678.47,243.00,38.00,281.00
"Prince Edward Island","Manslaughter",..,..,..,..,..
"Prince Edward Island","Other Controlled Drugs and Substances Act, trafficking",7.00,5.10,2.00,0.00,2.00
"Prince Edward Island","Other assaults",7.00,5.10,0.00,0.00,0.00
"Prince Edward Island","Youth Criminal Justice Act",39.00,28.42,3.00,0.00,3.00
"Prince Edward Island","Customs Act",..,..,..,..,..
"Prince Edward Island","Other violations related to gaming and betting",..,..,..,..,..
"Prince Edward Island","Offences against the person and reputation (Part VIII Criminal Code)",18.00,13.12,0.00,0.00,0.00
"Prince Edward Island","Disorderly houses, gaming and betting",..,..,..,..,..
"Prince Edward Island","Other prostitution",..,..,..,..,..
"Prince Edward Island","Participate in activity of terrorist group",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Freezing of property, disclosure or audit",..,..,..,..,..
"Prince Edward Island","Corrupting morals of a child",..,..,..,..,..
"Prince Edward Island","Bankruptcy Act",1.00,0.73,0.00,0.00,0.00
"Prince Edward Island","Total administration of justice violations",624.00,454.74,153.00,12.00,165.00
"Prince Edward Island","Total sexual violations against children",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Criminal negligence causing death",1.00,0.73,0.00,0.00,0.00
"Prince Edward Island","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",7.00,5.10,2.00,0.00,2.00
"Prince Edward Island","Weapons possession contrary to order",2.00,1.46,2.00,1.00,3.00
"Prince Edward Island","Total impaired driving",609.00,443.81,367.00,0.00,367.00
"Prince Edward Island","Competition Act",..,..,..,..,..
"Prince Edward Island","Total robbery",18.00,13.12,10.00,1.00,11.00
"Prince Edward Island","Possession, cannabis",123.00,89.64,19.00,5.00,24.00
"Prince Edward Island","Arson",41.00,29.88,7.00,4.00,11.00
"Prince Edward Island","Total Criminal Code traffic violations",730.00,531.99,444.00,0.00,444.00
"Prince Edward Island","Luring a child via a computer",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","National Defence Act",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Bawdy house",..,..,..,..,..
"Prince Edward Island","Unlawfully causing bodily harm",5.00,3.64,4.00,0.00,4.00
"Prince Edward Island","Cannabis, importation and exportation",1.00,0.73,1.00,0.00,1.00
"Prince Edward Island","Weapons trafficking",..,..,..,..,..
"Prince Edward Island","Total violent Criminal Code violations",2497.00,1819.69,549.00,74.00,623.00
"Prince Edward Island","Heroin, possession",..,..,..,..,..
"Prince Edward Island","Indecent acts",36.00,26.24,3.00,0.00,3.00
"Prince Edward Island","Mischief",2052.00,1495.40,58.00,18.00,76.00
"Prince Edward Island","Unsafe storage of firearms",12.00,8.75,4.00,0.00,4.00
"Prince Edward Island","Total other Federal Statutes",136.00,99.11,9.00,1.00,10.00
"Prince Edward Island","Assault, level 2, weapon or bodily harm",99.00,72.15,64.00,11.00,75.00
"Prince Edward Island","Offences against public order (Part II Criminal Code)",14.00,10.20,0.00,0.00,0.00
"Prince Edward Island","Trespass at night",15.00,10.93,3.00,0.00,3.00
"Prince Edward Island","Shoplifting over $5,000",3.00,2.19,1.00,0.00,1.00
"Prince Edward Island","Fraud",403.00,293.69,76.00,7.00,83.00
"Prince Edward Island","Homicide",1.00,0.73,1.00,0.00,1.00
"Prince Edward Island","Possession, cocaine",9.00,6.56,7.00,0.00,7.00
"Prince Edward Island","Total theft over $5,000 (non-motor vehicle)",66.00,48.10,19.00,1.00,20.00
"Prince Edward Island","Attempts, conspiracies, accessories (Part XIII Criminal Code)",8.00,5.83,1.00,0.00,1.00
"Prince Edward Island","Total, all Criminal Code violations (including traffic)",12620.00,9196.84,1762.00,218.00,1980.00
"Prince Edward Island","Other related violations causing death",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Total Federal Statute violations",448.00,326.48,111.00,10.00,121.00
"Prince Edward Island","Impaired operation, causing bodily harm",4.00,2.92,3.00,0.00,3.00
"Prince Edward Island","Total other assaults",15.00,10.93,4.00,0.00,4.00
"Prince Edward Island","Murder, first degree",..,..,..,..,..
"Prince Edward Island","Firearms documentation or administration",8.00,5.83,1.00,0.00,1.00
"Prince Edward Island","Murder, second degree",1.00,0.73,1.00,0.00,1.00
"Prince Edward Island","Total fail to stop or remain",26.00,18.95,7.00,0.00,7.00
"Prince Edward Island","Obstruct public or peace officer",16.00,11.66,5.00,2.00,7.00
"Prince Edward Island","Prisoner unlawfully at large",40.00,29.15,21.00,1.00,22.00
"Prince Edward Island","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",11.00,8.02,0.00,0.00,0.00
"Prince Edward Island","Other sexual violations",21.00,15.30,3.00,0.00,3.00
"Prince Edward Island","Total drug violations",273.00,198.95,99.00,9.00,108.00
"Prince Edward Island","Total other violations",213.00,155.22,19.00,3.00,22.00
"Prince Edward Island","Total theft under $5,000 (non-motor vehicle)",3110.00,2266.42,179.00,35.00,214.00
"Prince Edward Island","Sexual assault, level 3, aggravated",..,..,..,..,..
"Prince Edward Island","Sexual exploitation",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Hostage-taking",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Invitation to sexual touching",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Total prostitution",1.00,0.73,0.00,0.00,0.00
"Prince Edward Island","Total theft of motor vehicle",270.00,196.76,38.00,13.00,51.00
"Prince Edward Island","Other offensive weapons",5.00,3.64,0.00,0.00,0.00
"Prince Edward Island","Offences relating to currency (Part XII Criminal Code)",11.00,8.02,0.00,0.00,0.00
"Prince Edward Island","Dangerous operation evading police, causing bodily harm",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Impaired operation, failure to provide breath sample",43.00,31.34,40.00,0.00,40.00
"Prince Edward Island","Sexual interference",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Total abduction",4.00,2.92,1.00,0.00,1.00
"Prince Edward Island","Using firearm in commission of offence",1.00,0.73,0.00,0.00,0.00
"Prince Edward Island","Total possession of stolen property",92.00,67.05,41.00,4.00,45.00
"Prince Edward Island","Total mischief",2052.00,1495.40,58.00,18.00,76.00
"Prince Edward Island","Assault, level 3, aggravated",2.00,1.46,3.00,0.00,3.00
"Prince Edward Island","Commission or instructing to carry out terrorist activity",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Fail to appear",5.00,3.64,1.00,0.00,1.00
"Prince Edward Island","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Firearms and other offensive weapons (Part III Criminal Code)",7.00,5.10,0.00,0.00,0.00
"Prince Edward Island","Counterfeiting",21.00,15.30,10.00,2.00,12.00
"Prince Edward Island","Firearms Act",13.00,9.47,2.00,0.00,2.00
"Prince Edward Island","Other Controlled Drugs and Substances Act, possession",27.00,19.68,2.00,2.00,4.00
"Prince Edward Island","Dangerous operation of motor vehicle evading police",6.00,4.37,5.00,0.00,5.00
"Prince Edward Island","Instruct offence for criminal organization",..,..,..,..,..
"Prince Edward Island","Income Tax Act",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Abduction under the age 14 contravening a custody order",1.00,0.73,0.00,0.00,0.00
"Prince Edward Island","Total breaking and entering",1033.00,752.80,127.00,36.00,163.00
"Prince Edward Island","Corrupting morals",4.00,2.92,0.00,0.00,0.00
"Prince Edward Island","Commit offence for criminal organization",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Total, all Criminal Code violations (excluding traffic)",11890.00,8664.85,1318.00,218.00,1536.00
"Prince Edward Island","Theft over $5,000",47.00,34.25,18.00,1.00,19.00
"Prince Edward Island","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Sexual assault, level 1",138.00,100.57,33.00,6.00,39.00
"Prince Edward Island","Sexual assault, level 2, weapon or bodily harm",1.00,0.73,0.00,0.00,0.00
"Prince Edward Island","Total weapons violations",58.00,42.27,18.00,2.00,20.00
"Prince Edward Island","Total forcible confinement or kidnapping",0.00,0.00,1.00,0.00,1.00
"Prince Edward Island","Robbery",18.00,13.12,10.00,1.00,11.00
"Prince Edward Island","Arson, disregard for human life",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Property or service for terrorist activity",..,..,..,..,..
"Prince Edward Island","Other Controlled Drugs and Substances Act, importation and exportation",..,..,..,..,..
"Prince Edward Island","Criminal negligence causing bodily harm",3.00,2.19,0.00,0.00,0.00
"Prince Edward Island","Total property crime violations",7067.00,5150.09,545.00,118.00,663.00
"Prince Edward Island","Criminal harassment",208.00,151.58,32.00,0.00,32.00
"Prince Edward Island","Impaired operation of motor vehicle, vessel or aircraft",559.00,407.37,323.00,0.00,323.00
"Prince Edward Island","Theft over $5,000 from a motor vehicle",16.00,11.66,0.00,0.00,0.00
"Prince Edward Island","Heroin, trafficking",..,..,..,..,..
"Prince Edward Island","Conspire to commit murder",0.00,0.00,0.00,0.00,0.00
"Prince Edward Island","Facilitate terrorist activity",..,..,..,..,..
