"Sudbury, Ontario","Criminal negligence causing death",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Altering, removing or destroying Vehicle Identification Number (VIN)",..,..,..,..,..
"Sudbury, Ontario","Corrupting morals of a child",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Total sexual violations against children",1.00,0.61,0.00,0.00,0.00
"Sudbury, Ontario","Total administration of justice violations",928.00,564.74,724.00,168.00,892.00
"Sudbury, Ontario","Bankruptcy Act",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",9.00,5.48,2.00,3.00,5.00
"Sudbury, Ontario","Disorderly houses, gaming and betting",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Other prostitution",36.00,21.91,35.00,0.00,35.00
"Sudbury, Ontario","Participate in activity of terrorist group",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Methamphetamines (crystal meth), importation and exportation",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Customs Act",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Other violations related to gaming and betting",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Possession, cocaine",40.00,24.34,56.00,1.00,57.00
"Sudbury, Ontario","Homicide",4.00,2.43,3.00,1.00,4.00
"Sudbury, Ontario","Attempts, conspiracies, accessories (Part XIII Criminal Code)",2.00,1.22,3.00,0.00,3.00
"Sudbury, Ontario","Total theft over $5,000 (non-motor vehicle)",43.00,26.17,6.00,1.00,7.00
"Sudbury, Ontario","Trespass at night",2.00,1.22,2.00,0.00,2.00
"Sudbury, Ontario","Offences against public order (Part II Criminal Code)",1.00,0.61,1.00,0.00,1.00
"Sudbury, Ontario","Dangerous operation of motor vehicle while street racing",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Fraud",358.00,217.86,83.00,2.00,85.00
"Sudbury, Ontario","Shoplifting over $5,000",1.00,0.61,0.00,0.00,0.00
"Sudbury, Ontario","Identity theft",..,..,..,..,..
"Sudbury, Ontario","Assault, level 2, weapon or bodily harm",326.00,198.39,170.00,62.00,232.00
"Sudbury, Ontario","Robbery to steal a firearm",..,..,..,..,..
"Sudbury, Ontario","Total other Federal Statutes",6.00,3.65,1.00,0.00,1.00
"Sudbury, Ontario","Unsafe storage of firearms",1.00,0.61,0.00,0.00,0.00
"Sudbury, Ontario","Precursor or equipment (crystal meth, ecstasy)",..,..,..,..,..
"Sudbury, Ontario","Heroin, possession",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Indecent acts",10.00,6.09,4.00,0.00,4.00
"Sudbury, Ontario","Mischief",1522.00,926.22,100.00,77.00,177.00
"Sudbury, Ontario","Breaking and entering to steal a firearm",..,..,..,..,..
"Sudbury, Ontario","Trap likely to or causing bodily harm",..,..,..,..,..
"Sudbury, Ontario","Bawdy house",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Unlawfully causing bodily harm",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","National Defence Act",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Cannabis, importation and exportation",6.00,3.65,8.00,1.00,9.00
"Sudbury, Ontario","Weapons trafficking",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Public incitement of hatred",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Total violent Criminal Code violations",1885.00,1147.12,840.00,275.00,1115.00
"Sudbury, Ontario","Advocating genocide",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Dangerous operation evading police, causing bodily harm",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Identity fraud",..,..,..,..,..
"Sudbury, Ontario","Other offensive weapons",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Offences relating to currency (Part XII Criminal Code)",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Invitation to sexual touching",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Total theft of motor vehicle",370.00,225.16,44.00,20.00,64.00
"Sudbury, Ontario","Total prostitution",37.00,22.52,36.00,0.00,36.00
"Sudbury, Ontario","Sexual exploitation",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Bestiality, commit or compel person",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Hostage-taking",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Total theft under $5,000 (non-motor vehicle)",2617.00,1592.59,275.00,106.00,381.00
"Sudbury, Ontario","Sexual assault, level 3, aggravated",2.00,1.22,2.00,0.00,2.00
"Sudbury, Ontario","Total drug violations",446.00,271.42,561.00,48.00,609.00
"Sudbury, Ontario","Total other violations",111.00,67.55,75.00,17.00,92.00
"Sudbury, Ontario","Obstruct public or peace officer",60.00,36.51,53.00,10.00,63.00
"Sudbury, Ontario","Total fail to stop or remain",7.00,4.26,7.00,0.00,7.00
"Sudbury, Ontario","Prisoner unlawfully at large",16.00,9.74,16.00,0.00,16.00
"Sudbury, Ontario","Murder, second degree",3.00,1.83,2.00,1.00,3.00
"Sudbury, Ontario","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",1.00,0.61,0.00,0.00,0.00
"Sudbury, Ontario","Other sexual violations",5.00,3.04,0.00,0.00,0.00
"Sudbury, Ontario","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Murder, first degree",1.00,0.61,1.00,0.00,1.00
"Sudbury, Ontario","Impaired operation, causing bodily harm",5.00,3.04,5.00,0.00,5.00
"Sudbury, Ontario","Total other assaults",20.00,12.17,7.00,2.00,9.00
"Sudbury, Ontario","Making sexually explicit material available to children",..,..,..,..,..
"Sudbury, Ontario","Firearms documentation or administration",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Incest",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Total, all Criminal Code violations (including traffic)",9406.00,5724.06,2730.00,757.00,3487.00
"Sudbury, Ontario","Methylenedioxyamphetamine (ecstasy), production",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Other related violations causing death",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Total Federal Statute violations",559.00,340.18,566.00,148.00,714.00
"Sudbury, Ontario","Sexual assault, level 2, weapon or bodily harm",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Total weapons violations",77.00,46.86,71.00,15.00,86.00
"Sudbury, Ontario","Total forcible confinement or kidnapping",23.00,14.00,19.00,2.00,21.00
"Sudbury, Ontario","Impaired operation (drugs) vehicle, vessel, aircraft",..,..,..,..,..
"Sudbury, Ontario","Robbery",132.00,80.33,47.00,29.00,76.00
"Sudbury, Ontario","Corrupting morals",1.00,0.61,1.00,0.00,1.00
"Sudbury, Ontario","Commit offence for criminal organization",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Total, all Criminal Code violations (excluding traffic)",9082.00,5526.89,2426.00,750.00,3176.00
"Sudbury, Ontario","Methylenedioxyamphetamine (ecstasy), importation and exportation",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Theft over $5,000",37.00,22.52,5.00,1.00,6.00
"Sudbury, Ontario","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Sexual assault, level 1",127.00,77.29,34.00,13.00,47.00
"Sudbury, Ontario","Income Tax Act",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Abduction under the age 14 contravening a custody order",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Total breaking and entering",946.00,575.69,85.00,39.00,124.00
"Sudbury, Ontario","Dangerous operation of motor vehicle evading police",13.00,7.91,12.00,2.00,14.00
"Sudbury, Ontario","Other Controlled Drugs and Substances Act, possession",41.00,24.95,47.00,2.00,49.00
"Sudbury, Ontario","Firearms Act",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Impaired operation (drugs), causing death",..,..,..,..,..
"Sudbury, Ontario","Instruct offence for criminal organization",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Hoax terrorism",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Counterfeiting",7.00,4.26,6.00,0.00,6.00
"Sudbury, Ontario","Firearms and other offensive weapons (Part III Criminal Code)",10.00,6.09,1.00,0.00,1.00
"Sudbury, Ontario","Fail to appear",194.00,118.06,162.00,29.00,191.00
"Sudbury, Ontario","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Commission or instructing to carry out terrorist activity",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Assault, level 3, aggravated",19.00,11.56,19.00,4.00,23.00
"Sudbury, Ontario","Total mischief",1522.00,926.22,100.00,77.00,177.00
"Sudbury, Ontario","Other Controlled Drugs and Substances Act, production",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Total possession of stolen property",83.00,50.51,61.00,14.00,75.00
"Sudbury, Ontario","Using firearm in commission of offence",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Impaired operation, failure to provide breath sample",5.00,3.04,5.00,0.00,5.00
"Sudbury, Ontario","Total abduction",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Sexual interference",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Dangerous operation, causing death",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Trafficking in persons",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Attempted murder",6.00,3.65,5.00,0.00,5.00
"Sudbury, Ontario","Causing death by criminal negligence while street racing",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Cannabis, production",4.00,2.43,0.00,0.00,0.00
"Sudbury, Ontario","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",1.00,0.61,1.00,0.00,1.00
"Sudbury, Ontario","Total other violent violations",19.00,11.56,8.00,5.00,13.00
"Sudbury, Ontario","Canada Shipping Act",1.00,0.61,1.00,0.00,1.00
"Sudbury, Ontario","Kidnapping",..,..,..,..,..
"Sudbury, Ontario","Causing bodily harm by criminal negligence while street racing",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Shoplifting $5,000 or under",475.00,289.06,199.00,83.00,282.00
"Sudbury, Ontario","Procuring",1.00,0.61,1.00,0.00,1.00
"Sudbury, Ontario","Offensive weapons, prohibited",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Sexual Exploitation of a person with a disability",..,..,..,..,..
"Sudbury, Ontario","Other Criminal Code traffic violations",1.00,0.61,1.00,0.00,1.00
"Sudbury, Ontario","Participate in activities of criminal organization",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Facilitate terrorist activity",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Heroin, trafficking",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Conspire to commit murder",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Total property crime violations",6005.00,3654.37,658.00,271.00,929.00
"Sudbury, Ontario","Betting house",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Theft over $5,000 from a motor vehicle",5.00,3.04,1.00,0.00,1.00
"Sudbury, Ontario","Intimidation of a non-justice participant",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Impaired operation of motor vehicle, vessel or aircraft",197.00,119.89,192.00,0.00,192.00
"Sudbury, Ontario","Criminal harassment",95.00,57.81,65.00,4.00,69.00
"Sudbury, Ontario","Utter threats to property or animal",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Other Controlled Drugs and Substances Act, importation and exportation",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Total trafficking in stolen property",..,..,..,..,..
"Sudbury, Ontario","Arson, disregard for human life",5.00,3.04,2.00,5.00,7.00
"Sudbury, Ontario","Property or service for terrorist activity",0.00,0.00,0.00,0.00,0.00
"Sudbury, Ontario","Criminal negligence causing bodily harm",1.00,0.61,0.00,0.00,0.00
"Sherbrooke, Quebec","Facilitate terrorist activity",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Conspire to commit murder",1.00,0.55,0.00,0.00,0.00
"Sherbrooke, Quebec","Heroin, trafficking",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Betting house",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Theft over $5,000 from a motor vehicle",6.00,3.32,1.00,0.00,1.00
"Sherbrooke, Quebec","Intimidation of a non-justice participant",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Utter threats to property or animal",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Impaired operation of motor vehicle, vessel or aircraft",392.00,216.60,334.00,3.00,337.00
"Sherbrooke, Quebec","Criminal harassment",109.00,60.23,35.00,1.00,36.00
"Sherbrooke, Quebec","Total property crime violations",5756.00,3180.55,695.00,88.00,783.00
"Sherbrooke, Quebec","Criminal negligence causing bodily harm",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Total trafficking in stolen property",..,..,..,..,..
"Sherbrooke, Quebec","Other Controlled Drugs and Substances Act, importation and exportation",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Property or service for terrorist activity",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Arson, disregard for human life",1.00,0.55,1.00,0.00,1.00
"Sherbrooke, Quebec","Attempted murder",3.00,1.66,3.00,0.00,3.00
"Sherbrooke, Quebec","Cannabis, production",24.00,13.26,17.00,0.00,17.00
"Sherbrooke, Quebec","Causing death by criminal negligence while street racing",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Dangerous operation, causing death",1.00,0.55,2.00,0.00,2.00
"Sherbrooke, Quebec","Trafficking in persons",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Canada Shipping Act",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Total other violent violations",34.00,18.79,12.00,3.00,15.00
"Sherbrooke, Quebec","Sexual Exploitation of a person with a disability",..,..,..,..,..
"Sherbrooke, Quebec","Other Criminal Code traffic violations",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Causing bodily harm by criminal negligence while street racing",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Kidnapping",..,..,..,..,..
"Sherbrooke, Quebec","Shoplifting $5,000 or under",443.00,244.79,193.00,9.00,202.00
"Sherbrooke, Quebec","Procuring",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Offensive weapons, prohibited",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Participate in activities of criminal organization",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Firearms and other offensive weapons (Part III Criminal Code)",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Counterfeiting",10.00,5.53,2.00,3.00,5.00
"Sherbrooke, Quebec","Fail to appear",3.00,1.66,3.00,0.00,3.00
"Sherbrooke, Quebec","Invasion of privacy (Part VI Criminal Code)",1.00,0.55,0.00,0.00,0.00
"Sherbrooke, Quebec","Assault, level 3, aggravated",5.00,2.76,0.00,0.00,0.00
"Sherbrooke, Quebec","Commission or instructing to carry out terrorist activity",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Total mischief",1146.00,633.24,43.00,14.00,57.00
"Sherbrooke, Quebec","Other Controlled Drugs and Substances Act, production",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Using firearm in commission of offence",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Total possession of stolen property",60.00,33.15,33.00,8.00,41.00
"Sherbrooke, Quebec","Total abduction",2.00,1.11,0.00,0.00,0.00
"Sherbrooke, Quebec","Sexual interference",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Impaired operation, failure to provide breath sample",11.00,6.08,10.00,0.00,10.00
"Sherbrooke, Quebec","Robbery",108.00,59.68,50.00,4.00,54.00
"Sherbrooke, Quebec","Total weapons violations",25.00,13.81,4.00,2.00,6.00
"Sherbrooke, Quebec","Sexual assault, level 2, weapon or bodily harm",2.00,1.11,0.00,0.00,0.00
"Sherbrooke, Quebec","Total forcible confinement or kidnapping",18.00,9.95,18.00,0.00,18.00
"Sherbrooke, Quebec","Impaired operation (drugs) vehicle, vessel, aircraft",..,..,..,..,..
"Sherbrooke, Quebec","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Methylenedioxyamphetamine (ecstasy), importation and exportation",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Sexual assault, level 1",77.00,42.55,14.00,2.00,16.00
"Sherbrooke, Quebec","Theft over $5,000",84.00,46.42,9.00,0.00,9.00
"Sherbrooke, Quebec","Commit offence for criminal organization",2.00,1.11,2.00,0.00,2.00
"Sherbrooke, Quebec","Corrupting morals",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Total, all Criminal Code violations (excluding traffic)",8689.00,4801.22,1983.00,194.00,2177.00
"Sherbrooke, Quebec","Total breaking and entering",1250.00,690.70,115.00,28.00,143.00
"Sherbrooke, Quebec","Income Tax Act",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Abduction under the age 14 contravening a custody order",1.00,0.55,0.00,0.00,0.00
"Sherbrooke, Quebec","Hoax terrorism",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Instruct offence for criminal organization",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Dangerous operation of motor vehicle evading police",13.00,7.18,5.00,0.00,5.00
"Sherbrooke, Quebec","Other Controlled Drugs and Substances Act, possession",45.00,24.87,17.00,3.00,20.00
"Sherbrooke, Quebec","Impaired operation (drugs), causing death",..,..,..,..,..
"Sherbrooke, Quebec","Firearms Act",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Total other violations",79.00,43.65,28.00,5.00,33.00
"Sherbrooke, Quebec","Total drug violations",526.00,290.65,263.00,48.00,311.00
"Sherbrooke, Quebec","Other sexual violations",23.00,12.71,6.00,2.00,8.00
"Sherbrooke, Quebec","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Dangerous operation evading police, causing death",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Total fail to stop or remain",531.00,293.41,8.00,0.00,8.00
"Sherbrooke, Quebec","Obstruct public or peace officer",19.00,10.50,9.00,1.00,10.00
"Sherbrooke, Quebec","Prisoner unlawfully at large",28.00,15.47,27.00,0.00,27.00
"Sherbrooke, Quebec","Murder, second degree",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Firearms documentation or administration",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Total other assaults",5.00,2.76,1.00,0.00,1.00
"Sherbrooke, Quebec","Impaired operation, causing bodily harm",10.00,5.53,8.00,0.00,8.00
"Sherbrooke, Quebec","Making sexually explicit material available to children",..,..,..,..,..
"Sherbrooke, Quebec","Murder, first degree",1.00,0.55,0.00,0.00,0.00
"Sherbrooke, Quebec","Methylenedioxyamphetamine (ecstasy), production",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Total Federal Statute violations",756.00,417.74,289.00,126.00,415.00
"Sherbrooke, Quebec","Other related violations causing death",0.00,0.00,0.00,0.00,0.00
"Sherbrooke, Quebec","Total, all Criminal Code violations (including traffic)",9716.00,5368.70,2389.00,198.00,2587.00
"Sherbrooke, Quebec","Incest",0.00,0.00,0.00,0.00,0.00
