"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"Quebec","Total other violations",4524.00,60.03,1922.00,179.00
"Quebec","Total, all Criminal Code violations (excluding traffic)",406594.00,5395.41,72164.00,8595.00
"Quebec","Participate in activity of terrorist group",1.00,0.01,0.00,0.00
"Quebec","Theft over $5,000 from a motor vehicle",1764.00,23.41,45.00,5.00
"Quebec","Cocaine, trafficking",1052.00,13.96,1026.00,40.00
"Quebec","Impaired operation, causing bodily harm",444.00,5.89,363.00,0.00
"Quebec","Total other assaults",496.00,6.58,214.00,30.00
"Quebec","Other prostitution",1502.00,19.93,941.00,5.00
"Quebec","Conspire to commit murder",9.00,0.12,3.00,0.00
"Quebec","Total mischief",48057.00,637.71,2145.00,477.00
"Quebec","Obstruct public or peace officer",1603.00,21.27,1028.00,72.00
"Quebec","Heroin, trafficking",53.00,0.70,52.00,0.00
"Quebec","Other violations related to gaming and betting",7.00,0.09,10.00,0.00
"Quebec","Income Tax Act",5.00,0.07,4.00,0.00
"Quebec","Total theft under $5,000 (non-motor vehicle)",111426.00,1478.60,11075.00,1227.00
"Quebec","Gaming house",7.00,0.09,1.00,0.00
"Quebec","Cannabis, production",3180.00,42.20,1189.00,24.00
"Quebec","Total, all violations",461780.00,6127.71,102064.00,10427.00
"Quebec","Other Controlled Drugs and Substances Act, possession",1294.00,17.17,632.00,109.00
"Quebec","Canada Shipping Act",134.00,1.78,104.00,1.00
"Quebec","Total Immigration and Refugee Protection Act",229.00,3.04,55.00,0.00
"Quebec","Explosives causing death or bodily harm",3.00,0.04,1.00,0.00
"Quebec","Total theft over $5,000 (non-motor vehicle)",4831.00,64.11,400.00,25.00
"Quebec","Other offensive weapons",52.00,0.69,20.00,3.00
"Quebec","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",199.00,2.64,25.00,3.00
"Quebec","Escape or helps to escape from lawful custody",305.00,4.05,115.00,131.00
"Quebec","Offensive weapons, restricted",0.00,0.00,0.00,0.00
"Quebec","Total impaired driving",18338.00,243.34,16844.00,0.00
"Quebec","Abduction under age 14, by parent or guardian",19.00,0.25,5.00,1.00
"Quebec","Luring a child via a computer",3.00,0.04,0.00,0.00
"Quebec","Hostage-taking",2.00,0.03,1.00,0.00
"Quebec","Total forcible confinement or kidnapping",1073.00,14.24,616.00,51.00
"Quebec","Abduction under the age 16",3.00,0.04,2.00,0.00
"Quebec","Disturb the peace",558.00,7.40,268.00,9.00
"Quebec","Total fail to stop or remain",9166.00,121.63,423.00,0.00
"Quebec","Obtains or communicates with a person under age 18 for purpose of sex",30.00,0.40,9.00,1.00
"Quebec","Removal of children from Canada",1.00,0.01,0.00,0.00
"Quebec","Heroin, importation and exportation",10.00,0.13,6.00,0.00
"Alberta","Attempts, conspiracies, accessories (Part XIII Criminal Code)",66.00,2.04,25.00,6.00
"Alberta","Other Controlled Drugs and Substances Act, trafficking",411.00,12.69,285.00,21.00
"Alberta","Offences relating to currency (Part XII Criminal Code)",65.00,2.01,0.00,0.00
"Alberta","Total abduction",79.00,2.44,21.00,1.00
"Alberta","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",12.00,0.37,8.00,0.00
"Alberta","Extortion",146.00,4.51,31.00,3.00
"Alberta","Heroin, possession",5.00,0.15,1.00,0.00
"Alberta","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",456.00,14.08,295.00,21.00
"Alberta","Unlawfully causing bodily harm",200.00,6.17,162.00,20.00
"Alberta","Impaired operation of motor vehicle, vessel or aircraft",12020.00,371.05,9059.00,0.00
"Alberta","Canada Health Act",1.00,0.03,0.00,0.00
"Alberta","Dangerous operation of motor vehicle, vessel or aircraft",1355.00,41.83,1239.00,0.00
"Alberta","Total cannabis, trafficking, production or distribution",1288.00,39.76,927.00,172.00
"Alberta","Unauthorized importing or exporting of weapons",0.00,0.00,0.00,0.00
"Alberta","Other related violations causing death",0.00,0.00,0.00,0.00
"Alberta","Murder, first degree",37.00,1.14,15.00,3.00
"Alberta","Criminal negligence causing death",9.00,0.28,2.00,0.00
"Alberta","Possession, cocaine",808.00,24.94,512.00,31.00
"Alberta","Cannabis, trafficking",1076.00,33.22,832.00,168.00
"Alberta","Total property crime violations",215063.00,6638.83,22891.00,5464.00
"Alberta","Firearm transfers or serial numbers",0.00,0.00,0.00,0.00
"Alberta","Possession of weapons",1594.00,49.21,924.00,227.00
"Alberta","Shoplifting $5,000 or under",13208.00,407.72,6257.00,1044.00
"Alberta","Impaired operation, failure to provide blood sample",7.00,0.22,4.00,0.00
"Alberta","Participate in activities of criminal organization",0,0.00,0,0
"Alberta","Incest",0,0,0,0
"Alberta","Indecent acts",677.00,20.90,117.00,6.00
"Alberta","Criminal harassment",2098.00,64.76,391.00,11.00
"Alberta","Other violations against the administration of law and justice (Part IV Criminal Code)",718.00,22.16,197.00,7.00
"Alberta","Prisoner unlawfully at large",848.00,26.18,766.00,48.00
"Alberta","Other Controlled Drugs and Substances Act, importation and exportation",42.00,1.30,7.00,0.00
"Alberta","Impaired operation, causing death",23.00,0.71,17.00,0.00
"Alberta","Other Criminal Code traffic violations",29.00,0.90,1.00,0.00
"Alberta","Bankruptcy Act",3.00,0.09,1.00,0.00
"Alberta","Dangerous operation, causing death",25.00,0.77,30.00,0.00
"Alberta","Child pornography",82.00,2.53,26.00,0.00
"Alberta","Other federal statutes",512.00,15.81,159.00,13.00
"Alberta","Total other violations causing death",9.00,0.28,2.00,0.00
"Alberta","Total firearms, use of, discharge, pointing",355.00,10.96,64.00,7.00
"Alberta","Sexual assault, level 2, weapon or bodily harm",40.00,1.23,19.00,4.00
"Alberta","Bawdy house",4.00,0.12,5.00,0.00
"Alberta","Dangerous operation, causing bodily harm",70.00,2.16,65.00,0.00
"Alberta","Mischief",51478.00,1589.09,2086.00,874.00
"Alberta","Dangerous operation evading police, causing death",1.00,0.03,0.00,0.00
"Alberta","Instruct offence for criminal organization",0,0.00,0,0
"Alberta","Corrupting morals of a child",0,0,0,0
"Alberta","Discharge firearm with intent",24.00,0.74,8.00,0.00
"Alberta","Sexual exploitation",0.00,0.00,0.00,0.00
"Alberta","Arson",1311.00,40.47,57.00,65.00
"Alberta","All other Criminal Code (includes Part XII.1 Criminal Code)",179.00,5.53,6.00,0.00
"Alberta","Assault, level 2, weapon or bodily harm",5279.00,162.96,2576.00,516.00
"Alberta","Other sexual violations",170.00,5.25,40.00,8.00
"Alberta","Offences against public order (Part II Criminal Code)",125.00,3.86,14.00,1.00
"Alberta","Offences against rights of property (Part IX Criminal Code)",388.00,11.98,208.00,64.00
"Alberta","National Defence Act",0.00,0.00,0.00,0.00
"Alberta","Infanticide",1.00,0.03,1.00,0.00
"Alberta","Total Federal Statute violations",10853.00,335.02,4893.00,1185.00
"Alberta","Total sexual violations against children",4.00,0.12,1.00,0.00
"Alberta","Sexual assault, level 1",2404.00,74.21,692.00,148.00
"Alberta","Fail to appear",4252.00,131.26,2965.00,273.00
"Alberta","Customs Act",55.00,1.70,3.00,0.00
"Alberta","Offensive weapons, prohibited",75.00,2.32,11.00,2.00
"Alberta","Total cocaine, trafficking, production or distribution",1537.00,47.45,1256.00,106.00
"Alberta","Total administration of justice violations",26508.00,818.28,17264.00,2276.00
"Alberta","Assault, level 3, aggravated",481.00,14.85,344.00,66.00
"Alberta","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Alberta","Other violent violations",76.00,2.35,6.00,2.00
"Alberta","Firearms documentation or administration",149.00,4.60,15.00,5.00
"Alberta","Offensive weapons, explosives",33.00,1.02,8.00,1.00
"Alberta","Corrupting morals",17.00,0.52,3.00,0.00
"Alberta","Theft $5,000 or under",38143.00,1177.45,2201.00,517.00
"Alberta","Youth Criminal Justice Act",1590.00,49.08,191.00,495.00
"Alberta","Using firearm in commission of offence",70.00,2.16,9.00,3.00
"Alberta","Manslaughter",8.00,0.25,9.00,0.00
"Alberta","Theft $5,000 or under from a motor vehicle",36864.00,1137.96,464.00,222.00
"Alberta","Total, all Criminal Code violations (including traffic)",339371.00,10476.12,72816.00,11008.00
"Alberta","Invitation to sexual touching",1.00,0.03,1.00,0.00
"Alberta","Total violent Criminal Code violations",48864.00,1508.39,15525.00,2608.00
"Alberta","Freezing of property, disclosure or audit",0,0.00,0,0
"Alberta","Betting house",1.00,0.03,0.00,0.00
"Alberta","Total theft of motor vehicle",20739.00,640.20,1347.00,547.00
"Alberta","Criminal negligence causing bodily harm",21.00,0.65,8.00,0.00
"Alberta","Offences against the person and reputation (Part VIII Criminal Code)",182.00,5.62,5.00,2.00
"Alberta","Property or service for terrorist activity",0.00,0.00,0.00,0.00
"Alberta","Methamphetamines (crystal meth), trafficking",0,0,0,0
"Alberta","Breach of probation",4224.00,130.39,1416.00,81.00
"Alberta","Weapons trafficking",3.00,0.09,6.00,1.00
"Alberta","Trespass at night",418.00,12.90,51.00,17.00
"Alberta","Total breaking and entering",31254.00,964.79,2907.00,1235.00
"Alberta","Robbery",3149.00,97.21,766.00,286.00
"Alberta","Driving while prohibited",1368.00,42.23,1330.00,0.00
"Alberta","Other assaults",189.00,5.83,132.00,13.00
"Alberta","Total other Federal Statutes",859.00,26.52,207.00,14.00
"Alberta","Weapons possession contrary to order",77.00,2.38,65.00,0.00
"Alberta","Voyeurism",0,0.00,0,0
"Alberta","Indecent/Harassing communications",1997.00,61.65,23.00,1.00
"Alberta","Disorderly houses, gaming and betting",0,0.00,0,0
"Alberta","Obtains or communicates with a person under age 18 for purpose of sex",1.00,0.03,1.00,0.00
"Alberta","Total fail to stop or remain",288.00,8.89,181.00,0.00
"Alberta","Disturb the peace",25493.00,786.95,1113.00,180.00
"Alberta","Abduction under the age 16",10.00,0.31,3.00,0.00
"Alberta","Total forcible confinement or kidnapping",348.00,10.74,308.00,14.00
"Alberta","Hostage-taking",17.00,0.52,8.00,3.00
"Alberta","Luring a child via a computer",3.00,0.09,0.00,0.00
"Alberta","Heroin, importation and exportation",1.00,0.03,1.00,0.00
"Alberta","Removal of children from Canada",2.00,0.06,0.00,0.00
"Alberta","Explosives causing death or bodily harm",13.00,0.40,3.00,0.00
"Alberta","Total theft over $5,000 (non-motor vehicle)",1886.00,58.22,256.00,19.00
"Alberta","Total Immigration and Refugee Protection Act",145.00,4.48,21.00,0.00
"Alberta","Abduction under age 14, by parent or guardian",19.00,0.59,7.00,0.00
"Alberta","Total impaired driving",12669.00,391.08,9626.00,0.00
"Alberta","Escape or helps to escape from lawful custody",121.00,3.74,101.00,20.00
"Alberta","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",178.00,5.49,12.00,3.00
"Alberta","Offensive weapons, restricted",4.00,0.12,0.00,0.00
"Alberta","Other offensive weapons",188.00,5.80,34.00,7.00
"Alberta","Total mischief",51478.00,1589.09,2086.00,874.00
"Alberta","Other prostitution",566.00,17.47,466.00,2.00
"Alberta","Conspire to commit murder",0.00,0.00,0.00,0.00
"Alberta","Total other assaults",410.00,12.66,302.00,33.00
"Alberta","Impaired operation, causing bodily harm",102.00,3.15,102.00,0.00
"Alberta","Total, all violations",350224.00,10811.15,77709.00,12193.00
"Alberta","Other Controlled Drugs and Substances Act, possession",449.00,13.86,190.00,16.00
"Alberta","Canada Shipping Act",77.00,2.38,5.00,0.00
"Alberta","Cannabis, production",212.00,6.54,94.00,4.00
"Alberta","Income Tax Act",1.00,0.03,1.00,0.00
"Alberta","Total theft under $5,000 (non-motor vehicle)",88215.00,2723.13,8922.00,1783.00
"Alberta","Gaming house",0,0.00,0,0
"Alberta","Obstruct public or peace officer",1628.00,50.26,1063.00,119.00
"Alberta","Heroin, trafficking",2.00,0.06,2.00,0.00
"Alberta","Other violations related to gaming and betting",14.00,0.43,6.00,0.00
"Alberta","Total drug violations",8404.00,259.43,4495.00,676.00
"Alberta","Cannabis, importation and exportation",0.00,0.00,1.00,0.00
"Alberta","Forcible confinement or kidnapping",348.00,10.74,308.00,14.00
"Alberta","Commission or instructing to carry out terrorist activity",0,0.00,0,0
"Alberta","Total, possession, other Controlled Drugs and Substances Act drugs",454.00,14.01,191.00,16.00
"Alberta","Theft over $5,000 from a motor vehicle",498.00,15.37,16.00,7.00
"Alberta","Cocaine, trafficking",1525.00,47.08,1251.00,106.00
"Alberta","Total, all Criminal Code violations (excluding traffic)",323309.00,9980.30,60172.00,11008.00
"Alberta","Participate in activity of terrorist group",0.00,0.00,0.00,0.00
"Alberta","Total robbery",3149.00,97.21,766.00,286.00
"Alberta","Total other violations",4178.00,128.97,1547.00,220.00
"Alberta","Total assaults against a peace officer",1069.00,33.00,879.00,110.00
"Alberta","Commit offence for criminal organization",1.00,0.03,0.00,0.00
"Alberta","Intimidation of a justice system participant or a journalist",1.00,0.03,1.00,0.00
"Alberta","Dangerous operation of motor vehicle evading police",256.00,7.90,171.00,0.00
"Alberta","Total other Criminal Code traffic violations",3393.00,104.74,3018.00,0.00
"Alberta","Total Criminal Code traffic violations",16062.00,495.82,12644.00,0.00
"Alberta","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",94.00,2.90,3.00,0.00
"Alberta","Attempted murder",52.00,1.61,42.00,2.00
"Alberta","Fail to comply with order",16345.00,504.56,11819.00,1847.00
"Alberta","Counterfeiting",295.00,9.11,218.00,14.00
"Alberta","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"Alberta","Homicide",86.00,2.65,59.00,6.00
"Alberta","Assault, level 1",22384.00,690.98,7544.00,1103.00
"Alberta","Sexual assault, level 3, aggravated",13.00,0.40,12.00,1.00
"Alberta","Sexual interference",0.00,0.00,0.00,0.00
"Alberta","Impaired operation, failure to provide breath sample",517.00,15.96,444.00,0.00
"Alberta","Competition Act",0.00,0.00,0.00,0.00
"Alberta","Cocaine, importation and exportation",12.00,0.37,5.00,0.00
"Alberta","Possession, cannabis",3861.00,119.19,1314.00,330.00
"Alberta","Proceeds of crime (Part XII.2 Criminal Code)",6.00,0.19,3.00,0.00
"Alberta","Anal intercourse",0,0.00,0,0
"Alberta","Abduction under the age 14, not parent or guardian",22.00,0.68,2.00,1.00
"Alberta","Procuring",4.00,0.12,4.00,0.00
"Alberta","Breaking and entering",31254.00,964.79,2907.00,1235.00
"Alberta","Pointing a firearm",261.00,8.06,47.00,4.00
"Alberta","Total other violent violations",304.00,9.38,70.00,15.00
"Alberta","Dangerous operation evading police, causing bodily harm",1.00,0.03,1.00,0.00
"Alberta","Unsafe storage of firearms",128.00,3.95,49.00,1.00
"Alberta","Uttering threats",8157.00,251.80,1379.00,281.00
"Alberta","Murder, second degree",40.00,1.23,34.00,3.00
"Alberta","Fraud",14266.00,440.38,3581.00,233.00
"Alberta","Shoplifting over $5,000",32.00,0.99,15.00,1.00
"Alberta","Total prostitution",575.00,17.75,476.00,2.00
"Alberta","Theft over $5,000",1356.00,41.86,225.00,11.00
"Alberta","Total weapons violations",2251.00,69.49,1112.00,244.00
"Alberta","Facilitate terrorist activity",0.00,0.00,0.00,0.00
"Alberta","Excise Act",8.00,0.25,5.00,1.00
"Alberta","Total other Criminal Code violations",59382.00,1833.08,21756.00,2936.00
"Alberta","Firearms and other offensive weapons (Part III Criminal Code)",127.00,3.92,23.00,2.00
"Alberta","Firearms Act",57.00,1.76,12.00,0.00
"Alberta","Arson, disregard for human life",27.00,0.83,12.00,2.00
"Alberta","Total possession of stolen property",5914.00,182.56,3735.00,708.00
"Alberta","Utter threats to property or animal",0,0,0,0
"Alberta","Abduction under the age 14 contravening a custody order",26.00,0.80,9.00,0.00
"Northwest Territories","Homicide",4.00,9.24,3.00,0.00
"Northwest Territories","Assault, level 1",2295.00,5300.11,552.00,70.00
"Northwest Territories","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"Northwest Territories","Counterfeiting",2.00,4.62,0.00,1.00
"Northwest Territories","Sexual assault, level 3, aggravated",2.00,4.62,0.00,0.00
"Northwest Territories","Sexual interference",0.00,0.00,0.00,0.00
"Northwest Territories","Total Criminal Code traffic violations",768.00,1773.63,253.00,0.00
"Northwest Territories","Total other Criminal Code traffic violations",93.00,214.78,38.00,0.00
"Northwest Territories","Dangerous operation of motor vehicle evading police",8.00,18.48,1.00,0.00
"Northwest Territories","Attempted murder",3.00,6.93,3.00,0.00
"Northwest Territories","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",1.00,2.31,0.00,0.00
"Northwest Territories","Fail to comply with order",466.00,1076.19,229.00,58.00
"Northwest Territories","Breaking and entering",1065.00,2459.53,159.00,171.00
"Northwest Territories","Procuring",0.00,0.00,0.00,0.00
"Northwest Territories","Abduction under the age 14, not parent or guardian",0.00,0.00,0.00,0.00
"Northwest Territories","Total other violent violations",18.00,41.57,2.00,2.00
"Northwest Territories","Pointing a firearm",11.00,25.40,1.00,2.00
"Northwest Territories","Competition Act",0.00,0.00,0.00,0.00
"Northwest Territories","Impaired operation, failure to provide breath sample",5.00,11.55,1.00,0.00
"Northwest Territories","Proceeds of crime (Part XII.2 Criminal Code)",0.00,0.00,0.00,0.00
"Northwest Territories","Anal intercourse",0,0.00,0,0
"Northwest Territories","Cocaine, importation and exportation",0,0.00,0,0
"Northwest Territories","Possession, cannabis",192.00,443.41,40.00,5.00
"Northwest Territories","Total weapons violations",62.00,143.18,17.00,2.00
"Northwest Territories","Theft over $5,000",32.00,73.90,6.00,0.00
"Northwest Territories","Excise Act",0.00,0.00,0.00,0.00
"Northwest Territories","Total other Criminal Code violations",5233.00,12085.17,451.00,107.00
"Northwest Territories","Facilitate terrorist activity",0.00,0.00,0.00,0.00
"Northwest Territories","Unsafe storage of firearms",9.00,20.78,4.00,0.00
