"Geo","Vio","Actual incidents","Rate Per 100,000","Adults charged","Youth charged"
"Barrie, Ontario","Invitation to sexual touching",2.00,0.94,3.00,0.00
"Barrie, Ontario","Shoplifting $5,000 or under",653.00,306.11,374.00,38.00
"Barrie, Ontario","Concealing person who carried out terrorist activity that is a terrorism offence for which that person is liable to imprisonment for life",0.00,0.00,0.00,0.00
"Barrie, Ontario","Uttering threats",247.00,115.79,63.00,5.00
"Barrie, Ontario","Facilitate terrorist activity",0.00,0.00,0.00,0.00
"Barrie, Ontario","Impaired operation, failure to provide breath sample",10.00,4.69,8.00,1.00
"Barrie, Ontario","Total prostitution",8.00,3.75,0.00,0.00
"Barrie, Ontario","Indecent acts",28.00,13.13,7.00,1.00
"Barrie, Ontario","Possession, cocaine",57.00,26.72,67.00,1.00
"Barrie, Ontario","Disturb the peace",349.00,163.60,13.00,1.00
"Barrie, Ontario","Sexual assault, level 2, weapon or bodily harm",6.00,2.81,4.00,1.00
"Barrie, Ontario","Other Controlled Drugs and Substances Act, importation and exportation",0.00,0.00,0.00,0.00
"Barrie, Ontario","Extortion",3.00,1.41,1.00,0.00
"Barrie, Ontario","Total other Federal Statutes",7.00,3.28,1.00,0.00
"Barrie, Ontario","Dangerous operation causing death while street racing",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total fail to stop or remain",5.00,2.34,4.00,0.00
"Barrie, Ontario","Firearm transfers or serial numbers",0.00,0.00,0.00,0.00
"Barrie, Ontario","Public incitement of hatred",0.00,0.00,0.00,0.00
"Barrie, Ontario","Dangerous operation of motor vehicle while street racing",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total drug violations",366.00,171.57,317.00,39.00
"Barrie, Ontario","Methylenedioxyamphetamine (ecstasy), production",0.00,0.00,0.00,0.00
"Barrie, Ontario","Stopping or impeding traffic for the purpose of offering, providing or obtaining sexual services for consideration",1.00,0.47,0.00,0.00
"Barrie, Ontario","Total theft over $5,000 (non-motor vehicle)",77.00,36.10,7.00,0.00
"Barrie, Ontario","Hoax terrorism",0.00,0.00,0.00,0.00
"Barrie, Ontario","Causing death by criminal negligence while street racing",0.00,0.00,0.00,0.00
"Barrie, Ontario","Unauthorized recording of a movie",0.00,0.00,0.00,0.00
"Barrie, Ontario","Commit offence for criminal organization",0.00,0.00,0.00,0.00
"Barrie, Ontario","Cocaine, importation and exportation",0.00,0.00,0.00,0.00
"Barrie, Ontario","Weapons possession contrary to order",4.00,1.88,5.00,0.00
"Barrie, Ontario","Other offensive weapons",0.00,0.00,0.00,0.00
"Barrie, Ontario","Breaking and entering to steal a firearm",4.00,1.88,1.00,0.00
"Barrie, Ontario","Unlawfully causing bodily harm",1.00,0.47,1.00,0.00
"Barrie, Ontario","Firearms and other offensive weapons (Part III Criminal Code)",3.00,1.41,2.00,0.00
"Barrie, Ontario","Other Controlled Drugs and Substances Act, production",0.00,0.00,0.00,0.00
"Barrie, Ontario","Householder permitting prohibited sexual activity",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total possession of stolen property",65.00,30.47,53.00,20.00
"Barrie, Ontario","Property or service for terrorist activity",0.00,0.00,0.00,0.00
"Barrie, Ontario","Theft $5,000 or under from a motor vehicle",503.00,235.79,4.00,0.00
"Barrie, Ontario","Betting house",0.00,0.00,0.00,0.00
"Barrie, Ontario","Cocaine, trafficking",37.00,17.34,54.00,4.00
"Barrie, Ontario","Unsafe storage of firearms",0.00,0.00,0.00,0.00
"Barrie, Ontario","Precursor or equipment (crystal meth, ecstasy)",0.00,0.00,0.00,0.00
"Barrie, Ontario","Arson, disregard for human life",17.00,7.97,4.00,1.00
"Barrie, Ontario","Total other Controlled Drugs and Substances Act drugs, trafficking, production or distribution",19.00,8.91,16.00,3.00
"Barrie, Ontario","Corrupting morals",4.00,1.88,0.00,0.00
"Barrie, Ontario","Trespass at night",4.00,1.88,2.00,0.00
"Barrie, Ontario","Sexual offences, public morals and disorderly conduct (Part V Criminal Code)",1.00,0.47,1.00,0.00
"Barrie, Ontario","Incest",0.00,0.00,0.00,0.00
"Barrie, Ontario","Altering, removing or destroying Vehicle Identification Number (VIN)",1.00,0.47,0.00,0.00
"Barrie, Ontario","Impaired operation (drugs), causing bodily harm",0.00,0.00,0.00,0.00
"Barrie, Ontario","Intimidation of a non-justice participant",0.00,0.00,0.00,0.00
"Barrie, Ontario","Anal intercourse",0.00,0.00,0.00,0.00
"Barrie, Ontario","Impaired operation, causing death",0.00,0.00,0.00,0.00
"Barrie, Ontario","Sexual assault, level 3, aggravated",0.00,0.00,0.00,0.00
"Barrie, Ontario","Impaired operation, causing bodily harm",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total Criminal Code traffic violations",375.00,175.79,336.00,5.00
"Barrie, Ontario","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"Barrie, Ontario","Dangerous operation, causing bodily harm",1.00,0.47,1.00,0.00
"Barrie, Ontario","Methylenedioxyamphetamine (ecstasy), trafficking",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total weapons violations",96.00,45.00,36.00,7.00
"Barrie, Ontario","Possession, cannabis",176.00,82.50,131.00,23.00
"Barrie, Ontario","Total other violations causing death",0.00,0.00,0.00,0.00
"Barrie, Ontario","Sexual interference",1.00,0.47,0.00,0.00
"Barrie, Ontario","Dangerous operation of motor vehicle, vessel or aircraft",23.00,10.78,21.00,3.00
"Barrie, Ontario","Total other violations",141.00,66.10,68.00,1.00
"Barrie, Ontario","Procuring - person under 18 years",0.00,0.00,0.00,0.00
"Barrie, Ontario","Offences against public order (Part II Criminal Code)",7.00,3.28,7.00,0.00
"Barrie, Ontario","Fail to comply with order",426.00,199.70,333.00,43.00
"Barrie, Ontario","Offensive weapons, prohibited",0.00,0.00,0.00,0.00
"Barrie, Ontario","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Barrie, Ontario","Cannabis, production",8.00,3.75,7.00,0.00
"Barrie, Ontario","Corrupting morals of a child",0.00,0.00,0.00,0.00
"Barrie, Ontario","Criminal harassment",238.00,111.57,50.00,3.00
"Barrie, Ontario","Discharge firearm with intent",0.00,0.00,0.00,0.00
"Barrie, Ontario","Methylenedioxyamphetamine (ecstasy), importation and exportation",0.00,0.00,0.00,0.00
"Barrie, Ontario","Conspire to commit murder",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total property crime violations",4640.00,2175.11,856.00,130.00
"Barrie, Ontario","Offensive weapons, restricted",0.00,0.00,0.00,0.00
"Barrie, Ontario","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",26.00,12.19,7.00,0.00
"Barrie, Ontario","Fail to appear",159.00,74.53,153.00,5.00
"Barrie, Ontario","Robbery to steal a firearm",0.00,0.00,0.00,0.00
"Barrie, Ontario","Leaving Canada to participate in activity of terrorist group",0.00,0.00,0.00,0.00
"Barrie, Ontario","Other prostitution",0.00,0.00,0.00,0.00
"Barrie, Ontario","Customs Act",0.00,0.00,0.00,0.00
"Barrie, Ontario","Competition Act",0.00,0.00,0.00,0.00
"Barrie, Ontario","Voyeurism",1.00,0.47,1.00,0.00
"Barrie, Ontario","Proceeds of crime (Part XII.2 Criminal Code)",1.00,0.47,0.00,0.00
"Barrie, Ontario","Total forcible confinement or kidnapping",12.00,5.63,10.00,2.00
"Barrie, Ontario","All other Criminal Code (includes Part XII.1 Criminal Code)",22.00,10.31,4.00,0.00
"Barrie, Ontario","Heroin, possession",6.00,2.81,7.00,0.00
"Barrie, Ontario","Murder, second degree",1.00,0.47,1.00,0.00
"Barrie, Ontario","National Defence Act",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total, all Criminal Code violations (excluding traffic)",7640.00,3581.42,2400.00,260.00
"Barrie, Ontario","Forcible confinement",12.00,5.63,10.00,2.00
"Barrie, Ontario","Total theft of motor vehicle",165.00,77.35,19.00,12.00
"Barrie, Ontario","Dangerous operation of motor vehicle evading police",2.00,0.94,0.00,1.00
"Barrie, Ontario","Canada Shipping Act",4.00,1.88,1.00,0.00
"Barrie, Ontario","Counterfeiting",6.00,2.81,4.00,0.00
"Barrie, Ontario","Assault, level 1",618.00,289.70,343.00,32.00
"Barrie, Ontario","Commission or instructing to carry out terrorist activity",0.00,0.00,0.00,0.00
"Barrie, Ontario","Impaired operation (drugs), causing death",0.00,0.00,0.00,0.00
"Barrie, Ontario","Attempted murder",0.00,0.00,0.00,0.00
"Barrie, Ontario","Forcible confinement or kidnapping",0.00,0.00,0.00,0.00
"Barrie, Ontario","Methamphetamines (crystal meth), possession",3.00,1.41,3.00,0.00
"Barrie, Ontario","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"Barrie, Ontario","Leaving Canada to commit offence for terrorist group",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total other violent violations",29.00,13.59,9.00,1.00
"Barrie, Ontario","Total theft under $5,000 (non-motor vehicle)",2241.00,1050.52,479.00,57.00
"Barrie, Ontario","Total violent Criminal Code violations",1538.00,720.97,702.00,67.00
"Barrie, Ontario","Total cocaine, trafficking, production or distribution",37.00,17.34,54.00,4.00
"Barrie, Ontario","Total, all violations",8427.00,3950.35,3063.00,334.00
"Barrie, Ontario","Total impaired driving",301.00,141.10,270.00,1.00
"Barrie, Ontario","Common Bawdy House",0,0,0,0
"Barrie, Ontario","Firearms documentation or administration",11.00,5.16,0.00,0.00
"Barrie, Ontario","Total, all Criminal Code violations (including traffic)",8015.00,3757.21,2736.00,265.00
"Barrie, Ontario","Dangerous operation, causing death",1.00,0.47,0.00,0.00
"Barrie, Ontario","Methamphetamines (crystal meth), importation and exportation",0.00,0.00,0.00,0.00
"Barrie, Ontario","Cocaine, production",0.00,0.00,0.00,0.00
"Barrie, Ontario","Using firearm in commission of offence",1.00,0.47,0.00,0.00
"Barrie, Ontario","Total robbery",53.00,24.84,24.00,8.00
"Barrie, Ontario","Making sexually explicit material available to children",2.00,0.94,0.00,0.00
"Barrie, Ontario","Theft over $5,000 from a motor vehicle",11.00,5.16,0.00,0.00
"Barrie, Ontario","Prisoner unlawfully at large",1.00,0.47,0.00,0.00
"Barrie, Ontario","Total abduction",1.00,0.47,0.00,0.00
"Barrie, Ontario","Failure to comply or refusal (drugs)",0.00,0.00,0.00,0.00
"Barrie, Ontario","Receive material benefit from sexual services provided by a person under 18 years",0.00,0.00,0.00,0.00
"Barrie, Ontario","Mischief in relation to cultural property",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total sexual violations against children",16.00,7.50,6.00,0.00
"Barrie, Ontario","Weapons trafficking",0.00,0.00,0.00,0.00
"Barrie, Ontario","Firearms Act",0.00,0.00,0.00,0.00
"Barrie, Ontario","Offensive weapons, explosives",3.00,1.41,0.00,0.00
"Barrie, Ontario","Theft over $5,000",62.00,29.06,7.00,0.00
"Barrie, Ontario","Total trafficking in stolen property",2.00,0.94,2.00,0.00
"Barrie, Ontario","Total firearms, use of, discharge, pointing",5.00,2.34,4.00,0.00
"Barrie, Ontario","Income Tax Act",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total assaults against a peace officer",31.00,14.53,26.00,2.00
"Barrie, Ontario","Possession of weapons",74.00,34.69,31.00,7.00
"Barrie, Ontario","Participate in activities of criminal organization",0.00,0.00,0.00,0.00
"Barrie, Ontario","Sexual assault, level 1",95.00,44.53,30.00,5.00
"Barrie, Ontario","Other assaults",3.00,1.41,2.00,0.00
"Barrie, Ontario","Theft $5,000 or under",1085.00,508.62,101.00,19.00
"Barrie, Ontario","Advocating genocide",0.00,0.00,0.00,0.00
"Barrie, Ontario","Methamphetamines (crystal meth), production",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total cannabis, trafficking, production or distribution",31.00,14.53,26.00,4.00
"Barrie, Ontario","Robbery",53.00,24.84,24.00,8.00
"Barrie, Ontario","Mischief to religious property motivated by hate",0.00,0.00,0.00,0.00
"Barrie, Ontario","Murder, first degree",1.00,0.47,1.00,0.00
"Barrie, Ontario","Shoplifting over $5,000",4.00,1.88,0.00,0.00
"Barrie, Ontario","Kidnapping",0.00,0.00,0.00,0.00
"Barrie, Ontario","Heroin, production",0.00,0.00,0.00,0.00
"Barrie, Ontario","Cannabis, trafficking",23.00,10.78,19.00,4.00
"Barrie, Ontario","Methylenedioxyamphetamine (ecstasy), possession",3.00,1.41,3.00,1.00
"Barrie, Ontario","Impaired operation (drugs) vehicle, vessel, aircraft",16.00,7.50,13.00,0.00
"Barrie, Ontario","Gaming house",0.00,0.00,0.00,0.00
"Barrie, Ontario","Fraudulent transactions relating to contracts and trade (Part X Criminal Code)",0.00,0.00,0.00,0.00
"Barrie, Ontario","Assault, level 3, aggravated",14.00,6.56,13.00,0.00
"Barrie, Ontario","Other related violations causing death",0.00,0.00,0.00,0.00
"Barrie, Ontario","Abduction under the age 16",0.00,0.00,0.00,0.00
"Barrie, Ontario","Bawdy house",0.00,0.00,0.00,0.00
"Barrie, Ontario","Abduction under the age 14 contravening a custody order",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total Federal Statute violations",412.00,193.13,327.00,69.00
"Barrie, Ontario","Obtaining sexual services for consideration",0.00,0.00,0.00,0.00
"Barrie, Ontario","Utter threats to property or animal",7.00,3.28,1.00,0.00
"Barrie, Ontario","Freezing of property, disclosure or audit",0.00,0.00,0.00,0.00
"Barrie, Ontario","Mischief",983.00,460.80,133.00,22.00
"Barrie, Ontario","Breach of probation",234.00,109.69,207.00,5.00
"Barrie, Ontario","Sexual Exploitation of a person with a disability",0.00,0.00,0.00,0.00
"Barrie, Ontario","Assault, level 2, weapon or bodily harm",153.00,71.72,109.00,8.00
"Barrie, Ontario","Communicating to provide sexual services for consideration",7.00,3.28,0.00,0.00
"Barrie, Ontario","Receive material benefit from sexual services",0.00,0.00,0.00,0.00
"Barrie, Ontario","Excise Act",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total other Criminal Code traffic violations",74.00,34.69,66.00,4.00
"Barrie, Ontario","Identity fraud",14.00,6.56,1.00,0.00
"Barrie, Ontario","Criminal negligence causing bodily harm",0.00,0.00,0.00,0.00
"Barrie, Ontario","Total other Criminal Code violations",1462.00,685.35,842.00,63.00
"Barrie, Ontario","Trap likely to or causing bodily harm",0.00,0.00,0.00,0.00
"Barrie, Ontario","Abduction under age 14, by parent or guardian",0.00,0.00,0.00,0.00
"Barrie, Ontario","Indecent/Harassing communications",10.00,4.69,0.00,0.00
"Barrie, Ontario","Leaving Canada to facilitate terrorist activity",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Other prostitution",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Customs Act",1.00,0.10,0.00,0.00
"Ottawa-Gatineau, Ontario part","Competition Act",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Proceeds of crime (Part XII.2 Criminal Code)",36.00,3.61,0.00,0.00
"Ottawa-Gatineau, Ontario part","Voyeurism",23.00,2.31,5.00,0.00
"Ottawa-Gatineau, Ontario part","Total forcible confinement or kidnapping",54.00,5.42,52.00,0.00
"Ottawa-Gatineau, Ontario part","All other Criminal Code (includes Part XII.1 Criminal Code)",21.00,2.11,14.00,0.00
"Ottawa-Gatineau, Ontario part","Heroin, possession",5.00,0.50,3.00,0.00
"Ottawa-Gatineau, Ontario part","Murder, second degree",4.00,0.40,5.00,0.00
"Ottawa-Gatineau, Ontario part","National Defence Act",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Total, all Criminal Code violations (excluding traffic)",33177.00,3328.95,7257.00,526.00
"Ottawa-Gatineau, Ontario part","Forcible confinement",51.00,5.12,44.00,0.00
"Ottawa-Gatineau, Ontario part","Total theft of motor vehicle",885.00,88.80,53.00,13.00
"Ottawa-Gatineau, Ontario part","Dangerous operation of motor vehicle evading police",12.00,1.20,7.00,1.00
"Ottawa-Gatineau, Ontario part","Canada Shipping Act",170.00,17.06,78.00,4.00
"Ottawa-Gatineau, Ontario part","Counterfeiting",16.00,1.61,7.00,0.00
"Ottawa-Gatineau, Ontario part","Commission or instructing to carry out terrorist activity",3.00,0.30,0.00,1.00
"Ottawa-Gatineau, Ontario part","Assault, level 1",2256.00,226.36,780.00,58.00
"Ottawa-Gatineau, Ontario part","Impaired operation (drugs), causing death",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Forcible confinement or kidnapping",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Attempted murder",15.00,1.51,13.00,1.00
"Ottawa-Gatineau, Ontario part","Methamphetamines (crystal meth), possession",6.00,0.60,4.00,0.00
"Ottawa-Gatineau, Ontario part","Invasion of privacy (Part VI Criminal Code)",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Leaving Canada to commit offence for terrorist group",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Total other violent violations",162.00,16.25,34.00,1.00
"Ottawa-Gatineau, Ontario part","Total theft under $5,000 (non-motor vehicle)",11902.00,1194.24,1331.00,93.00
"Ottawa-Gatineau, Ontario part","Total violent Criminal Code violations",6143.00,616.38,2138.00,183.00
"Ottawa-Gatineau, Ontario part","Total cocaine, trafficking, production or distribution",126.00,12.64,185.00,16.00
"Ottawa-Gatineau, Ontario part","Total, all violations",36049.00,3617.12,9417.00,617.00
"Ottawa-Gatineau, Ontario part","Total impaired driving",817.00,81.98,797.00,5.00
"Ottawa-Gatineau, Ontario part","Common Bawdy House",0,0,0,0
"Ottawa-Gatineau, Ontario part","Firearms documentation or administration",4.00,0.40,0.00,0.00
"Ottawa-Gatineau, Ontario part","Total, all Criminal Code violations (including traffic)",34302.00,3441.83,8254.00,535.00
"Ottawa-Gatineau, Ontario part","Dangerous operation, causing death",1.00,0.10,1.00,0.00
"Ottawa-Gatineau, Ontario part","Methamphetamines (crystal meth), importation and exportation",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Anal intercourse",10.00,1.00,2.00,0.00
"Ottawa-Gatineau, Ontario part","Impaired operation, causing death",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Sexual assault, level 3, aggravated",3.00,0.30,2.00,0.00
"Ottawa-Gatineau, Ontario part","Impaired operation, causing bodily harm",3.00,0.30,3.00,0.00
"Ottawa-Gatineau, Ontario part","Total Criminal Code traffic violations",1125.00,112.88,997.00,9.00
"Ottawa-Gatineau, Ontario part","Harbour or conceal terrorist",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Dangerous operation, causing bodily harm",6.00,0.60,6.00,0.00
"Ottawa-Gatineau, Ontario part","Methylenedioxyamphetamine (ecstasy), trafficking",3.00,0.30,1.00,0.00
"Ottawa-Gatineau, Ontario part","Total other violations causing death",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Possession, cannabis",851.00,85.39,379.00,33.00
"Ottawa-Gatineau, Ontario part","Total weapons violations",205.00,20.57,89.00,15.00
"Ottawa-Gatineau, Ontario part","Sexual interference",16.00,1.61,8.00,1.00
"Ottawa-Gatineau, Ontario part","Dangerous operation of motor vehicle, vessel or aircraft",104.00,10.44,73.00,2.00
"Ottawa-Gatineau, Ontario part","Procuring - person under 18 years",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Total other violations",814.00,81.68,244.00,14.00
"Ottawa-Gatineau, Ontario part","Fail to comply with order",1497.00,150.21,1104.00,81.00
"Ottawa-Gatineau, Ontario part","Offences against public order (Part II Criminal Code)",15.00,1.51,5.00,1.00
"Ottawa-Gatineau, Ontario part","Offensive weapons, prohibited",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Cannabis, production",11.00,1.10,5.00,0.00
"Ottawa-Gatineau, Ontario part","Living off the avails of prostitution of a person under age 18",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Criminal harassment",280.00,28.09,131.00,7.00
"Ottawa-Gatineau, Ontario part","Corrupting morals of a child",1.00,0.10,0.00,0.00
"Ottawa-Gatineau, Ontario part","Discharge firearm with intent",28.00,2.81,7.00,0.00
"Ottawa-Gatineau, Ontario part","Methylenedioxyamphetamine (ecstasy), importation and exportation",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Conspire to commit murder",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Total property crime violations",22837.00,2291.44,2489.00,183.00
"Ottawa-Gatineau, Ontario part","Offensive weapons, restricted",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Fail to appear",881.00,88.40,813.00,46.00
"Ottawa-Gatineau, Ontario part","Willful and forbidden acts in respect of certain property (Part XI Criminal Code)",40.00,4.01,9.00,0.00
"Ottawa-Gatineau, Ontario part","Robbery to steal a firearm",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Leaving Canada to participate in activity of terrorist group",4.00,0.40,0.00,0.00
"Ottawa-Gatineau, Ontario part","Methamphetamines (crystal meth), production",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Robbery",577.00,57.90,174.00,49.00
"Ottawa-Gatineau, Ontario part","Total cannabis, trafficking, production or distribution",77.00,7.73,93.00,2.00
"Ottawa-Gatineau, Ontario part","Mischief to religious property motivated by hate",5.00,0.50,0.00,1.00
"Ottawa-Gatineau, Ontario part","Murder, first degree",3.00,0.30,7.00,0.00
"Ottawa-Gatineau, Ontario part","Shoplifting over $5,000",16.00,1.61,6.00,0.00
"Ottawa-Gatineau, Ontario part","Kidnapping",3.00,0.30,8.00,0.00
"Ottawa-Gatineau, Ontario part","Heroin, production",0.00,0.00,0.00,0.00
"Ottawa-Gatineau, Ontario part","Cannabis, trafficking",65.00,6.52,88.00,2.00
"Ottawa-Gatineau, Ontario part","Methylenedioxyamphetamine (ecstasy), possession",4.00,0.40,3.00,0.00
